# File chua thong tin toa do tai lan chay thu 21
##########################################################################################
#  Step                   x                   y            delta_x            delta_y
     1      0.000000000000      0.000000000000      0.000000000000      0.000000000000
     2     -0.671702982957     -0.740820560384     -0.671702982957     -0.740820560384
     3     -1.444083292059     -0.105660219910     -0.772380309103      0.635160340474
     4     -0.445247140872     -0.057428041009      0.998836151187      0.048232178901
     5     -0.587319538966      0.932428228204     -0.142072398094      0.989856269213
     6     -0.088036995042      0.065988997021      0.499282543924     -0.866439231183
     7      0.910197323600      0.125388029717      0.998234318642      0.059399032696
     8      0.857575636681     -0.873226489538     -0.052621686919     -0.998614519254
     9      1.318931896634     -1.760441458641      0.461356259954     -0.887214969104
    10      0.335483622956     -1.579252350253     -0.983448273679      0.181189108389
    11      1.245991479018     -1.165760580022      0.910507856062      0.413491770231
    12      1.511250617788     -2.129937736616      0.265259138770     -0.964177156595
    13      1.100858369667     -3.041846834434     -0.410392248121     -0.911909097817
    14      2.079657946159     -2.837026452004      0.978799576492      0.204820382430
    15      1.104425487958     -3.058208848391     -0.975232458201     -0.221182396388
    16      2.053623832996     -2.743530438300      0.949198345038      0.314678410092
    17      2.795087818840     -2.072537772396      0.741463985844      0.670992665903
    18      3.791923262727     -2.152030525585      0.996835443888     -0.079492753189
    19      2.810795431794     -2.345390757714     -0.981127830933     -0.193360232129
    20      2.440712076859     -1.416392205294     -0.370083354935      0.928998552421
    21      2.255336910919     -0.433724383569     -0.185375165941      0.982667821724
    22      2.426712273275      0.551481424969      0.171375362356      0.985205808538
    23      1.525639679424      0.117813140896     -0.901072593851     -0.433668284073
    24      0.774209675808      0.777625955007     -0.751430003616      0.659812814111
    25      0.479501455871      1.733213243067     -0.294708219936      0.955587288060
    26     -0.512698464059      1.857870047491     -0.992199919931      0.124656804424
    27     -1.346752744842      1.306187659964     -0.834054280783     -0.551682387527
    28     -1.089837038735      0.339753844353      0.256915706107     -0.966433815611
    29     -1.942453318633     -0.182783694253     -0.852616279898     -0.522537538607
    30     -2.329811399950      0.739145650566     -0.387358081317      0.921929344819
    31     -2.927409414986      1.540941517620     -0.597598015036      0.801795867054
    32     -2.142169179240      2.160132741851      0.785240235747      0.619191224231
    33     -1.886015693283      1.193496620225      0.256153485956     -0.966636121626
    34     -2.206586998171      0.246272233671     -0.320571304887     -0.947224386554
    35     -3.189014601080      0.059628173914     -0.982427602909     -0.186644059757
    36     -3.514934502038     -0.885769212459     -0.325919900958     -0.945397386372
    37     -2.520882782594     -0.776860172109      0.994051719444      0.108909040349
    38     -2.330112820956      0.204774597923      0.190769961638      0.981634770032
    39     -1.582111556982     -0.458922704387      0.748001263974     -0.663697302310
    40     -1.929252856890     -1.396735541737     -0.347141299908     -0.937812837350
    41     -0.981433665265     -1.715543916763      0.947819191625     -0.318808375026
    42     -1.153422986104     -2.700642730850     -0.171989320839     -0.985098814088
    43     -0.187533767929     -2.959598360666      0.965889218175     -0.258955629815
    44      0.676488955708     -3.463051171799      0.864022723638     -0.503452811133
    45      1.669201517712     -3.583557475539      0.992712562003     -0.120506303740
    46      1.881825669393     -4.560691534981      0.212624151681     -0.977134059442
    47      1.365658514006     -3.704203667174     -0.516167155387      0.856487867806
    48      1.878795392655     -2.845896878334      0.513136878649      0.858306788841
    49      1.477270214753     -3.761744863269     -0.401525177902     -0.915847984936
    50      1.078936353902     -4.678985363520     -0.398333860851     -0.917240500250
    51      1.989186506853     -5.093044126320      0.910250152952     -0.414058762800
    52      1.577266412321     -4.181824155226     -0.411920094532      0.911219971094
    53      1.103348766377     -5.062393326196     -0.473917645944     -0.880569170970
    54      0.708032679961     -5.980938475778     -0.395316086416     -0.918545149582
    55      0.239875960631     -6.864583928517     -0.468156719330     -0.883645452739
    56      0.692589104868     -7.756240145360      0.452713144236     -0.891656216843
    57     -0.094356706396     -7.139218030575     -0.786945811264      0.617022114785
    58      0.572640767641     -6.394158053372      0.666997474036      0.745059977202
    59     -0.092828092925     -5.647732440456     -0.665468860565      0.746425612917
    60     -0.610681655506     -6.503201719695     -0.517853562581     -0.855469279239
    61     -0.022339833593     -5.694589389472      0.588341821912      0.808612330223
    62     -0.178040943759     -4.706785175929     -0.155701110166      0.987804213543
    63      0.616981060551     -5.313365766339      0.795022004310     -0.606580590410
    64     -0.102194887666     -4.618537762078     -0.719175948217      0.694828004262
    65      0.897517500890     -4.594555681953      0.999712388556      0.023982080124
    66      1.166158869684     -3.631315413395      0.268641368794      0.963240268558
    67      0.451928782626     -2.931404431383     -0.714230087058      0.699910982012
    68     -0.380455419722     -2.377205424093     -0.832384202348      0.554199007291
    69     -0.742075317860     -1.444879810763     -0.361619898139      0.932325613329
    70     -0.882075633075     -0.454728351773     -0.140000315215      0.990151458990
    71     -1.881952569056     -0.470416337428     -0.999876935981     -0.015687985655
    72     -2.137592413733     -1.437188425262     -0.255639844677     -0.966772087833
    73     -1.940513087735     -2.417575970707      0.197079325998     -0.980387545445
    74     -2.527814488949     -1.608207658916     -0.587301401214      0.809368311791
    75     -1.716725735058     -1.023284558576      0.811088753891      0.584923100340
    76     -2.403136624425     -0.296070634783     -0.686410889367      0.727213923793
    77     -1.670808963106     -0.977023053434      0.732327661319     -0.680952418651
    78     -2.506291784999     -0.427506489242     -0.835482821893      0.549516564192
