# File chua thong tin toa do tai lan chay thu 27
##########################################################################################
#  Step                   x                   y            delta_x            delta_y
     1      0.000000000000      0.000000000000      0.000000000000      0.000000000000
     2     -0.318897662940      0.947789154069     -0.318897662940      0.947789154069
     3      0.275134649847      0.143347974514      0.594032312787     -0.804441179555
     4     -0.547034874537     -0.425894744521     -0.822169524384     -0.569242719035
     5     -0.218408028153      0.518565098900      0.328626846384      0.944459843421
     6     -1.001972835109     -0.102744963226     -0.783564806956     -0.621310062127
     7     -0.014319618979     -0.259401034504      0.987653216130     -0.156656071278
     8      0.373889485238     -1.180972351008      0.388209104217     -0.921571316504
     9     -0.419130577845     -1.790167869333     -0.793020063083     -0.609195518325
    10      0.523994048736     -1.457728493303      0.943124626581      0.332439376031
    11      0.669793219136     -0.468414285424      0.145799170401      0.989314207879
    12     -0.305406438260     -0.689741256699     -0.975199657397     -0.221326971275
    13     -0.662236100895     -1.623910723051     -0.356829662635     -0.934169466352
    14     -1.607551696417     -1.297753667536     -0.945315595522      0.326157055515
    15     -1.280178963958     -0.352858385485      0.327372732459      0.944895282051
    16     -1.986421262401     -1.060828593820     -0.706242298443     -0.707970208335
    17     -2.174183311710     -2.043043139039     -0.187762049309     -0.982214545219
    18     -3.056845592788     -2.513050902338     -0.882662281079     -0.470007763299
    19     -3.851026242021     -3.120732641725     -0.794180649232     -0.607681739387
    20     -2.925309721058     -3.498950730684      0.925716520963     -0.378218088959
    21     -3.898493173833     -3.268920369116     -0.973183452776      0.230030361569
    22     -2.899281630286     -3.308622903565      0.999211543547     -0.039702534450
    23     -3.889576209615     -3.169638565771     -0.990294579329      0.138984337795
    24     -3.036721723938     -3.691787228760      0.852854485676     -0.522148662989
    25     -4.036719896456     -3.689875433274     -0.999998172517      0.001911795486
    26     -4.907080280695     -3.197460159804     -0.870360384239      0.492415273470
    27     -3.909394944536     -3.265459939316      0.997685336159     -0.067999779512
    28     -2.923220640192     -3.431171258939      0.986174304344     -0.165711319622
    29     -3.750955242737     -3.992291056975     -0.827734602545     -0.561119798037
    30     -3.336313987106     -3.082306096040      0.414641255631      0.909984960935
    31     -2.380125005691     -3.375056214437      0.956188981415     -0.292750118397
    32     -3.253827639803     -2.888595828438     -0.873702634112      0.486460385999
    33     -2.981074514077     -3.850679885268      0.272753125726     -0.962084056830
    34     -3.440275128084     -4.739012478442     -0.459200614007     -0.888332593174
    35     -2.813338355652     -5.518082618656      0.626936772432     -0.779070140214
    36     -3.455301390026     -6.284818207042     -0.641963034374     -0.766735588386
    37     -4.427254009856     -6.049641454778     -0.971952619830      0.235176752264
    38     -3.927928689861     -6.916056034995      0.499325319995     -0.866414580217
    39     -3.042170805524     -6.451908461119      0.885757884337      0.464147573876
    40     -2.647599136529     -7.370773629698      0.394571668995     -0.918865168578
