# File chua thong tin toa do tai lan chay thu 18
##########################################################################################
#  Step                   x                   y            delta_x            delta_y
     1      0.000000000000      0.000000000000      0.000000000000      0.000000000000
     2      0.804603209723      0.593812828173      0.804603209723      0.593812828173
     3      0.123958251751     -0.138800604127     -0.680644957972     -0.732613432300
     4      0.685150540224     -0.966486060903      0.561192288473     -0.827685456776
     5      1.649803185319     -0.702961347999      0.964652645095      0.263524712904
     6      2.031159535958      0.221466763769      0.381356350639      0.924428111768
     7      1.038006177909      0.338284602285     -0.993153358049      0.116817838516
     8      1.737405649733      1.053015585812      0.699399471824      0.714730983526
     9      1.371822817004      0.122236776205     -0.365582832729     -0.930778809607
    10      1.083888770531      1.079887017619     -0.287934046473      0.957650241415
    11      1.796226611918      0.378050284662      0.712337841387     -0.701836732957
    12      1.126942528038      1.121056889657     -0.669284083879      0.743006604995
    13      0.495457196772      1.896444712875     -0.631485331267      0.775387823218
    14      0.339680269337      2.884236972856     -0.155776927434      0.987792259981
    15      1.107486462020      2.243554796985      0.767806192682     -0.640682175871
    16      0.383331239723      1.553917780853     -0.724155222297     -0.689637016133
    17      0.806896176164      2.459783524006      0.423564936441      0.905865743153
    18      0.804065726582      3.459779518275     -0.002830449582      0.999995994270
    19      1.069204318411      2.495569205572      0.265138591828     -0.964210312703
    20      0.109848348067      2.777767933716     -0.959355970344      0.282198728144
    21     -0.560634937023      2.035843298450     -0.670483285090     -0.741924635266
    22     -0.640421862295      1.039031357031     -0.079786925271     -0.996811941419
    23     -1.627347562270      0.877855481889     -0.986925699976     -0.161175875142
    24     -2.355937521040      0.192905358173     -0.728589958770     -0.684950123717
    25     -2.748644298093      1.112569094142     -0.392706777053      0.919663735969
    26     -3.526920146017      1.740491624824     -0.778275847924      0.627922530682
    27     -2.908379664444      0.954738691228      0.618540481574     -0.785752933596
    28     -2.981918476692      1.952031047106     -0.073538812248      0.997292355878
    29     -3.495381770570      2.810142605028     -0.513463293879      0.858111557922
    30     -4.198793466466      2.099359947616     -0.703411695896     -0.710782657412
    31     -3.881260956716      3.047607333720      0.317532509751      0.948247386103
    32     -4.483983555846      2.249656540439     -0.602722599130     -0.797950793281
    33     -3.712295785195      1.613654980199      0.771687770651     -0.636001560240
    34     -2.940051221891      0.978329603366      0.772244563304     -0.635325376833
    35     -3.393307336578      1.869709934369     -0.453256114687      0.891380331003
    36     -4.304418242371      2.281871210261     -0.911110905793      0.412161275893
    37     -3.324138829677      2.479487689959      0.980279412694      0.197616479697
    38     -2.643108021476      1.747232926723      0.681030808201     -0.732254763236
    39     -3.642606298499      1.715559685204     -0.999498277023     -0.031673241519
    40     -2.816192768533      1.152496032063      0.826413529966     -0.563063653141
    41     -1.817542856739      1.204441712099      0.998649911794      0.051945680036
    42     -2.297746894865      2.081598529189     -0.480204038126      0.877156817090
    43     -3.117006855901      1.508176244792     -0.819259961036     -0.573422284397
    44     -4.116796660936      1.487673909594     -0.999789805035     -0.020502335198
    45     -4.504856538760      0.566039746153     -0.388059877825     -0.921634163442
    46     -5.094003923308     -0.241985847056     -0.589147384548     -0.808025593209
    47     -4.114508471929     -0.040519570158      0.979495451379      0.201466276898
    48     -4.281157130581     -1.026535911082     -0.166648658652     -0.986016340924
    49     -4.097040103436     -0.043631581905      0.184117027145      0.982904329177
    50     -4.799214908669      0.668373012810     -0.702174805233      0.712004594715
    51     -5.349633791956      1.503261659829     -0.550418883286      0.834888647019
    52     -5.999945014013      0.743593762346     -0.650311222057     -0.759667897483
    53     -5.000510221564      0.709976867136      0.999434792448     -0.033616895210
    54     -4.361822923555      1.479443263648      0.638687298010      0.769466396512
    55     -3.770586623567      2.285941644041      0.591236299988      0.806498380393
    56     -4.586351405236      1.707557843275     -0.815764781669     -0.578383800766
    57     -4.595997678464      2.707511316899     -0.009646273228      0.999953473624
    58     -4.854666232073      1.741545179100     -0.258668553609     -0.965966137799
    59     -5.709487387666      2.260467901622     -0.854821155594      0.518922722522
