# File chua thong tin toa do tai lan chay thu 8
##########################################################################################
#  Step                   x                   y            delta_x            delta_y
     1      0.000000000000      0.000000000000      0.000000000000      0.000000000000
     2      0.785927204998      0.618319034515      0.785927204998      0.618319034515
     3      1.198558963971     -0.292578891428      0.412631758973     -0.910897925943
     4      0.422283859024     -0.922973181883     -0.776275104948     -0.630394290455
     5     -0.408160288751     -1.480075073306     -0.830444147775     -0.557101891423
     6     -0.097312726682     -0.529615293433      0.310847562069      0.950459779873
     7      0.601431338633      0.185756449920      0.698744065314      0.715371743353
     8      1.154651069490     -0.647278921112      0.553219730857     -0.833035371032
     9      1.017341278273      0.343249231560     -0.137309791217      0.990528152672
    10      0.267032026820     -0.317837772687     -0.750309251453     -0.661087004247
    11      0.942044203659     -1.055644360567      0.675012176839     -0.737806587880
    12      0.722785246071     -2.031311060581     -0.219258957589     -0.975666700014
    13      1.722758930084     -2.024056318667      0.999973684014      0.007254741915
    14      0.893710856369     -2.583233653211     -0.829048073715     -0.559177334545
    15      0.128442280347     -1.939522532790     -0.765268576021      0.643711120421
    16      1.128229170515     -1.960166520982      0.999786890168     -0.020643988192
    17      0.234994484308     -2.409757218568     -0.893234686207     -0.449590697587
    18      0.569343091830     -3.352206691298      0.334348607522     -0.942449472729
    19      1.546528918338     -3.139820579531      0.977185826508      0.212386111767
    20      0.586213593568     -3.418737192537     -0.960315324770     -0.278916613007
    21      1.358460864686     -2.783415107095      0.772247271118      0.635322085443
    22      0.474375110361     -3.250739811128     -0.884085754325     -0.467324704033
    23      1.428820573415     -3.549125229765      0.954445463054     -0.298385418636
    24      2.062626369831     -4.322617448491      0.633805796415     -0.773492218727
    25      1.561932119333     -5.188241655361     -0.500694250498     -0.865624206870
    26      1.706599593381     -4.198761326121      0.144667474048      0.989480329240
    27      2.586015682210     -3.722707397760      0.879416088829      0.476053928361
    28      3.171559089836     -2.912066344157      0.585543407625      0.810641053603
    29      4.101374087444     -2.544039075843      0.929814997608      0.368027268314
    30      3.186670330151     -2.948164101538     -0.914703757293     -0.404125025695
    31      3.089191451872     -1.952926507649     -0.097478878278      0.995237593889
    32      2.126461637317     -2.223391485358     -0.962729814555     -0.270464977708
    33      3.124587389206     -2.284587754981      0.998125751889     -0.061196269624
    34      3.094701885179     -1.285034426414     -0.029885504027      0.999553328567
