####################################################################################################
# KET QUA GIAI PHUONG TRINH SEMICONDUCTOR BLOCH EQUATIONS (SBE)
####################################################################################################

# ====================================================================
# THAM SO DAU VAO
# ====================================================================

# --- THAM SO TINH TOAN ---
# N (So diem luoi nang luong)  = 100
# epsilon_max (Nang luong max) = 300 meV
# delta_epsilon (Buoc luoi)    = 3.0 meV
# dt (Buoc thoi gian)          = 2 fs
# t_max (Thoi gian mo phong)   = 500 fs
#
# --- THAM SO VAT LY HE BAN DAN ---
# a_0 (Ban kinh Bohr Exciton)  = 125 angstrom
# E_R (Nang luong Rydberg)     = 4.2 meV
# T_2 (Thoi gian dephasing)    = 200 fs
# hbar (Hang so Planck thu gon) = 658.5 meV*fs
#
# --- THAM SO KICH THICH LASER ---
# chi_0 (Tan so Rabi dinh)     = 0.1
# Delta_0 (Do lech pha/Detuning)= 30 meV
# delta_t (Do rong xung laser) = 50 fs

####################################################################################################

#    n                t          Epsilon    Y0_real (f_e)    Y0_imag (f_h)          Y1_real          Y1_imag
    34    -1.500000e+02     1.050000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    35    -1.500000e+02     1.080000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    36    -1.500000e+02     1.110000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    37    -1.500000e+02     1.140000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    38    -1.500000e+02     1.170000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    39    -1.500000e+02     1.200000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    40    -1.500000e+02     1.230000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    41    -1.500000e+02     1.260000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    42    -1.500000e+02     1.290000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    43    -1.500000e+02     1.320000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    44    -1.500000e+02     1.350000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    45    -1.500000e+02     1.380000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    46    -1.500000e+02     1.410000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    47    -1.500000e+02     1.440000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    48    -1.500000e+02     1.470000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    49    -1.500000e+02     1.500000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    50    -1.500000e+02     1.530000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    51    -1.500000e+02     1.560000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    52    -1.500000e+02     1.590000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    53    -1.500000e+02     1.620000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    54    -1.500000e+02     1.650000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    55    -1.500000e+02     1.680000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    56    -1.500000e+02     1.710000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    57    -1.500000e+02     1.740000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    58    -1.500000e+02     1.770000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    59    -1.500000e+02     1.800000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    60    -1.500000e+02     1.830000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    61    -1.500000e+02     1.860000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    62    -1.500000e+02     1.890000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    63    -1.500000e+02     1.920000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    64    -1.500000e+02     1.950000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    65    -1.500000e+02     1.980000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    66    -1.500000e+02     2.010000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    67    -1.500000e+02     2.040000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    68    -1.500000e+02     2.070000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    69    -1.500000e+02     2.100000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    70    -1.500000e+02     2.130000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    71    -1.500000e+02     2.160000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    72    -1.500000e+02     2.190000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    73    -1.500000e+02     2.220000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    74    -1.500000e+02     2.250000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    75    -1.500000e+02     2.280000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    76    -1.500000e+02     2.310000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    77    -1.500000e+02     2.340000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    78    -1.500000e+02     2.370000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    79    -1.500000e+02     2.400000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    80    -1.500000e+02     2.430000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    81    -1.500000e+02     2.460000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    82    -1.500000e+02     2.490000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    83    -1.500000e+02     2.520000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    84    -1.500000e+02     2.550000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    85    -1.500000e+02     2.580000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    86    -1.500000e+02     2.610000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    87    -1.500000e+02     2.640000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    88    -1.500000e+02     2.670000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    89    -1.500000e+02     2.700000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    90    -1.500000e+02     2.730000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    91    -1.500000e+02     2.760000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    92    -1.500000e+02     2.790000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    93    -1.500000e+02     2.820000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    94    -1.500000e+02     2.850000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    95    -1.500000e+02     2.880000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    96    -1.500000e+02     2.910000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    97    -1.500000e+02     2.940000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    98    -1.500000e+02     2.970000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    99    -1.500000e+02     3.000000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00

     0    -1.480000e+02     3.000000e+00     2.458305e-13     2.458305e-13    -4.851802e-08     4.917954e-07
     1    -1.480000e+02     6.000000e+00     2.458455e-13     2.458455e-13    -4.680779e-08     4.919775e-07
     2    -1.480000e+02     9.000000e+00     2.458562e-13     2.458562e-13    -4.483295e-08     4.921737e-07
     3    -1.480000e+02     1.200000e+01     2.458634e-13     2.458634e-13    -4.276000e-08     4.923669e-07
     4    -1.480000e+02     1.500000e+01     2.458671e-13     2.458671e-13    -4.063613e-08     4.925520e-07
     5    -1.480000e+02     1.800000e+01     2.458675e-13     2.458675e-13    -3.848111e-08     4.927270e-07
     6    -1.480000e+02     2.100000e+01     2.458645e-13     2.458645e-13    -3.630508e-08     4.928906e-07
     7    -1.480000e+02     2.400000e+01     2.458582e-13     2.458582e-13    -3.411386e-08     4.930423e-07
     8    -1.480000e+02     2.700000e+01     2.458485e-13     2.458485e-13    -3.191114e-08     4.931814e-07
     9    -1.480000e+02     3.000000e+01     2.458354e-13     2.458354e-13    -2.969938e-08     4.933079e-07
    10    -1.480000e+02     3.300000e+01     2.458189e-13     2.458189e-13    -2.748033e-08     4.934213e-07
    11    -1.480000e+02     3.600000e+01     2.457990e-13     2.457990e-13    -2.525527e-08     4.935217e-07
    12    -1.480000e+02     3.900000e+01     2.457757e-13     2.457757e-13    -2.302516e-08     4.936088e-07
    13    -1.480000e+02     4.200000e+01     2.457489e-13     2.457489e-13    -2.079077e-08     4.936825e-07
    14    -1.480000e+02     4.500000e+01     2.457188e-13     2.457188e-13    -1.855271e-08     4.937429e-07
    15    -1.480000e+02     4.800000e+01     2.456852e-13     2.456852e-13    -1.631147e-08     4.937897e-07
    16    -1.480000e+02     5.100000e+01     2.456482e-13     2.456482e-13    -1.406748e-08     4.938230e-07
    17    -1.480000e+02     5.400000e+01     2.456078e-13     2.456078e-13    -1.182109e-08     4.938427e-07
    18    -1.480000e+02     5.700000e+01     2.455639e-13     2.455639e-13    -9.572615e-09     4.938488e-07
    19    -1.480000e+02     6.000000e+01     2.455166e-13     2.455166e-13    -7.322320e-09     4.938412e-07
    20    -1.480000e+02     6.300000e+01     2.454658e-13     2.454658e-13    -5.070448e-09     4.938200e-07
    21    -1.480000e+02     6.600000e+01     2.454116e-13     2.454116e-13    -2.817217e-09     4.937850e-07
    22    -1.480000e+02     6.900000e+01     2.453539e-13     2.453539e-13    -5.628257e-10     4.937362e-07
    23    -1.480000e+02     7.200000e+01     2.452928e-13     2.452928e-13     1.692544e-09     4.936737e-07
    24    -1.480000e+02     7.500000e+01     2.452281e-13     2.452281e-13     3.948725e-09     4.935973e-07
    25    -1.480000e+02     7.800000e+01     2.451601e-13     2.451601e-13     6.205558e-09     4.935072e-07
    26    -1.480000e+02     8.100000e+01     2.450885e-13     2.450885e-13     8.462896e-09     4.934032e-07
    27    -1.480000e+02     8.400000e+01     2.450135e-13     2.450135e-13     1.072060e-08     4.932853e-07
    28    -1.480000e+02     8.700000e+01     2.449350e-13     2.449350e-13     1.297853e-08     4.931535e-07
    29    -1.480000e+02     9.000000e+01     2.448530e-13     2.448530e-13     1.523657e-08     4.930079e-07
    30    -1.480000e+02     9.300000e+01     2.447676e-13     2.447676e-13     1.749459e-08     4.928483e-07
    31    -1.480000e+02     9.600000e+01     2.446786e-13     2.446786e-13     1.975247e-08     4.926747e-07
    32    -1.480000e+02     9.900000e+01     2.445862e-13     2.445862e-13     2.201010e-08     4.924872e-07
    33    -1.480000e+02     1.020000e+02     2.444903e-13     2.444903e-13     2.426737e-08     4.922858e-07
    34    -1.480000e+02     1.050000e+02     2.443908e-13     2.443908e-13     2.652417e-08     4.920703e-07
    35    -1.480000e+02     1.080000e+02     2.442879e-13     2.442879e-13     2.878039e-08     4.918408e-07
    36    -1.480000e+02     1.110000e+02     2.441815e-13     2.441815e-13     3.103594e-08     4.915974e-07
    37    -1.480000e+02     1.140000e+02     2.440715e-13     2.440715e-13     3.329072e-08     4.913398e-07
    38    -1.480000e+02     1.170000e+02     2.439581e-13     2.439581e-13     3.554462e-08     4.910682e-07
    39    -1.480000e+02     1.200000e+02     2.438411e-13     2.438411e-13     3.779755e-08     4.907825e-07
    40    -1.480000e+02     1.230000e+02     2.437206e-13     2.437206e-13     4.004941e-08     4.904827e-07
    41    -1.480000e+02     1.260000e+02     2.435966e-13     2.435966e-13     4.230012e-08     4.901688e-07
    42    -1.480000e+02     1.290000e+02     2.434691e-13     2.434691e-13     4.454958e-08     4.898408e-07
    43    -1.480000e+02     1.320000e+02     2.433381e-13     2.433381e-13     4.679770e-08     4.894986e-07
    44    -1.480000e+02     1.350000e+02     2.432035e-13     2.432035e-13     4.904440e-08     4.891422e-07
    45    -1.480000e+02     1.380000e+02     2.430654e-13     2.430654e-13     5.128958e-08     4.887717e-07
    46    -1.480000e+02     1.410000e+02     2.429237e-13     2.429237e-13     5.353316e-08     4.883869e-07
    47    -1.480000e+02     1.440000e+02     2.427785e-13     2.427785e-13     5.577506e-08     4.879879e-07
    48    -1.480000e+02     1.470000e+02     2.426298e-13     2.426298e-13     5.801518e-08     4.875746e-07
    49    -1.480000e+02     1.500000e+02     2.424775e-13     2.424775e-13     6.025346e-08     4.871471e-07
    50    -1.480000e+02     1.530000e+02     2.423216e-13     2.423216e-13     6.248981e-08     4.867053e-07
    51    -1.480000e+02     1.560000e+02     2.421622e-13     2.421622e-13     6.472415e-08     4.862491e-07
    52    -1.480000e+02     1.590000e+02     2.419992e-13     2.419992e-13     6.695639e-08     4.857786e-07
    53    -1.480000e+02     1.620000e+02     2.418327e-13     2.418327e-13     6.918647e-08     4.852938e-07
    54    -1.480000e+02     1.650000e+02     2.416626e-13     2.416626e-13     7.141431e-08     4.847945e-07
    55    -1.480000e+02     1.680000e+02     2.414889e-13     2.414889e-13     7.363983e-08     4.842808e-07
    56    -1.480000e+02     1.710000e+02     2.413116e-13     2.413116e-13     7.586296e-08     4.837527e-07
    57    -1.480000e+02     1.740000e+02     2.411308e-13     2.411308e-13     7.808362e-08     4.832101e-07
    58    -1.480000e+02     1.770000e+02     2.409463e-13     2.409463e-13     8.030175e-08     4.826530e-07
    59    -1.480000e+02     1.800000e+02     2.407583e-13     2.407583e-13     8.251728e-08     4.820813e-07
    60    -1.480000e+02     1.830000e+02     2.405666e-13     2.405666e-13     8.473013e-08     4.814951e-07
    61    -1.480000e+02     1.860000e+02     2.403713e-13     2.403713e-13     8.694025e-08     4.808943e-07
    62    -1.480000e+02     1.890000e+02     2.401725e-13     2.401725e-13     8.914757e-08     4.802788e-07
    63    -1.480000e+02     1.920000e+02     2.399700e-13     2.399700e-13     9.135203e-08     4.796487e-07
    64    -1.480000e+02     1.950000e+02     2.397638e-13     2.397638e-13     9.355357e-08     4.790039e-07
    65    -1.480000e+02     1.980000e+02     2.395540e-13     2.395540e-13     9.575212e-08     4.783443e-07
    66    -1.480000e+02     2.010000e+02     2.393406e-13     2.393406e-13     9.794765e-08     4.776699e-07
    67    -1.480000e+02     2.040000e+02     2.391235e-13     2.391235e-13     1.001401e-07     4.769807e-07
    68    -1.480000e+02     2.070000e+02     2.389027e-13     2.389027e-13     1.023294e-07     4.762767e-07
    69    -1.480000e+02     2.100000e+02     2.386783e-13     2.386783e-13     1.045155e-07     4.755576e-07
    70    -1.480000e+02     2.130000e+02     2.384502e-13     2.384502e-13     1.066984e-07     4.748236e-07
    71    -1.480000e+02     2.160000e+02     2.382184e-13     2.382184e-13     1.088780e-07     4.740746e-07
    72    -1.480000e+02     2.190000e+02     2.379829e-13     2.379829e-13     1.110544e-07     4.733105e-07
    73    -1.480000e+02     2.220000e+02     2.377436e-13     2.377436e-13     1.132274e-07     4.725311e-07
    74    -1.480000e+02     2.250000e+02     2.375006e-13     2.375006e-13     1.153971e-07     4.717366e-07
    75    -1.480000e+02     2.280000e+02     2.372539e-13     2.372539e-13     1.175634e-07     4.709268e-07
    76    -1.480000e+02     2.310000e+02     2.370034e-13     2.370034e-13     1.197263e-07     4.701016e-07
    77    -1.480000e+02     2.340000e+02     2.367491e-13     2.367491e-13     1.218859e-07     4.692609e-07
    78    -1.480000e+02     2.370000e+02     2.364910e-13     2.364910e-13     1.240420e-07     4.684047e-07
    79    -1.480000e+02     2.400000e+02     2.362291e-13     2.362291e-13     1.261949e-07     4.675328e-07
    80    -1.480000e+02     2.430000e+02     2.359634e-13     2.359634e-13     1.283444e-07     4.666451e-07
    81    -1.480000e+02     2.460000e+02     2.356937e-13     2.356937e-13     1.304906e-07     4.657416e-07
    82    -1.480000e+02     2.490000e+02     2.354202e-13     2.354202e-13     1.326336e-07     4.648221e-07
    83    -1.480000e+02     2.520000e+02     2.351427e-13     2.351427e-13     1.347734e-07     4.638864e-07
    84    -1.480000e+02     2.550000e+02     2.348613e-13     2.348613e-13     1.369102e-07     4.629344e-07
    85    -1.480000e+02     2.580000e+02     2.345758e-13     2.345758e-13     1.390441e-07     4.619659e-07
    86    -1.480000e+02     2.610000e+02     2.342863e-13     2.342863e-13     1.411752e-07     4.609807e-07
    87    -1.480000e+02     2.640000e+02     2.339927e-13     2.339927e-13     1.433038e-07     4.599785e-07
    88    -1.480000e+02     2.670000e+02     2.336949e-13     2.336949e-13     1.454300e-07     4.589591e-07
    89    -1.480000e+02     2.700000e+02     2.333928e-13     2.333928e-13     1.475543e-07     4.579223e-07
    90    -1.480000e+02     2.730000e+02     2.330864e-13     2.330864e-13     1.496770e-07     4.568675e-07
    91    -1.480000e+02     2.760000e+02     2.327755e-13     2.327755e-13     1.517986e-07     4.557944e-07
    92    -1.480000e+02     2.790000e+02     2.324601e-13     2.324601e-13     1.539198e-07     4.547023e-07
    93    -1.480000e+02     2.820000e+02     2.321398e-13     2.321398e-13     1.560414e-07     4.535907e-07
    94    -1.480000e+02     2.850000e+02     2.318145e-13     2.318145e-13     1.581648e-07     4.524586e-07
    95    -1.480000e+02     2.880000e+02     2.314840e-13     2.314840e-13     1.602914e-07     4.513047e-07
    96    -1.480000e+02     2.910000e+02     2.311475e-13     2.311475e-13     1.624240e-07     4.501274e-07
    97    -1.480000e+02     2.940000e+02     2.308046e-13     2.308046e-13     1.645665e-07     4.489237e-07
    98    -1.480000e+02     2.970000e+02     2.304536e-13     2.304536e-13     1.667266e-07     4.476888e-07
    99    -1.480000e+02     3.000000e+02     2.300912e-13     2.300912e-13     1.689236e-07     4.464103e-07

     0    -1.460000e+02     3.000000e+00     1.289217e-12     1.289217e-12    -2.074375e-07     1.109535e-06
     1    -1.460000e+02     6.000000e+00     1.289609e-12     1.289609e-12    -2.000795e-07     1.111062e-06
     2    -1.460000e+02     9.000000e+00     1.289932e-12     1.289932e-12    -1.915702e-07     1.112706e-06
     3    -1.460000e+02     1.200000e+01     1.290190e-12     1.290190e-12    -1.826252e-07     1.114325e-06
     4    -1.460000e+02     1.500000e+01     1.290381e-12     1.290381e-12    -1.734475e-07     1.115876e-06
     5    -1.460000e+02     1.800000e+01     1.290504e-12     1.290504e-12    -1.641229e-07     1.117342e-06
     6    -1.460000e+02     2.100000e+01     1.290559e-12     1.290559e-12    -1.546959e-07     1.118711e-06
     7    -1.460000e+02     2.400000e+01     1.290544e-12     1.290544e-12    -1.451926e-07     1.119979e-06
     8    -1.460000e+02     2.700000e+01     1.290460e-12     1.290460e-12    -1.356297e-07     1.121142e-06
     9    -1.460000e+02     3.000000e+01     1.290306e-12     1.290306e-12    -1.260191e-07     1.122196e-06
    10    -1.460000e+02     3.300000e+01     1.290083e-12     1.290083e-12    -1.163692e-07     1.123140e-06
    11    -1.460000e+02     3.600000e+01     1.289789e-12     1.289789e-12    -1.066868e-07     1.123972e-06
    12    -1.460000e+02     3.900000e+01     1.289424e-12     1.289424e-12    -9.697709e-08     1.124692e-06
    13    -1.460000e+02     4.200000e+01     1.288989e-12     1.288989e-12    -8.724455e-08     1.125299e-06
    14    -1.460000e+02     4.500000e+01     1.288484e-12     1.288484e-12    -7.749294e-08     1.125791e-06
    15    -1.460000e+02     4.800000e+01     1.287908e-12     1.287908e-12    -6.772558e-08     1.126168e-06
    16    -1.460000e+02     5.100000e+01     1.287261e-12     1.287261e-12    -5.794544e-08     1.126430e-06
    17    -1.460000e+02     5.400000e+01     1.286543e-12     1.286543e-12    -4.815524e-08     1.126576e-06
    18    -1.460000e+02     5.700000e+01     1.285755e-12     1.285755e-12    -3.835748e-08     1.126606e-06
    19    -1.460000e+02     6.000000e+01     1.284896e-12     1.284896e-12    -2.855451e-08     1.126520e-06
    20    -1.460000e+02     6.300000e+01     1.283966e-12     1.283966e-12    -1.874855e-08     1.126318e-06
    21    -1.460000e+02     6.600000e+01     1.282966e-12     1.282966e-12    -8.941737e-09     1.125999e-06
    22    -1.460000e+02     6.900000e+01     1.281895e-12     1.281895e-12     8.639014e-10     1.125563e-06
    23    -1.460000e+02     7.200000e+01     1.280753e-12     1.280753e-12     1.066639e-08     1.125011e-06
    24    -1.460000e+02     7.500000e+01     1.279541e-12     1.279541e-12     2.046382e-08     1.124342e-06
    25    -1.460000e+02     7.800000e+01     1.278258e-12     1.278258e-12     3.025431e-08     1.123556e-06
    26    -1.460000e+02     8.100000e+01     1.276905e-12     1.276905e-12     4.003605e-08     1.122653e-06
    27    -1.460000e+02     8.400000e+01     1.275482e-12     1.275482e-12     4.980724e-08     1.121634e-06
    28    -1.460000e+02     8.700000e+01     1.273988e-12     1.273988e-12     5.956611e-08     1.120498e-06
    29    -1.460000e+02     9.000000e+01     1.272425e-12     1.272425e-12     6.931094e-08     1.119246e-06
    30    -1.460000e+02     9.300000e+01     1.270792e-12     1.270792e-12     7.904002e-08     1.117878e-06
    31    -1.460000e+02     9.600000e+01     1.269088e-12     1.269088e-12     8.875164e-08     1.116393e-06
    32    -1.460000e+02     9.900000e+01     1.267316e-12     1.267316e-12     9.844415e-08     1.114793e-06
    33    -1.460000e+02     1.020000e+02     1.265473e-12     1.265473e-12     1.081159e-07     1.113077e-06
    34    -1.460000e+02     1.050000e+02     1.263561e-12     1.263561e-12     1.177652e-07     1.111245e-06
    35    -1.460000e+02     1.080000e+02     1.261580e-12     1.261580e-12     1.273905e-07     1.109298e-06
    36    -1.460000e+02     1.110000e+02     1.259530e-12     1.259530e-12     1.369901e-07     1.107236e-06
    37    -1.460000e+02     1.140000e+02     1.257411e-12     1.257411e-12     1.465625e-07     1.105060e-06
    38    -1.460000e+02     1.170000e+02     1.255223e-12     1.255223e-12     1.561060e-07     1.102769e-06
    39    -1.460000e+02     1.200000e+02     1.252967e-12     1.252967e-12     1.656191e-07     1.100365e-06
    40    -1.460000e+02     1.230000e+02     1.250643e-12     1.250643e-12     1.751003e-07     1.097847e-06
    41    -1.460000e+02     1.260000e+02     1.248250e-12     1.248250e-12     1.845479e-07     1.095215e-06
    42    -1.460000e+02     1.290000e+02     1.245789e-12     1.245789e-12     1.939605e-07     1.092471e-06
    43    -1.460000e+02     1.320000e+02     1.243260e-12     1.243260e-12     2.033364e-07     1.089615e-06
    44    -1.460000e+02     1.350000e+02     1.240664e-12     1.240664e-12     2.126743e-07     1.086646e-06
    45    -1.460000e+02     1.380000e+02     1.238001e-12     1.238001e-12     2.219725e-07     1.083567e-06
    46    -1.460000e+02     1.410000e+02     1.235270e-12     1.235270e-12     2.312296e-07     1.080376e-06
    47    -1.460000e+02     1.440000e+02     1.232473e-12     1.232473e-12     2.404441e-07     1.077075e-06
