####################################################################################################
# KET QUA GIAI PHUONG TRINH SEMICONDUCTOR BLOCH EQUATIONS (SBE)
####################################################################################################

# ====================================================================
# THAM SO DAU VAO
# ====================================================================

# --- THAM SO TINH TOAN ---
# N (So diem luoi nang luong)  = 1000
# epsilon_max (Nang luong max) = 300 meV
# delta_epsilon (Buoc luoi)    = 0.3 meV
# dt (Buoc thoi gian)          = 2 fs
# t_max (Thoi gian mo phong)   = 1000 fs
#
# --- THAM SO VAT LY HE BAN DAN ---
# a_0 (Ban kinh Bohr Exciton)  = 125 angstrom
# E_R (Nang luong Rydberg)     = 4.2 meV
# T_2 (Thoi gian dephasing)    = 200 fs
# hbar (Hang so Planck thu gon) = 658.5 meV*fs
#
# --- THAM SO KICH THICH LASER ---
# chi_0 (Tan so Rabi dinh)     = 0.1
# Delta_0 (Do lech pha/Detuning)= 100 meV
# delta_t (Do rong xung laser) = 50 fs

####################################################################################################

#              t             N_e             N_h    Re_P for abs    Im_P for abs             |P|             E_t 
    3.000000e+02     5.725326e+01     5.725326e+01     9.186651e-05    -6.012534e-07     1.081466e+02     2.319523e-17
    3.020000e+02     5.725326e+01     5.725326e+01     7.458291e-05     1.871299e-05     1.070705e+02     1.432988e-17
    3.040000e+02     5.725326e+01     5.725326e+01     5.257744e-05     3.203710e-05     1.060051e+02     8.824629e-18
    3.060000e+02     5.725326e+01     5.725326e+01     2.776059e-05     3.883746e-05     1.049503e+02     5.417024e-18
    3.080000e+02     5.725326e+01     5.725326e+01     2.521752e-06     3.912447e-05     1.039061e+02     3.314632e-18
    3.100000e+02     5.725326e+01     5.725326e+01    -2.059714e-05     3.335535e-05     1.028722e+02     2.021716e-18
    3.120000e+02     5.725326e+01     5.725326e+01    -3.927370e-05     2.235537e-05     1.018486e+02     1.229179e-18
    3.140000e+02     5.725326e+01     5.725326e+01    -5.174417e-05     7.273576e-06     1.008352e+02     7.449386e-19
    3.160000e+02     5.725326e+01     5.725326e+01    -5.703814e-05    -1.043940e-05     9.983184e+01     4.500244e-19
    3.180000e+02     5.725326e+01     5.725326e+01    -5.506592e-05    -2.906440e-05     9.883850e+01     2.709954e-19
    3.200000e+02     5.725326e+01     5.725326e+01    -4.655384e-05    -4.669429e-05     9.785504e+01     1.626665e-19
    3.220000e+02     5.725326e+01     5.725326e+01    -3.286049e-05    -6.138486e-05     9.688136e+01     9.732947e-20
    3.240000e+02     5.725326e+01     5.725326e+01    -1.573111e-05    -7.137190e-05     9.591738e+01     5.804983e-20
    3.260000e+02     5.725326e+01     5.725326e+01     2.948157e-06    -7.532087e-05     9.496299e+01     3.451182e-20
    3.280000e+02     5.725326e+01     5.725326e+01     2.134827e-05    -7.255422e-05     9.401809e+01     2.045243e-20
    3.300000e+02     5.725326e+01     5.725326e+01     3.782666e-05    -6.319717e-05     9.308260e+01     1.208182e-20
    3.320000e+02     5.725326e+01     5.725326e+01     5.099512e-05    -4.819758e-05     9.215641e+01     7.114265e-21
    3.340000e+02     5.725326e+01     5.725326e+01     5.975363e-05    -2.920525e-05     9.123944e+01     4.175783e-21
    3.360000e+02     5.725326e+01     5.725326e+01     6.332180e-05    -8.331427e-06     9.033160e+01     2.443183e-21
    3.380000e+02     5.725326e+01     5.725326e+01     6.128954e-05     1.216098e-05     8.943279e+01     1.424900e-21
    3.400000e+02     5.725326e+01     5.725326e+01     5.368716e-05     3.017093e-05     8.854292e+01     8.283677e-22
    3.420000e+02     5.725326e+01     5.725326e+01     4.105334e-05     4.401504e-05     8.766191e+01     4.800341e-22
    3.440000e+02     5.725326e+01     5.725326e+01     2.446548e-05     5.258462e-05     8.678966e+01     2.772881e-22
    3.460000e+02     5.725326e+01     5.725326e+01     5.497205e-06     5.539273e-05     8.592609e+01     1.596617e-22
    3.480000e+02     5.725326e+01     5.725326e+01    -1.391631e-05     5.252896e-05     8.507112e+01     9.163902e-23
    3.500000e+02     5.725326e+01     5.725326e+01    -3.169941e-05     4.455827e-05     8.422465e+01     5.242886e-23
    3.520000e+02     5.725326e+01     5.725326e+01    -4.590974e-05     3.240444e-05     8.338661e+01     2.989996e-23
    3.540000e+02     5.725326e+01     5.725326e+01    -5.501241e-05     1.724786e-05     8.255690e+01     1.699734e-23
    3.560000e+02     5.725326e+01     5.725326e+01    -5.809697e-05     4.483459e-07     8.173545e+01     9.631675e-24
    3.580000e+02     5.725326e+01     5.725326e+01    -5.499199e-05    -1.651637e-05     8.092217e+01     5.440425e-24
    3.600000e+02     5.725326e+01     5.725326e+01    -4.625651e-05    -3.211792e-05     8.011699e+01     3.063191e-24
    3.620000e+02     5.725326e+01     5.725326e+01    -3.305783e-05    -4.487175e-05     7.931982e+01     1.719197e-24
    3.640000e+02     5.725326e+01     5.725326e+01    -1.697021e-05    -5.346835e-05     7.853058e+01     9.618057e-25
    3.660000e+02     5.725326e+01     5.725326e+01     2.562213e-07    -5.693121e-05     7.774919e+01     5.363637e-25
    3.680000e+02     5.725326e+01     5.725326e+01     1.690910e-05    -5.477305e-05     7.697558e+01     2.981547e-25
    3.700000e+02     5.725326e+01     5.725326e+01     3.147607e-05    -4.711077e-05     7.620967e+01     1.652092e-25
    3.720000e+02     5.725326e+01     5.725326e+01     4.274404e-05    -3.470201e-05     7.545137e+01     9.125086e-26
    3.740000e+02     5.725326e+01     5.725326e+01     4.984402e-05    -1.888116e-05     7.470063e+01     5.024004e-26
    3.760000e+02     5.725326e+01     5.725326e+01     5.226323e-05    -1.396557e-06     7.395735e+01     2.757232e-26
    3.780000e+02     5.725326e+01     5.725326e+01     4.984784e-05     1.582420e-05     7.322147e+01     1.508367e-26
    3.800000e+02     5.725326e+01     5.725326e+01     4.280999e-05     3.093590e-05     7.249291e+01     8.225281e-27
    3.820000e+02     5.725326e+01     5.725326e+01     3.173830e-05     4.241326e-05     7.177160e+01     4.471001e-27
    3.840000e+02     5.725326e+01     5.725326e+01     1.759639e-05     4.922156e-05     7.105746e+01     2.422530e-27
    3.860000e+02     5.725326e+01     5.725326e+01     1.687134e-06     5.089666e-05     7.035044e+01     1.308410e-27
    3.880000e+02     5.725326e+01     5.725326e+01    -1.443613e-05     4.753390e-05     6.965044e+01     7.044150e-28
    3.900000e+02     5.725326e+01     5.725326e+01    -2.911703e-05     3.970657e-05     6.895742e+01     3.780278e-28
    3.920000e+02     5.725326e+01     5.725326e+01    -4.078882e-05     2.834561e-05     6.827129e+01     2.022223e-28
    3.940000e+02     5.725326e+01     5.725326e+01    -4.818165e-05     1.461305e-05     6.759198e+01     1.078313e-28
    3.960000e+02     5.725326e+01     5.725326e+01    -5.050366e-05    -2.089992e-07     6.691944e+01     5.731531e-29
    3.980000e+02     5.725326e+01     5.725326e+01    -4.755691e-05    -1.480620e-05     6.625358e+01     3.036734e-29
    4.000000e+02     5.725326e+01     5.725326e+01    -3.976224e-05    -2.790368e-05     6.559436e+01     1.603811e-29
    4.020000e+02     5.725326e+01     5.725326e+01    -2.808762e-05    -3.833556e-05     6.494169e+01     8.443253e-30
    4.040000e+02     5.725326e+01     5.725326e+01    -1.389714e-05    -4.512471e-05     6.429551e+01     4.430745e-30
    4.060000e+02     5.725326e+01     5.725326e+01     1.245898e-06    -4.757588e-05     6.365577e+01     2.317682e-30
    4.080000e+02     5.725326e+01     5.725326e+01     1.578145e-05    -4.537155e-05     6.302239e+01     1.208485e-30
    4.100000e+02     5.725326e+01     5.725326e+01     2.832476e-05    -3.864903e-05     6.239531e+01     6.281148e-31
    4.120000e+02     5.725326e+01     5.725326e+01     3.778574e-05    -2.803257e-05     6.177447e+01     3.254221e-31
    4.140000e+02     5.725326e+01     5.725326e+01     4.343060e-05    -1.459944e-05     6.115982e+01     1.680603e-31
    4.160000e+02     5.725326e+01     5.725326e+01     4.489562e-05     2.272850e-07     6.055127e+01     8.651545e-32
    4.180000e+02     5.725326e+01     5.725326e+01     4.217145e-05     1.484885e-05     5.994878e+01     4.439483e-32
    4.200000e+02     5.725326e+01     5.725326e+01     3.557572e-05     2.769620e-05     5.935229e+01     2.270813e-32
    4.220000e+02     5.725326e+01     5.725326e+01     2.572415e-05     3.743326e-05     5.876173e+01     1.157819e-32
    4.240000e+02     5.725326e+01     5.725326e+01     1.349966e-05     4.312045e-05     5.817705e+01     5.884507e-33
    4.260000e+02     5.725326e+01     5.725326e+01     9.566490e-09     4.431072e-05     5.759818e+01     2.981191e-33
    4.280000e+02     5.725326e+01     5.725326e+01    -1.348190e-05     4.106687e-05     5.702508e+01     1.505497e-33
    4.300000e+02     5.725326e+01     5.725326e+01    -2.565439e-05     3.390720e-05     5.645767e+01     7.578445e-34
    4.320000e+02     5.725326e+01     5.725326e+01    -3.526358e-05     2.370074e-05     5.589592e+01     3.802688e-34
    4.340000e+02     5.725326e+01     5.725326e+01    -4.128973e-05     1.153977e-05     5.533975e+01     1.902004e-34
    4.360000e+02     5.725326e+01     5.725326e+01    -4.307727e-05    -1.384762e-06     5.478912e+01     9.482928e-35
    4.380000e+02     5.725326e+01     5.725326e+01    -4.043617e-05    -1.388851e-05     5.424396e+01     4.712852e-35
    4.400000e+02     5.725326e+01     5.725326e+01    -3.368064e-05    -2.487500e-05     5.370423e+01     2.334723e-35
    4.420000e+02     5.725326e+01     5.725326e+01    -2.359326e-05    -3.339814e-05     5.316987e+01     1.152915e-35
    4.440000e+02     5.725326e+01     5.725326e+01    -1.131877e-05    -3.871569e-05     5.264083e+01     5.675044e-36
    4.460000e+02     5.725326e+01     5.725326e+01     1.792255e-06    -4.034138e-05     5.211705e+01     2.784528e-36
    4.480000e+02     5.725326e+01     5.725326e+01     1.435980e-05    -3.809611e-05     5.159848e+01     1.361897e-36
    4.500000e+02     5.725326e+01     5.725326e+01     2.513870e-05    -3.214985e-05     5.108507e+01     6.639677e-37
    4.520000e+02     5.725326e+01     5.725326e+01     3.314520e-05    -2.303924e-05     5.057677e+01     3.226711e-37
    4.540000e+02     5.725326e+01     5.725326e+01     3.773219e-05    -1.164542e-05     5.007353e+01     1.563088e-37
    4.560000e+02     5.725326e+01     5.725326e+01     3.861324e-05     8.779440e-07     4.957530e+01     7.547742e-38
    4.580000e+02     5.725326e+01     5.725326e+01     3.584625e-05     1.322491e-05     4.908202e+01     3.632963e-38
    4.600000e+02     5.725326e+01     5.725326e+01     2.979282e-05     2.409159e-05     4.859365e+01     1.743071e-38
    4.620000e+02     5.725326e+01     5.725326e+01     2.106777e-05     3.233979e-05     4.811014e+01     8.336417e-39
    4.640000e+02     5.725326e+01     5.725326e+01     1.048695e-05     3.714068e-05     4.763144e+01     3.974240e-39
    4.660000e+02     5.725326e+01     5.725326e+01    -9.863176e-07     3.807244e-05     4.715751e+01     1.888596e-39
    4.680000e+02     5.725326e+01     5.725326e+01    -1.230185e-05     3.515600e-05     4.668829e+01     8.946108e-40
    4.700000e+02     5.725326e+01     5.725326e+01    -2.239702e-05     2.882636e-05     4.622374e+01     4.224152e-40
    4.720000e+02     5.725326e+01     5.725326e+01    -3.028777e-05     1.985108e-05     4.576381e+01     1.988178e-40
    4.740000e+02     5.725326e+01     5.725326e+01    -3.517116e-05     9.216335e-06     4.530846e+01     9.327842e-41
    4.760000e+02     5.725326e+01     5.725326e+01    -3.652604e-05    -1.995859e-06     4.485764e+01     4.362319e-41
    4.780000e+02     5.725326e+01     5.725326e+01    -3.419253e-05    -1.271930e-05     4.441130e+01     2.033592e-41
    4.800000e+02     5.725326e+01     5.725326e+01    -2.841115e-05    -2.199249e-05     4.396940e+01     9.449755e-42
    4.820000e+02     5.725326e+01     5.725326e+01    -1.980813e-05    -2.902218e-05     4.353191e+01     4.377111e-42
    4.840000e+02     5.725326e+01     5.725326e+01    -9.324177e-06    -3.322638e-05     4.309876e+01     2.020993e-42
    4.860000e+02     5.725326e+01     5.725326e+01     1.903365e-06    -3.426418e-05     4.266993e+01     9.301484e-43
    4.880000e+02     5.725326e+01     5.725326e+01     1.268505e-05    -3.205777e-05     4.224536e+01     4.267268e-43
    4.900000e+02     5.725326e+01     5.725326e+01     2.192493e-05    -2.680691e-05     4.182502e+01     1.951452e-43
    4.920000e+02     5.725326e+01     5.725326e+01     2.874295e-05    -1.898985e-05     4.140885e+01     8.895620e-44
    4.940000e+02     5.725326e+01     5.725326e+01     3.255709e-05    -9.341969e-06     4.099683e+01     4.042078e-44
    4.960000e+02     5.725326e+01     5.725326e+01     3.311825e-05     1.196360e-06     4.058891e+01     1.830811e-44
    4.980000e+02     5.725326e+01     5.725326e+01     3.050196e-05     1.156510e-05     4.018505e+01     8.265945e-45
    5.000000e+02     5.725326e+01     5.725326e+01     2.506815e-05     2.069743e-05     3.978521e+01     3.720076e-45
    5.020000e+02     5.725326e+01     5.725326e+01     1.740330e-05     2.764544e-05     3.938934e+01     1.668866e-45
    5.040000e+02     5.725326e+01     5.725326e+01     8.256886e-06     3.169833e-05     3.899742e+01     7.462789e-46
    5.060000e+02     5.725326e+01     5.725326e+01    -1.521002e-06     3.247171e-05     3.860939e+01     3.326528e-46
    5.080000e+02     5.725326e+01     5.725326e+01    -1.104002e-05     2.995151e-05     3.822523e+01     1.478058e-46
    5.100000e+02     5.725326e+01     5.725326e+01    -1.943087e-05     2.448510e-05     3.784488e+01     6.546393e-47
    5.120000e+02     5.725326e+01     5.725326e+01    -2.591092e-05     1.672346e-05     3.746832e+01     2.890167e-47
    5.140000e+02     5.725326e+01     5.725326e+01    -2.985399e-05     7.527360e-06     3.709551e+01     1.271903e-47
    5.160000e+02     5.725326e+01     5.725326e+01    -3.085897e-05    -2.143391e-06     3.672641e+01     5.579501e-48
    5.180000e+02     5.725326e+01     5.725326e+01    -2.880656e-05    -1.133842e-05     3.636098e+01     2.439759e-48
    5.200000e+02     5.725326e+01     5.725326e+01    -2.389095e-05    -1.920808e-05     3.599919e+01     1.063430e-48
    5.220000e+02     5.725326e+01     5.725326e+01    -1.661501e-05    -2.506975e-05     3.564099e+01     4.620415e-49
    5.240000e+02     5.725326e+01     5.725326e+01    -7.743404e-06    -2.844878e-05     3.528636e+01     2.001075e-49
    5.260000e+02     5.725326e+01     5.725326e+01     1.783343e-06    -2.909873e-05     3.493526e+01     8.638851e-50
    5.280000e+02     5.725326e+01     5.725326e+01     1.096185e-05    -2.700728e-05     3.458765e+01     3.717568e-50
    5.300000e+02     5.725326e+01     5.725326e+01     1.884773e-05    -2.239231e-05     3.424350e+01     1.594674e-50
    5.320000e+02     5.725326e+01     5.725326e+01     2.466602e-05    -1.568879e-05     3.390278e+01     6.818603e-51
    5.340000e+02     5.725326e+01     5.725326e+01     2.789288e-05    -7.523281e-06     3.356545e+01     2.906224e-51
    5.360000e+02     5.725326e+01     5.725326e+01     2.829819e-05     1.328686e-06     3.323147e+01     1.234733e-51
    5.380000e+02     5.725326e+01     5.725326e+01     2.594751e-05     1.000554e-05     3.290081e+01     5.229103e-52
    5.400000e+02     5.725326e+01     5.725326e+01     2.116960e-05     1.764166e-05     3.257345e+01     2.207454e-52
    5.420000e+02     5.725326e+01     5.725326e+01     1.450097e-05     2.346091e-05     3.224934e+01     9.288944e-53
    5.440000e+02     5.725326e+01     5.725326e+01     6.619805e-06     2.686892e-05     3.192846e+01     3.896290e-53
    5.460000e+02     5.725326e+01     5.725326e+01    -1.720570e-06     2.752845e-05     3.161077e+01     1.629095e-53
    5.480000e+02     5.725326e+01     5.725326e+01    -9.753376e-06     2.540354e-05     3.129624e+01     6.789722e-54
    5.500000e+02     5.725326e+01     5.725326e+01    -1.675402e-05     2.076320e-05     3.098484e+01     2.820770e-54
    5.520000e+02     5.725326e+01     5.725326e+01    -2.209142e-05     1.414363e-05     3.067654e+01     1.168137e-54
    5.540000e+02     5.725326e+01     5.725326e+01    -2.527658e-05     6.275665e-06     3.037131e+01     4.822030e-55
    5.560000e+02     5.725326e+01     5.725326e+01    -2.600756e-05    -2.008731e-06     3.006911e+01     1.984159e-55
    5.580000e+02     5.725326e+01     5.725326e+01    -2.420629e-05    -9.874925e-06     2.976992e+01     8.138290e-56
    5.600000e+02     5.725326e+01     5.725326e+01    -2.003976e-05    -1.657370e-05     2.947371e+01     3.327363e-56
    5.620000e+02     5.725326e+01     5.725326e+01    -1.391755e-05    -2.150853e-05     2.918044e+01     1.356055e-56
    5.640000e+02     5.725326e+01     5.725326e+01    -6.459919e-06    -2.427761e-05     2.889010e+01     5.508901e-57
    5.660000e+02     5.725326e+01     5.725326e+01     1.563934e-06    -2.469196e-05     2.860264e+01     2.230811e-57
    5.680000e+02     5.725326e+01     5.725326e+01     9.321505e-06    -2.277475e-05     2.831804e+01     9.004733e-58
    5.700000e+02     5.725326e+01     5.725326e+01     1.601450e-05    -1.874743e-05     2.803627e+01     3.623174e-58
    5.720000e+02     5.725326e+01     5.725326e+01     2.097296e-05    -1.300707e-05     2.775731e+01     1.453174e-58
    5.740000e+02     5.725326e+01     5.725326e+01     2.373085e-05    -6.096091e-06     2.748112e+01     5.809738e-59
    5.760000e+02     5.725326e+01     5.725326e+01     2.407173e-05     1.336782e-06     2.720768e+01     2.315291e-59
    5.780000e+02     5.725326e+01     5.725326e+01     2.203954e-05     8.586176e-06     2.693697e+01     9.197397e-60
    5.800000e+02     5.725326e+01     5.725326e+01     1.791644e-05     1.495077e-05     2.666894e+01     3.641954e-60
    5.820000e+02     5.725326e+01     5.725326e+01     1.217533e-05     1.980184e-05     2.640358e+01     1.437522e-60
    5.840000e+02     5.725326e+01     5.725326e+01     5.417906e-06     2.265251e-05     2.614087e+01     5.655936e-61
    5.860000e+02     5.725326e+01     5.725326e+01    -1.691141e-06     2.321741e-05     2.588076e+01     2.218221e-61
    5.880000e+02     5.725326e+01     5.725326e+01    -8.485753e-06     2.145177e-05     2.562325e+01     8.671924e-62
    5.900000e+02     5.725326e+01     5.725326e+01    -1.435167e-05     1.756133e-05     2.536830e+01     3.379375e-62
    5.920000e+02     5.725326e+01     5.725326e+01    -1.877045e-05     1.197927e-05     2.511588e+01     1.312706e-62
    5.940000e+02     5.725326e+01     5.725326e+01    -2.135561e-05     5.312906e-06     2.486598e+01     5.082868e-63
    5.960000e+02     5.725326e+01     5.725326e+01    -2.188178e-05    -1.731519e-06     2.461856e+01     1.961826e-63
    5.980000e+02     5.725326e+01     5.725326e+01    -2.030629e-05    -8.433271e-06     2.437360e+01     7.547836e-64
    6.000000e+02     5.725326e+01     5.725326e+01    -1.678009e-05    -1.413756e-05     2.413108e+01     2.894640e-64
    6.020000e+02     5.725326e+01     5.725326e+01    -1.164341e-05    -1.832068e-05     2.389098e+01     1.106565e-64
    6.040000e+02     5.725326e+01     5.725326e+01    -5.401974e-06    -2.063320e-05     2.365326e+01     4.216671e-65
    6.060000e+02     5.725326e+01     5.725326e+01     1.317998e-06    -2.091931e-05     2.341791e+01     1.601669e-65
    6.080000e+02     5.725326e+01     5.725326e+01     7.833574e-06    -1.921545e-05     2.318490e+01     6.064372e-66
    6.100000e+02     5.725326e+01     5.725326e+01     1.348066e-05    -1.573312e-05     2.295421e+01     2.288808e-66
    6.120000e+02     5.725326e+01     5.725326e+01     1.769064e-05    -1.083156e-05     2.272581e+01     8.610791e-67
    6.140000e+02     5.725326e+01     5.725326e+01     2.005624e-05    -4.984232e-06     2.249969e+01     3.229141e-67
    6.160000e+02     5.725326e+01     5.725326e+01     2.037598e-05     1.259095e-06     2.227582e+01     1.207094e-67
    6.180000e+02     5.725326e+01     5.725326e+01     1.867078e-05     7.314706e-06     2.205417e+01     4.497858e-68
    6.200000e+02     5.725326e+01     5.725326e+01     1.517153e-05     1.261187e-05     2.183473e+01     1.670631e-68
    6.220000e+02     5.725326e+01     5.725326e+01     1.028191e-05     1.664337e-05     2.161747e+01     6.185367e-69
    6.240000e+02     5.725326e+01     5.725326e+01     4.524460e-06     1.901619e-05     2.140238e+01     2.282762e-69
    6.260000e+02     5.725326e+01     5.725326e+01    -1.520310e-06     1.949633e-05     2.118942e+01     8.397814e-70
    6.280000e+02     5.725326e+01     5.725326e+01    -7.273092e-06     1.804025e-05     2.097859e+01     3.079513e-70
    6.300000e+02     5.725326e+01     5.725326e+01    -1.220698e-05     1.480616e-05     2.076985e+01     1.125662e-70
    6.320000e+02     5.725326e+01     5.725326e+01    -1.588788e-05     1.014061e-05     2.056319e+01     4.101515e-71
    6.340000e+02     5.725326e+01     5.725326e+01    -1.800398e-05     4.540429e-06     2.035858e+01     1.489673e-71
    6.360000e+02     5.725326e+01     5.725326e+01    -1.838560e-05    -1.405304e-06     2.015601e+01     5.393215e-72
    6.380000e+02     5.725326e+01     5.725326e+01    -1.701646e-05    -7.084602e-06     1.995546e+01     1.946322e-72
    6.400000e+02     5.725326e+01     5.725326e+01    -1.403634e-05    -1.193248e-05     1.975690e+01     7.001516e-73
    6.420000e+02     5.725326e+01     5.725326e+01    -9.733370e-06    -1.549108e-05     1.956032e+01     2.510612e-73
    6.440000e+02     5.725326e+01     5.725326e+01    -4.523962e-06    -1.745235e-05     1.936569e+01     8.973823e-74
    6.460000e+02     5.725326e+01     5.725326e+01     1.081458e-06    -1.767954e-05     1.917300e+01     3.197316e-74
    6.480000e+02     5.725326e+01     5.725326e+01     6.526071e-06    -1.620800e-05     1.898223e+01     1.135544e-74
    6.500000e+02     5.725326e+01     5.725326e+01     1.126400e-05    -1.322908e-05     1.879335e+01     4.020060e-75
    6.520000e+02     5.725326e+01     5.725326e+01     1.482059e-05    -9.062325e-06     1.860636e+01     1.418637e-75
    6.540000e+02     5.725326e+01     5.725326e+01     1.684691e-05    -4.121133e-06     1.842122e+01     4.990230e-76
    6.560000e+02     5.725326e+01     5.725326e+01     1.715993e-05     1.124431e-06     1.823793e+01     1.749766e-76
    6.580000e+02     5.725326e+01     5.725326e+01     1.576162e-05     6.185829e-06     1.805646e+01     6.115748e-77
    6.600000e+02     5.725326e+01     5.725326e+01     1.283423e-05     1.059456e-05     1.787680e+01     2.130735e-77
    6.620000e+02     5.725326e+01     5.725326e+01     8.713172e-06     1.394054e-05     1.769892e+01     7.399794e-78
    6.640000e+02     5.725326e+01     5.725326e+01     3.842860e-06     1.590897e-05     1.752282e+01     2.561651e-78
    6.660000e+02     5.725326e+01     5.725326e+01    -1.276615e-06     1.631263e-05     1.734847e+01     8.839561e-79
    6.680000e+02     5.725326e+01     5.725326e+01    -6.143823e-06     1.511530e-05     1.717585e+01     3.040546e-79
    6.700000e+02     5.725326e+01     5.725326e+01    -1.030439e-05     1.244130e-05     1.700495e+01     1.042516e-79
    6.720000e+02     5.725326e+01     5.725326e+01    -1.338913e-05     8.567552e-06     1.683575e+01     3.563069e-80
    6.740000e+02     5.725326e+01     5.725326e+01    -1.514029e-05     3.896643e-06     1.666823e+01     1.213881e-80
    6.760000e+02     5.725326e+01     5.725326e+01    -1.542662e-05    -1.086790e-06     1.650238e+01     4.122284e-81
    6.780000e+02     5.725326e+01     5.725326e+01    -1.424865e-05    -5.871018e-06     1.633818e+01     1.395437e-81
    6.800000e+02     5.725326e+01     5.725326e+01    -1.173575e-05    -9.975505e-06     1.617561e+01     4.708609e-82
    6.820000e+02     5.725326e+01     5.725326e+01    -8.135417e-06    -1.300392e-05     1.601466e+01     1.583745e-82
    6.840000e+02     5.725326e+01     5.725326e+01    -3.794419e-06    -1.468439e-05     1.585532e+01     5.309925e-83
    6.860000e+02     5.725326e+01     5.725326e+01     8.689346e-07    -1.489232e-05     1.569756e+01     1.774605e-83
    6.880000e+02     5.725326e+01     5.725326e+01     5.401182e-06    -1.365434e-05     1.554136e+01     5.911873e-84
    6.900000e+02     5.725326e+01     5.725326e+01     9.357002e-06    -1.113557e-05     1.538673e+01     1.963174e-84
    6.920000e+02     5.725326e+01     5.725326e+01     1.234543e-05    -7.614294e-06     1.523363e+01     6.498347e-85
    6.940000e+02     5.725326e+01     5.725326e+01     1.407323e-05    -3.449169e-06     1.508205e+01     2.144160e-85
    6.960000e+02     5.725326e+01     5.725326e+01     1.437893e-05     9.564571e-07     1.493198e+01     7.052153e-86
    6.980000e+02     5.725326e+01     5.725326e+01     1.325172e-05     5.189916e-06     1.478341e+01     2.312046e-86
    7.000000e+02     5.725326e+01     5.725326e+01     1.083186e-05     8.862570e-06     1.463631e+01     7.555819e-87
    7.020000e+02     5.725326e+01     5.725326e+01     7.392097e-06     1.164042e-05     1.449068e+01     2.461370e-87
    7.040000e+02     5.725326e+01     5.725326e+01     3.303262e-06     1.327138e-05     1.434650e+01     7.992496e-88
    7.060000e+02     5.725326e+01     5.725326e+01    -1.010292e-06     1.360810e-05     1.420375e+01     2.587011e-88
    7.080000e+02     5.725326e+01     5.725326e+01    -5.118491e-06     1.262403e-05     1.406242e+01     8.346883e-89
    7.100000e+02     5.725326e+01     5.725326e+01    -8.629876e-06     1.042002e-05     1.392250e+01     2.684483e-89
    7.120000e+02     5.725326e+01     5.725326e+01    -1.122745e-05     7.218702e-06     1.378397e+01     8.606117e-90
    7.140000e+02     5.725326e+01     5.725326e+01    -1.269332e-05     3.345107e-06     1.364682e+01     2.750199e-90
    7.160000e+02     5.725326e+01     5.725326e+01    -1.292169e-05    -8.058331e-07     1.351103e+01     8.760547e-91
    7.180000e+02     5.725326e+01     5.725326e+01    -1.192147e-05    -4.811700e-06     1.337659e+01     2.781689e-91
    7.200000e+02     5.725326e+01     5.725326e+01    -9.810410e-06    -8.269553e-06     1.324350e+01     8.804328e-92
    7.220000e+02     5.725326e+01     5.725326e+01    -6.802427e-06    -1.084078e-05     1.311172e+01     2.777756e-92
    7.240000e+02     5.725326e+01     5.725326e+01    -3.189128e-06    -1.228731e-05     1.298126e+01     8.735792e-93
    7.260000e+02     5.725326e+01     5.725326e+01     6.840360e-07    -1.249440e-05     1.285210e+01     2.738550e-93
    7.280000e+02     5.725326e+01     5.725326e+01     4.446711e-06    -1.147733e-05     1.272422e+01     8.557548e-94
    7.300000e+02     5.725326e+01     5.725326e+01     7.736713e-06    -9.372838e-06     1.259761e+01     2.665559e-94
    7.320000e+02     5.725326e+01     5.725326e+01     1.023504e-05    -6.417847e-06     1.247226e+01     8.276323e-95
    7.340000e+02     5.725326e+01     5.725326e+01     1.169933e-05    -2.920076e-06     1.234816e+01     2.561515e-95
    7.360000e+02     5.725326e+01     5.725326e+01     1.199119e-05     7.750046e-07     1.222530e+01     7.902537e-96
    7.380000e+02     5.725326e+01     5.725326e+01     1.109317e-05     4.316927e-06     1.210365e+01     2.430225e-96
    7.400000e+02     5.725326e+01     5.725326e+01     9.111711e-06     7.380130e-06     1.198322e+01     7.449664e-97
    7.420000e+02     5.725326e+01     5.725326e+01     6.265165e-06     9.689704e-06     1.186399e+01     2.276340e-97
    7.440000e+02     5.725326e+01     5.725326e+01     2.857969e-06     1.104247e-05     1.174594e+01     6.933426e-98
    7.460000e+02     5.725326e+01     5.725326e+01    -7.551407e-07     1.132310e-05     1.162907e+01     2.105081e-98
    7.480000e+02     5.725326e+01     5.725326e+01    -4.209557e-06     1.051443e-05     1.151336e+01     6.370890e-99
    7.500000e+02     5.725326e+01     5.725326e+01    -7.170020e-06     8.700934e-06     1.139880e+01     1.921948e-99
    7.520000e+02     5.725326e+01     5.725326e+01    -9.363602e-06     6.063589e-06     1.128538e+01    5.779541e-100
    7.540000e+02     5.725326e+01     5.725326e+01    -1.060306e-05     2.865150e-06     1.117309e+01    1.732429e-100
    7.560000e+02     5.725326e+01     5.725326e+01    -1.079924e-05    -5.741890e-07     1.106192e+01    5.176397e-101
    7.580000e+02     5.725326e+01     5.725326e+01    -9.963132e-06    -3.909116e-06     1.095185e+01    1.541736e-101
    7.600000e+02     5.725326e+01     5.725326e+01    -8.199100e-06    -6.806043e-06     1.084288e+01    4.577232e-102
    7.620000e+02     5.725326e+01     5.725326e+01    -5.691692e-06    -8.979720e-06     1.073499e+01    1.354584e-102
