####################################################################################################
# KET QUA GIAI PHUONG TRINH SEMICONDUCTOR BLOCH EQUATIONS (SBE)
####################################################################################################

# ====================================================================
# THAM SO DAU VAO
# ====================================================================

# --- THAM SO TINH TOAN ---
# N (So diem luoi nang luong)  = 100
# epsilon_max (Nang luong max) = 300 meV
# delta_epsilon (Buoc luoi)    = 3.0 meV
# dt (Buoc thoi gian)          = 2 fs
# t_max (Thoi gian mo phong)   = 500 fs
#
# --- THAM SO VAT LY HE BAN DAN ---
# a_0 (Ban kinh Bohr Exciton)  = 125 angstrom
# E_R (Nang luong Rydberg)     = 4.2 meV
# T_2 (Thoi gian dephasing)    = 200 fs
# hbar (Hang so Planck thu gon) = 658.5 meV*fs
#
# --- THAM SO KICH THICH LASER ---
# chi_0 (Tan so Rabi dinh)     = 1
# Delta_0 (Do lech pha/Detuning)= 30 meV
# delta_t (Do rong xung laser) = 25 fs

####################################################################################################

#    n                t          Epsilon    Y0_real (f_e)    Y0_imag (f_h)          Y1_real          Y1_imag
    95    -7.500000e+01     2.880000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    96    -7.500000e+01     2.910000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    97    -7.500000e+01     2.940000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    98    -7.500000e+01     2.970000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00
    99    -7.500000e+01     3.000000e+02     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00

     0    -7.299652e+01     3.000000e+00     1.262847e-10     1.262847e-10    -1.055606e-06     1.115183e-05
     1    -7.299652e+01     6.000000e+00     1.262927e-10     1.262927e-10    -1.018404e-06     1.115572e-05
     2    -7.299652e+01     9.000000e+00     1.262988e-10     1.262988e-10    -9.754467e-07     1.115991e-05
     3    -7.299652e+01     1.200000e+01     1.263030e-10     1.263030e-10    -9.303574e-07     1.116403e-05
     4    -7.299652e+01     1.500000e+01     1.263056e-10     1.263056e-10    -8.841622e-07     1.116798e-05
     5    -7.299652e+01     1.800000e+01     1.263065e-10     1.263065e-10    -8.372914e-07     1.117172e-05
     6    -7.299652e+01     2.100000e+01     1.263057e-10     1.263057e-10    -7.899648e-07     1.117521e-05
     7    -7.299652e+01     2.400000e+01     1.263031e-10     1.263031e-10    -7.423095e-07     1.117845e-05
     8    -7.299652e+01     2.700000e+01     1.262989e-10     1.262989e-10    -6.944054e-07     1.118142e-05
     9    -7.299652e+01     3.000000e+01     1.262930e-10     1.262930e-10    -6.463059e-07     1.118412e-05
    10    -7.299652e+01     3.300000e+01     1.262853e-10     1.262853e-10    -5.980489e-07     1.118654e-05
    11    -7.299652e+01     3.600000e+01     1.262759e-10     1.262759e-10    -5.496620e-07     1.118868e-05
    12    -7.299652e+01     3.900000e+01     1.262648e-10     1.262648e-10    -5.011661e-07     1.119054e-05
    13    -7.299652e+01     4.200000e+01     1.262520e-10     1.262520e-10    -4.525776e-07     1.119211e-05
    14    -7.299652e+01     4.500000e+01     1.262374e-10     1.262374e-10    -4.039097e-07     1.119340e-05
    15    -7.299652e+01     4.800000e+01     1.262211e-10     1.262211e-10    -3.551730e-07     1.119440e-05
    16    -7.299652e+01     5.100000e+01     1.262031e-10     1.262031e-10    -3.063766e-07     1.119511e-05
    17    -7.299652e+01     5.400000e+01     1.261833e-10     1.261833e-10    -2.575280e-07     1.119553e-05
    18    -7.299652e+01     5.700000e+01     1.261618e-10     1.261618e-10    -2.086338e-07     1.119566e-05
    19    -7.299652e+01     6.000000e+01     1.261385e-10     1.261385e-10    -1.596997e-07     1.119550e-05
    20    -7.299652e+01     6.300000e+01     1.261135e-10     1.261135e-10    -1.107308e-07     1.119505e-05
    21    -7.299652e+01     6.600000e+01     1.260868e-10     1.260868e-10    -6.173176e-08     1.119430e-05
    22    -7.299652e+01     6.900000e+01     1.260582e-10     1.260582e-10    -1.270662e-08     1.119326e-05
    23    -7.299652e+01     7.200000e+01     1.260280e-10     1.260280e-10     3.634079e-08     1.119193e-05
    24    -7.299652e+01     7.500000e+01     1.259960e-10     1.259960e-10     8.540695e-08     1.119030e-05
    25    -7.299652e+01     7.800000e+01     1.259622e-10     1.259622e-10     1.344886e-07     1.118837e-05
    26    -7.299652e+01     8.100000e+01     1.259267e-10     1.259267e-10     1.835827e-07     1.118615e-05
    27    -7.299652e+01     8.400000e+01     1.258894e-10     1.258894e-10     2.326863e-07     1.118363e-05
    28    -7.299652e+01     8.700000e+01     1.258503e-10     1.258503e-10     2.817968e-07     1.118082e-05
    29    -7.299652e+01     9.000000e+01     1.258095e-10     1.258095e-10     3.309114e-07     1.117771e-05
    30    -7.299652e+01     9.300000e+01     1.257669e-10     1.257669e-10     3.800278e-07     1.117431e-05
    31    -7.299652e+01     9.600000e+01     1.257226e-10     1.257226e-10     4.291434e-07     1.117060e-05
    32    -7.299652e+01     9.900000e+01     1.256764e-10     1.256764e-10     4.782560e-07     1.116660e-05
    33    -7.299652e+01     1.020000e+02     1.256286e-10     1.256286e-10     5.273633e-07     1.116230e-05
    34    -7.299652e+01     1.050000e+02     1.255789e-10     1.255789e-10     5.764632e-07     1.115770e-05
    35    -7.299652e+01     1.080000e+02     1.255275e-10     1.255275e-10     6.255536e-07     1.115280e-05
    36    -7.299652e+01     1.110000e+02     1.254743e-10     1.254743e-10     6.746323e-07     1.114760e-05
    37    -7.299652e+01     1.140000e+02     1.254193e-10     1.254193e-10     7.236975e-07     1.114211e-05
    38    -7.299652e+01     1.170000e+02     1.253625e-10     1.253625e-10     7.727470e-07     1.113631e-05
    39    -7.299652e+01     1.200000e+02     1.253040e-10     1.253040e-10     8.217790e-07     1.113021e-05
    40    -7.299652e+01     1.230000e+02     1.252437e-10     1.252437e-10     8.707916e-07     1.112381e-05
    41    -7.299652e+01     1.260000e+02     1.251816e-10     1.251816e-10     9.197830e-07     1.111711e-05
    42    -7.299652e+01     1.290000e+02     1.251177e-10     1.251177e-10     9.687512e-07     1.111011e-05
    43    -7.299652e+01     1.320000e+02     1.250520e-10     1.250520e-10     1.017695e-06     1.110280e-05
    44    -7.299652e+01     1.350000e+02     1.249845e-10     1.249845e-10     1.066611e-06     1.109520e-05
    45    -7.299652e+01     1.380000e+02     1.249153e-10     1.249153e-10     1.115500e-06     1.108729e-05
    46    -7.299652e+01     1.410000e+02     1.248442e-10     1.248442e-10     1.164358e-06     1.107907e-05
    47    -7.299652e+01     1.440000e+02     1.247714e-10     1.247714e-10     1.213185e-06     1.107056e-05
    48    -7.299652e+01     1.470000e+02     1.246968e-10     1.246968e-10     1.261978e-06     1.106173e-05
    49    -7.299652e+01     1.500000e+02     1.246203e-10     1.246203e-10     1.310737e-06     1.105261e-05
    50    -7.299652e+01     1.530000e+02     1.245421e-10     1.245421e-10     1.359459e-06     1.104318e-05
    51    -7.299652e+01     1.560000e+02     1.244621e-10     1.244621e-10     1.408142e-06     1.103344e-05
    52    -7.299652e+01     1.590000e+02     1.243802e-10     1.243802e-10     1.456786e-06     1.102340e-05
    53    -7.299652e+01     1.620000e+02     1.242966e-10     1.242966e-10     1.505389e-06     1.101305e-05
    54    -7.299652e+01     1.650000e+02     1.242111e-10     1.242111e-10     1.553950e-06     1.100239e-05
    55    -7.299652e+01     1.680000e+02     1.241239e-10     1.241239e-10     1.602466e-06     1.099142e-05
    56    -7.299652e+01     1.710000e+02     1.240348e-10     1.240348e-10     1.650936e-06     1.098015e-05
    57    -7.299652e+01     1.740000e+02     1.239439e-10     1.239439e-10     1.699360e-06     1.096857e-05
    58    -7.299652e+01     1.770000e+02     1.238512e-10     1.238512e-10     1.747735e-06     1.095667e-05
    59    -7.299652e+01     1.800000e+02     1.237566e-10     1.237566e-10     1.796061e-06     1.094447e-05
    60    -7.299652e+01     1.830000e+02     1.236602e-10     1.236602e-10     1.844336e-06     1.093196e-05
    61    -7.299652e+01     1.860000e+02     1.235620e-10     1.235620e-10     1.892558e-06     1.091913e-05
    62    -7.299652e+01     1.890000e+02     1.234620e-10     1.234620e-10     1.940728e-06     1.090600e-05
    63    -7.299652e+01     1.920000e+02     1.233601e-10     1.233601e-10     1.988843e-06     1.089254e-05
    64    -7.299652e+01     1.950000e+02     1.232564e-10     1.232564e-10     2.036902e-06     1.087878e-05
    65    -7.299652e+01     1.980000e+02     1.231509e-10     1.231509e-10     2.084904e-06     1.086470e-05
    66    -7.299652e+01     2.010000e+02     1.230435e-10     1.230435e-10     2.132849e-06     1.085031e-05
    67    -7.299652e+01     2.040000e+02     1.229342e-10     1.229342e-10     2.180735e-06     1.083559e-05
    68    -7.299652e+01     2.070000e+02     1.228231e-10     1.228231e-10     2.228562e-06     1.082056e-05
    69    -7.299652e+01     2.100000e+02     1.227101e-10     1.227101e-10     2.276328e-06     1.080522e-05
    70    -7.299652e+01     2.130000e+02     1.225953e-10     1.225953e-10     2.324033e-06     1.078955e-05
    71    -7.299652e+01     2.160000e+02     1.224786e-10     1.224786e-10     2.371677e-06     1.077356e-05
    72    -7.299652e+01     2.190000e+02     1.223600e-10     1.223600e-10     2.419258e-06     1.075725e-05
    73    -7.299652e+01     2.220000e+02     1.222395e-10     1.222395e-10     2.466777e-06     1.074061e-05
    74    -7.299652e+01     2.250000e+02     1.221171e-10     1.221171e-10     2.514232e-06     1.072365e-05
    75    -7.299652e+01     2.280000e+02     1.219928e-10     1.219928e-10     2.561625e-06     1.070636e-05
    76    -7.299652e+01     2.310000e+02     1.218666e-10     1.218666e-10     2.608954e-06     1.068875e-05
    77    -7.299652e+01     2.340000e+02     1.217385e-10     1.217385e-10     2.656221e-06     1.067080e-05
    78    -7.299652e+01     2.370000e+02     1.216085e-10     1.216085e-10     2.703424e-06     1.065253e-05
    79    -7.299652e+01     2.400000e+02     1.214765e-10     1.214765e-10     2.750566e-06     1.063391e-05
    80    -7.299652e+01     2.430000e+02     1.213426e-10     1.213426e-10     2.797646e-06     1.061497e-05
    81    -7.299652e+01     2.460000e+02     1.212067e-10     1.212067e-10     2.844667e-06     1.059568e-05
    82    -7.299652e+01     2.490000e+02     1.210689e-10     1.210689e-10     2.891629e-06     1.057605e-05
    83    -7.299652e+01     2.520000e+02     1.209290e-10     1.209290e-10     2.938534e-06     1.055608e-05
    84    -7.299652e+01     2.550000e+02     1.207872e-10     1.207872e-10     2.985385e-06     1.053576e-05
    85    -7.299652e+01     2.580000e+02     1.206433e-10     1.206433e-10     3.032185e-06     1.051508e-05
    86    -7.299652e+01     2.610000e+02     1.204973e-10     1.204973e-10     3.078938e-06     1.049405e-05
    87    -7.299652e+01     2.640000e+02     1.203492e-10     1.203492e-10     3.125648e-06     1.047266e-05
    88    -7.299652e+01     2.670000e+02     1.201991e-10     1.201991e-10     3.172321e-06     1.045090e-05
    89    -7.299652e+01     2.700000e+02     1.200467e-10     1.200467e-10     3.218965e-06     1.042877e-05
    90    -7.299652e+01     2.730000e+02     1.198922e-10     1.198922e-10     3.265588e-06     1.040625e-05
    91    -7.299652e+01     2.760000e+02     1.197354e-10     1.197354e-10     3.312202e-06     1.038334e-05
    92    -7.299652e+01     2.790000e+02     1.195763e-10     1.195763e-10     3.358823e-06     1.036003e-05
    93    -7.299652e+01     2.820000e+02     1.194147e-10     1.194147e-10     3.405469e-06     1.033630e-05
    94    -7.299652e+01     2.850000e+02     1.192507e-10     1.192507e-10     3.452167e-06     1.031214e-05
    95    -7.299652e+01     2.880000e+02     1.190839e-10     1.190839e-10     3.498955e-06     1.028751e-05
    96    -7.299652e+01     2.910000e+02     1.189141e-10     1.189141e-10     3.545889e-06     1.026237e-05
    97    -7.299652e+01     2.940000e+02     1.187411e-10     1.187411e-10     3.593059e-06     1.023668e-05
    98    -7.299652e+01     2.970000e+02     1.185639e-10     1.185639e-10     3.640635e-06     1.021032e-05
    99    -7.299652e+01     3.000000e+02     1.183810e-10     1.183810e-10     3.689041e-06     1.018303e-05

     0    -7.099303e+01     3.000000e+00     8.647065e-10     8.647065e-10    -4.955470e-06     2.882782e-05
     1    -7.099303e+01     6.000000e+00     8.650052e-10     8.650052e-10    -4.779804e-06     2.886268e-05
     2    -7.099303e+01     9.000000e+00     8.652701e-10     8.652701e-10    -4.576686e-06     2.890024e-05
     3    -7.099303e+01     1.200000e+01     8.654960e-10     8.654960e-10    -4.363196e-06     2.893722e-05
     4    -7.099303e+01     1.500000e+01     8.656804e-10     8.656804e-10    -4.144185e-06     2.897266e-05
     5    -7.099303e+01     1.800000e+01     8.658216e-10     8.658216e-10    -3.921699e-06     2.900613e-05
     6    -7.099303e+01     2.100000e+01     8.659189e-10     8.659189e-10    -3.696797e-06     2.903742e-05
     7    -7.099303e+01     2.400000e+01     8.659716e-10     8.659716e-10    -3.470098e-06     2.906638e-05
     8    -7.099303e+01     2.700000e+01     8.659793e-10     8.659793e-10    -3.242003e-06     2.909294e-05
     9    -7.099303e+01     3.000000e+01     8.659418e-10     8.659418e-10    -3.012789e-06     2.911702e-05
    10    -7.099303e+01     3.300000e+01     8.658586e-10     8.658586e-10    -2.782658e-06     2.913859e-05
    11    -7.099303e+01     3.600000e+01     8.657298e-10     8.657298e-10    -2.551765e-06     2.915762e-05
    12    -7.099303e+01     3.900000e+01     8.655551e-10     8.655551e-10    -2.320234e-06     2.917408e-05
    13    -7.099303e+01     4.200000e+01     8.653344e-10     8.653344e-10    -2.088169e-06     2.918794e-05
    14    -7.099303e+01     4.500000e+01     8.650676e-10     8.650676e-10    -1.855656e-06     2.919919e-05
    15    -7.099303e+01     4.800000e+01     8.647548e-10     8.647548e-10    -1.622773e-06     2.920783e-05
    16    -7.099303e+01     5.100000e+01     8.643957e-10     8.643957e-10    -1.389587e-06     2.921383e-05
    17    -7.099303e+01     5.400000e+01     8.639905e-10     8.639905e-10    -1.156160e-06     2.921720e-05
    18    -7.099303e+01     5.700000e+01     8.635390e-10     8.635390e-10    -9.225484e-07     2.921792e-05
    19    -7.099303e+01     6.000000e+01     8.630413e-10     8.630413e-10    -6.888065e-07     2.921598e-05
    20    -7.099303e+01     6.300000e+01     8.624974e-10     8.624974e-10    -4.549841e-07     2.921139e-05
    21    -7.099303e+01     6.600000e+01     8.619072e-10     8.619072e-10    -2.211290e-07     2.920414e-05
    22    -7.099303e+01     6.900000e+01     8.612709e-10     8.612709e-10     1.271308e-08     2.919423e-05
    23    -7.099303e+01     7.200000e+01     8.605883e-10     8.605883e-10     2.464978e-07     2.918165e-05
    24    -7.099303e+01     7.500000e+01     8.598596e-10     8.598596e-10     4.801825e-07     2.916640e-05
    25    -7.099303e+01     7.800000e+01     8.590848e-10     8.590848e-10     7.137253e-07     2.914849e-05
    26    -7.099303e+01     8.100000e+01     8.582639e-10     8.582639e-10     9.470856e-07     2.912792e-05
    27    -7.099303e+01     8.400000e+01     8.573970e-10     8.573970e-10     1.180223e-06     2.910468e-05
    28    -7.099303e+01     8.700000e+01     8.564841e-10     8.564841e-10     1.413100e-06     2.907878e-05
    29    -7.099303e+01     9.000000e+01     8.555253e-10     8.555253e-10     1.645676e-06     2.905022e-05
    30    -7.099303e+01     9.300000e+01     8.545207e-10     8.545207e-10     1.877914e-06     2.901901e-05
    31    -7.099303e+01     9.600000e+01     8.534703e-10     8.534703e-10     2.109776e-06     2.898514e-05
    32    -7.099303e+01     9.900000e+01     8.523743e-10     8.523743e-10     2.341225e-06     2.894862e-05
    33    -7.099303e+01     1.020000e+02     8.512326e-10     8.512326e-10     2.572225e-06     2.890945e-05
    34    -7.099303e+01     1.050000e+02     8.500454e-10     8.500454e-10     2.802740e-06     2.886765e-05
    35    -7.099303e+01     1.080000e+02     8.488128e-10     8.488128e-10     3.032732e-06     2.882322e-05
    36    -7.099303e+01     1.110000e+02     8.475348e-10     8.475348e-10     3.262168e-06     2.877615e-05
    37    -7.099303e+01     1.140000e+02     8.462116e-10     8.462116e-10     3.491010e-06     2.872646e-05
    38    -7.099303e+01     1.170000e+02     8.448433e-10     8.448433e-10     3.719225e-06     2.867416e-05
    39    -7.099303e+01     1.200000e+02     8.434300e-10     8.434300e-10     3.946777e-06     2.861925e-05
    40    -7.099303e+01     1.230000e+02     8.419718e-10     8.419718e-10     4.173633e-06     2.856174e-05
    41    -7.099303e+01     1.260000e+02     8.404687e-10     8.404687e-10     4.399757e-06     2.850164e-05
    42    -7.099303e+01     1.290000e+02     8.389210e-10     8.389210e-10     4.625115e-06     2.843895e-05
    43    -7.099303e+01     1.320000e+02     8.373288e-10     8.373288e-10     4.849675e-06     2.837369e-05
    44    -7.099303e+01     1.350000e+02     8.356921e-10     8.356921e-10     5.073401e-06     2.830587e-05
    45    -7.099303e+01     1.380000e+02     8.340112e-10     8.340112e-10     5.296262e-06     2.823549e-05
    46    -7.099303e+01     1.410000e+02     8.322861e-10     8.322861e-10     5.518223e-06     2.816256e-05
    47    -7.099303e+01     1.440000e+02     8.305170e-10     8.305170e-10     5.739252e-06     2.808710e-05
