# Giai phuong trinh vi phan
######################################################################
#     i             x         theta         omega
    625   6.250000000   0.706516384   1.871088991
    626   6.260000000   0.725227274   1.764946756
    627   6.270000000   0.742876742   1.656496300
    628   6.280000000   0.759441705   1.545903347
    629   6.290000000   0.774900738   1.433330872
    630   6.300000000   0.789234047   1.318938889
    631   6.310000000   0.802423436   1.202884308
    632   6.320000000   0.814452279   1.085320874
    633   6.330000000   0.825305488   0.966399178
    634   6.340000000   0.834969479   0.846266729
    635   6.350000000   0.843432147   0.725068099
    636   6.360000000   0.850682828   0.602945116
    637   6.370000000   0.856712279   0.480037116
    638   6.380000000   0.861512650   0.356481239
    639   6.390000000   0.865077462   0.232412762
    640   6.400000000   0.867401590   0.107965472
    641   6.410000000   0.868481245  -0.016727940
    642   6.420000000   0.868313965  -0.141535456
    643   6.430000000   0.866898611  -0.266325302
    644   6.440000000   0.864235358  -0.390965506
    645   6.450000000   0.860325703  -0.515323453
    646   6.460000000   0.855172468  -0.639265449
    647   6.470000000   0.848779814  -0.762656297
    648   6.480000000   0.841153251  -0.885358885
    649   6.490000000   0.832299662  -1.007233808
    650   6.500000000   0.822227324  -1.128139018
    651   6.510000000   0.810945934  -1.247929507
    652   6.520000000   0.798466638  -1.366457045
    653   6.530000000   0.784802068  -1.483569960
    654   6.540000000   0.769966368  -1.599112983
    655   6.550000000   0.753975239  -1.712927147
    656   6.560000000   0.736845967  -1.824849764
    657   6.570000000   0.718597469  -1.934714474
    658   6.580000000   0.699250325  -2.042351362
    659   6.590000000   0.678826811  -2.147587176
    660   6.600000000   0.657350939  -2.250245614
    661   6.610000000   0.634848483  -2.350147705
    662   6.620000000   0.611347006  -2.447112284
    663   6.630000000   0.586875883  -2.540956544
    664   6.640000000   0.561466318  -2.631496689
    665   6.650000000   0.535151351  -2.718548663
    666   6.660000000   0.507965864  -2.801928960
    667   6.670000000   0.479946575  -2.881455516
    668   6.680000000   0.451132020  -2.956948663
    669   6.690000000   0.421562533  -3.028232142
    670   6.700000000   0.391280212  -3.095134165
    671   6.710000000   0.360328870  -3.157488517
    672   6.720000000   0.328753985  -3.215135674
    673   6.730000000   0.296602628  -3.267923937
    674   6.740000000   0.263923389  -3.315710552
    675   6.750000000   0.230766283  -3.358362812
    676   6.760000000   0.197182655  -3.395759114
    677   6.770000000   0.163225064  -3.427789967
    678   6.780000000   0.128947164  -3.454358920
    679   6.790000000   0.094403575  -3.475383405
    680   6.800000000   0.059649741  -3.490795473
    681   6.810000000   0.024741786  -3.500542424
    682   6.820000000  -0.010263638  -3.504587293
    683   6.830000000  -0.045309511  -3.502909218
    684   6.840000000  -0.080338603  -3.495503647
    685   6.850000000  -0.115293640  -3.482382411
    686   6.860000000  -0.150117464  -3.463573635
    687   6.870000000  -0.184753200  -3.439121511
    688   6.880000000  -0.219144415  -3.409085917
    689   6.890000000  -0.253235274  -3.373541903
    690   6.900000000  -0.286970693  -3.332579045
    691   6.910000000  -0.320296484  -3.286300680
    692   6.920000000  -0.353159491  -3.234823036
    693   6.930000000  -0.385507721  -3.178274267
    694   6.940000000  -0.417290464  -3.116793420
    695   6.950000000  -0.448458398  -3.050529337
    696   6.960000000  -0.478963691  -2.979639516
    697   6.970000000  -0.508760086  -2.904288951
    698   6.980000000  -0.537802976  -2.824648960
    699   6.990000000  -0.566049466  -2.740896028
    700   7.000000000  -0.593458426  -2.653210670
    701   7.010000000  -0.619990532  -2.561776330
    702   7.020000000  -0.645608296  -2.466778341
    703   7.030000000  -0.670276079  -2.368402939
    704   7.040000000  -0.693960109  -2.266836353
    705   7.050000000  -0.716628472  -2.162263976
    706   7.060000000  -0.738251112  -2.054869624
    707   7.070000000  -0.758799808  -1.944834879
    708   7.080000000  -0.778248157  -1.832338539
    709   7.090000000  -0.796571542  -1.717556155
    710   7.100000000  -0.813747104  -1.600659663
    711   7.110000000  -0.829753700  -1.481817120
    712   7.120000000  -0.844571872  -1.361192522
    713   7.130000000  -0.858183797  -1.238945717
    714   7.140000000  -0.870573254  -1.115232403
    715   7.150000000  -0.881725578  -0.990204205
    716   7.160000000  -0.891627620  -0.864008825
    717   7.170000000  -0.900267708  -0.736790266
    718   7.180000000  -0.907635611  -0.608689113
    719   7.190000000  -0.913722502  -0.479842872
    720   7.200000000  -0.918520931  -0.350386362
    721   7.210000000  -0.922024795  -0.220452144
    722   7.220000000  -0.924229316  -0.090170987
    723   7.230000000  -0.925131026   0.040327634
    724   7.240000000  -0.924727749   0.170915021
    725   7.250000000  -0.923018599   0.301462721
    726   7.260000000  -0.920003972   0.431841990
    727   7.270000000  -0.915685552   0.561923248
    728   7.280000000  -0.910066320   0.691575551
    729   7.290000000  -0.903150564   0.820666067
    730   7.300000000  -0.894943904   0.949059583
    731   7.310000000  -0.885453308   1.076618030
    732   7.320000000  -0.874687127   1.203200054
    733   7.330000000  -0.862655127   1.328660621
    734   7.340000000  -0.849368521   1.452850674
    735   7.350000000  -0.834840014   1.575616855
    736   7.360000000  -0.819083845   1.696801277
    737   7.370000000  -0.802115833   1.816241379
    738   7.380000000  -0.783953419   1.933769855
    739   7.390000000  -0.764615720   2.049214663
    740   7.400000000  -0.744123574   2.162399130
    741   7.410000000  -0.722499582   2.273142143
    742   7.420000000  -0.699768161   2.381258449
    743   7.430000000  -0.675955576   2.486559046
    744   7.440000000  -0.651089986   2.588851686
    745   7.450000000  -0.625201469   2.687941477
    746   7.460000000  -0.598322054   2.783631592
    747   7.470000000  -0.570485738   2.875724081
    748   7.480000000  -0.541728498   2.964020773
    749   7.490000000  -0.512088290   3.048324278
    750   7.500000000  -0.481605047   3.128439070
    751   7.510000000  -0.450320656   3.204172637
    752   7.520000000  -0.418278930   3.275336706
    753   7.530000000  -0.385525563   3.341748503
    754   7.540000000  -0.352108078   3.403232053
    755   7.550000000  -0.318075757   3.459619494
    756   7.560000000  -0.283479562   3.510752389
    757   7.570000000  -0.248372039   3.556483016
    758   7.580000000  -0.212807208   3.596675613
    759   7.590000000  -0.176840452   3.631207566
    760   7.600000000  -0.140528377   3.659970517
    761   7.610000000  -0.103928671   3.682871357
    762   7.620000000  -0.067099958   3.699833122
    763   7.630000000  -0.030101627   3.710795734
    764   7.640000000   0.007006331   3.715716607
    765   7.650000000   0.044163497   3.714571081
    766   7.660000000   0.081309208   3.707352696
    767   7.670000000   0.118382735   3.694073284
    768   7.680000000   0.155323467   3.674762885
    769   7.690000000   0.192071096   3.649469488
    770   7.700000000   0.228565791   3.618258594
    771   7.710000000   0.264748377   3.581212626
    772   7.720000000   0.300560503   3.538430166
    773   7.730000000   0.335944805   3.490025070
    774   7.740000000   0.370845056   3.436125447
    775   7.750000000   0.405206310   3.376872528
    776   7.760000000   0.438975035   3.312419459
    777   7.770000000   0.472099230   3.242930013
    778   7.780000000   0.504528530   3.168577261
    779   7.790000000   0.536214303   3.089542217
    780   7.800000000   0.567109725   3.006012472
    781   7.810000000   0.597169850   2.918180848
    782   7.820000000   0.626351658   2.826244080
    783   7.830000000   0.654614099   2.730401544
    784   7.840000000   0.681918114   2.630854052
    785   7.850000000   0.708226655   2.527802726
    786   7.860000000   0.733504682   2.421447953
    787   7.870000000   0.757719162   2.311988442
    788   7.880000000   0.780839046   2.199620382
    789   7.890000000   0.802835250   2.084536711
    790   7.900000000   0.823680617   1.966926495
    791   7.910000000   0.843349882   1.846974415
    792   7.920000000   0.861819626   1.724860375
    793   7.930000000   0.879068230   1.600759215
    794   7.940000000   0.895075822   1.474840530
    795   7.950000000   0.909824227   1.347268591
    796   7.960000000   0.923296913   1.218202370
    797   7.970000000   0.935478937   1.087795648
    798   7.980000000   0.946356893   0.956197214
    799   7.990000000   0.955918866   0.823551139
    800   8.000000000   0.964154377   0.689997122
    801   8.010000000   0.971054348   0.555670900
    802   8.020000000   0.976611057   0.420704711
    803   8.030000000   0.980818104   0.285227812
    804   8.040000000   0.983670382   0.149367030
    805   8.050000000   0.985164053   0.013247352
    806   8.060000000   0.985296526  -0.123007463
    807   8.070000000   0.984066452  -0.259274247
    808   8.080000000   0.981473709  -0.395429788
    809   8.090000000   0.977519411  -0.531350176
    810   8.100000000   0.972205909  -0.666910164
    811   8.110000000   0.965536808  -0.801982534
    812   8.120000000   0.957516982  -0.936437489
    813   8.130000000   0.948152608  -1.070142064
    814   8.140000000   0.937451187  -1.202959576
    815   8.150000000   0.925421591  -1.334749114
    816   8.160000000   0.912074100  -1.465365081
    817   8.170000000   0.897420449  -1.594656796
    818   8.180000000   0.881473881  -1.722468151
    819   8.190000000   0.864249200  -1.848637362
    820   8.200000000   0.845762826  -1.972996778
    821   8.210000000   0.826032858  -2.095372801
    822   8.220000000   0.805079130  -2.215585889
    823   8.230000000   0.782923271  -2.333450666
    824   8.240000000   0.759588765  -2.448776144
    825   8.250000000   0.735101003  -2.561366055
    826   8.260000000   0.709487343  -2.671019305
    827   8.270000000   0.682777150  -2.777530547
    828   8.280000000   0.655001844  -2.880690877
    829   8.290000000   0.626194936  -2.980288653
    830   8.300000000   0.596392049  -3.076110428
    831   8.310000000   0.565630945  -3.167942007
    832   8.320000000   0.533951525  -3.255569603
    833   8.330000000   0.501395829  -3.338781095
    834   8.340000000   0.468008018  -3.417367374
    835   8.350000000   0.433834344  -3.491123761
    836   8.360000000   0.398923106  -3.559851479
    837   8.370000000   0.363324592  -3.623359168
    838   8.380000000   0.327091000  -3.681464412
    839   8.390000000   0.290276356  -3.733995266
    840   8.400000000   0.252936403  -3.780791750
    841   8.410000000   0.215128486  -3.821707299
    842   8.420000000   0.176911413  -3.856610127
    843   8.430000000   0.138345311  -3.885384498
    844   8.440000000   0.099491466  -3.907931872
    845   8.450000000   0.060412148  -3.924171903
    846   8.460000000   0.021170429  -3.934043282
    847   8.470000000  -0.018170004  -3.937504389
    848   8.480000000  -0.057545048  -3.934533757
    849   8.490000000  -0.096890386  -3.925130333
    850   8.500000000  -0.136141689  -3.909313529
    851   8.510000000  -0.175234824  -3.887123060
    852   8.520000000  -0.214106055  -3.858618573
    853   8.530000000  -0.252692241  -3.823879077
    854   8.540000000  -0.290931031  -3.783002180
    855   8.550000000  -0.328761053  -3.736103144
    856   8.560000000  -0.366122085  -3.683313787
    857   8.570000000  -0.402955223  -3.624781239
    858   8.580000000  -0.439203035  -3.560666582
    859   8.590000000  -0.474809701  -3.491143394
    860   8.600000000  -0.509721135  -3.416396229
    861   8.610000000  -0.543885097  -3.336619044
    862   8.620000000  -0.577251287  -3.252013617
    863   8.630000000  -0.609771424  -3.162787960
    864   8.640000000  -0.641399303  -3.069154765
    865   8.650000000  -0.672090851  -2.971329898
    866   8.660000000  -0.701804150  -2.869530958
    867   8.670000000  -0.730499459  -2.763975926
    868   8.680000000  -0.758139219  -2.654881902
    869   8.690000000  -0.784688038  -2.542463963
    870   8.700000000  -0.810112677  -2.426934133
    871   8.710000000  -0.834382019  -2.308500478
    872   8.720000000  -0.857467023  -2.187366337
    873   8.730000000  -0.879340687  -2.063729677
    874   8.740000000  -0.899977984  -1.937782581
    875   8.750000000  -0.919355809  -1.809710869
    876   8.760000000  -0.937452918  -1.679693839
    877   8.770000000  -0.954249856  -1.547904134
    878   8.780000000  -0.969728898  -1.414507717
    879   8.790000000  -0.983873975  -1.279663965
    880   8.800000000  -0.996670615  -1.143525850
    881   8.810000000  -1.008105873  -1.006240222
    882   8.820000000  -1.018168275  -0.867948175
    883   8.830000000  -1.026847757  -0.728785489
    884   8.840000000  -1.034135612  -0.588883133
    885   8.850000000  -1.040024443  -0.448367842
    886   8.860000000  -1.044508122  -0.307362728
    887   8.870000000  -1.047581749  -0.165987947
    888   8.880000000  -1.049241628  -0.024361395
    889   8.890000000  -1.049485242   0.117400565
    890   8.900000000  -1.048311237   0.259182367
    891   8.910000000  -1.045719413   0.400868476
    892   8.920000000  -1.041710728   0.542342638
    893   8.930000000  -1.036287302   0.683487114
    894   8.940000000  -1.029452431   0.824181945
    895   8.950000000  -1.021210611   0.964304219
    896   8.960000000  -1.011567569   1.103727370
    897   8.970000000  -1.000530295   1.242320521
    898   8.980000000  -0.988107090   1.379947854
    899   8.990000000  -0.974307612   1.516468042
    900   9.000000000  -0.959142931   1.651733741
    901   9.010000000  -0.942625594   1.785591146
    902   9.020000000  -0.924769682   1.917879627
    903   9.030000000  -0.905590886   2.048431455
    904   9.040000000  -0.885106572   2.177071620
    905   9.050000000  -0.863335855   2.303617754
    906   9.060000000  -0.840299678   2.427880171
    907   9.070000000  -0.816020876   2.549662019
    908   9.080000000  -0.790524256   2.668759573
    909   9.090000000  -0.763836660   2.784962648
    910   9.100000000  -0.735987034   2.898055159
    911   9.110000000  -0.707006482   3.007815822
    912   9.120000000  -0.676928324   3.114018994
    913   9.130000000  -0.645788134   3.216435657
    914   9.140000000  -0.613623777   3.314834543
    915   9.150000000  -0.580475432   3.408983388
    916   9.160000000  -0.546385598   3.498650313
    917   9.170000000  -0.511399095   3.583605314
    918   9.180000000  -0.475563042   3.663621858
    919   9.190000000  -0.438926823   3.738478548
    920   9.200000000  -0.401542038   3.807960859
    921   9.210000000  -0.363462429   3.871862903
    922   9.220000000  -0.324743800   3.929989212
    923   9.230000000  -0.285443908   3.982156501
    924   9.240000000  -0.245622343   4.028195391
    925   9.250000000  -0.205340389   4.067952056
    926   9.260000000  -0.164660869   4.101289773
    927   9.270000000  -0.123647971   4.128090333
    928   9.280000000  -0.082367067   4.148255301
    929   9.290000000  -0.040884514   4.161707095
    930   9.300000000   0.000732556   4.168389851
    931   9.310000000   0.042416455   4.168270078
    932   9.320000000   0.084099156   4.161337067
    933   9.330000000   0.125712526   4.147603057
    934   9.340000000   0.167188557   4.127103155
    935   9.350000000   0.208459589   4.099894994
    936   9.360000000   0.249458539   4.066058165
    937   9.370000000   0.290119120   4.025693400
    938   9.380000000   0.330376054   3.978921549
    939   9.390000000   0.370165270   3.925882350
    940   9.400000000   0.409424093   3.866733035
    941   9.410000000   0.448091423   3.801646777
    942   9.420000000   0.486107891   3.730811028
    943   9.430000000   0.523416002   3.654425758
    944   9.440000000   0.559960259   3.572701640
    945   9.450000000   0.595687276   3.485858201
    946   9.460000000   0.630545858   3.394121983
    947   9.470000000   0.664487077   3.297724715
    948   9.480000000   0.697464325   3.196901553
    949   9.490000000   0.729433340   3.091889390
    950   9.500000000   0.760352234   2.982925262
    951   9.510000000   0.790181487   2.870244869
    952   9.520000000   0.818883935   2.754081226
    953   9.530000000   0.846424748   2.634663446
    954   9.540000000   0.872771382   2.512215680
    955   9.550000000   0.897893539   2.386956195
    956   9.560000000   0.921763101   2.259096615
    957   9.570000000   0.944354067   2.128841315
    958   9.580000000   0.965642480   1.996386954
    959   9.590000000   0.985606350   1.861922169
    960   9.600000000   1.004225571   1.725627398
    961   9.610000000   1.021481845   1.587674837
    962   9.620000000   1.037358594   1.448228526
    963   9.630000000   1.051840879   1.307444548
    964   9.640000000   1.064915324   1.165471330
    965   9.650000000   1.076570038   1.022450048
    966   9.660000000   1.086794538   0.878515115
    967   9.670000000   1.095579689   0.733794744
    968   9.680000000   1.102917637   0.588411587
    969   9.690000000   1.108801753   0.442483423
    970   9.700000000   1.113226587   0.296123909
    971   9.710000000   1.116187826   0.149443356
    972   9.720000000   1.117682259   0.002549559
    973   9.730000000   1.117707755  -0.144451366
    974   9.740000000   1.116263241  -0.291454115
    975   9.750000000   1.113348700  -0.438353326
    976   9.760000000   1.108965167  -0.585042698
    977   9.770000000   1.103114740  -0.731414120
    978   9.780000000   1.095800599  -0.877356814
    979   9.790000000   1.087027031  -1.022756494
    980   9.800000000   1.076799466  -1.167494549
    981   9.810000000   1.065124520  -1.311447272
    982   9.820000000   1.052010048  -1.454485125
    983   9.830000000   1.037465196  -1.596472059
    984   9.840000000   1.021500476  -1.737264899
    985   9.850000000   1.004127827  -1.876712800
    986   9.860000000   0.985360699  -2.014656782
    987   9.870000000   0.965214131  -2.150929365
    988   9.880000000   0.943704837  -2.285354295
    989   9.890000000   0.920851294  -2.417746396
    990   9.900000000   0.896673830  -2.547911536
    991   9.910000000   0.871194715  -2.675646729
    992   9.920000000   0.844438248  -2.800740379
    993   9.930000000   0.816430844  -2.922972675
    994   9.940000000   0.787201117  -3.042116142
    995   9.950000000   0.756779956  -3.157936356
    996   9.960000000   0.725200592  -3.270192819
    997   9.970000000   0.692498664  -3.378640010
    998   9.980000000   0.658712264  -3.483028593
    999   9.990000000   0.623881978  -3.583106786
   1000  10.000000000   0.588050910  -3.678621889
