# Giai phuong trinh vi phan
######################################################################
#      i             x         theta         omega
    124   1.240000000   0.233276814   3.032452216
    125   1.250000000   0.263402395   2.991843159
    126   1.260000000   0.293097372   2.946343104
    127   1.270000000   0.322313199   2.896026435
    128   1.280000000   0.351002117   2.840975408
    129   1.290000000   0.379117224   2.781280020
    130   1.300000000   0.406612559   2.717037858
    131   1.310000000   0.433443174   2.648353945
    132   1.320000000   0.459565205   2.575340563
    133   1.330000000   0.484935949   2.498117073
    134   1.340000000   0.509513931   2.416809719
    135   1.350000000   0.533258972   2.331551419
    136   1.360000000   0.556132253   2.242481552
    137   1.370000000   0.578096381   2.149745728
    138   1.380000000   0.599115451   2.053495548
    139   1.390000000   0.619155101   1.953888361
    140   1.400000000   0.638182570   1.851087001
    141   1.410000000   0.656166752   1.745259527
    142   1.420000000   0.673078249   1.636578943
    143   1.430000000   0.688889412   1.525222916
    144   1.440000000   0.703574394   1.411373490
    145   1.450000000   0.717109190   1.295216783
    146   1.460000000   0.729471671   1.176942685
    147   1.470000000   0.740641629   1.056744548
    148   1.480000000   0.750600803   0.934818869
    149   1.490000000   0.759332912   0.811364969
    150   1.500000000   0.766823680   0.686584669
    151   1.510000000   0.773060863   0.560681956
    152   1.520000000   0.778034264   0.433862652
    153   1.530000000   0.781735751   0.306334080
    154   1.540000000   0.784159276   0.178304720
    155   1.550000000   0.785300874   0.049983871
    156   1.560000000   0.785158681  -0.078418690
    157   1.570000000   0.783732928  -0.206693054
    158   1.580000000   0.781025946  -0.334629520
    159   1.590000000   0.777042161  -0.462018943
    160   1.600000000   0.771788085  -0.588653067
    161   1.610000000   0.765272308  -0.714324874
    162   1.620000000   0.757505481  -0.838828920
    163   1.630000000   0.748500301  -0.961961667
    164   1.640000000   0.738271490  -1.083521821
    165   1.650000000   0.726835769  -1.203310658
    166   1.660000000   0.714211835  -1.321132351
    167   1.670000000   0.700420323  -1.436794287
    168   1.680000000   0.685483779  -1.550107384
    169   1.690000000   0.669426623  -1.660886401
    170   1.700000000   0.652275103  -1.768950238
    171   1.710000000   0.634057259  -1.874122237
    172   1.720000000   0.614802872  -1.976230463
    173   1.730000000   0.594543420  -2.075107992
    174   1.740000000   0.573312022  -2.170593183
    175   1.750000000   0.551143386  -2.262529937
    176   1.760000000   0.528073754  -2.350767959
    177   1.770000000   0.504140839  -2.435162999
    178   1.780000000   0.479383765  -2.515577090
    179   1.790000000   0.453843007  -2.591878773
    180   1.800000000   0.427560316  -2.663943312
    181   1.810000000   0.400578659  -2.731652898
    182   1.820000000   0.372942145  -2.794896839
    183   1.830000000   0.344695954  -2.853571747
    184   1.840000000   0.315886262  -2.907581701
    185   1.850000000   0.286560167  -2.956838407
    186   1.860000000   0.256765609  -3.001261341
    187   1.870000000   0.226551297  -3.040777881
    188   1.880000000   0.195966623  -3.075323427
    189   1.890000000   0.165061589  -3.104841505
    190   1.900000000   0.133886715  -3.129283858
    191   1.910000000   0.102492966  -3.148610530
    192   1.920000000   0.070931664  -3.162789925
    193   1.930000000   0.039254405  -3.171798863
    194   1.940000000   0.007512973  -3.175622617
    195   1.950000000  -0.024240741  -3.174254936
    196   1.960000000  -0.055954826  -3.167698055
    197   1.970000000  -0.087577438  -3.155962693
    198   1.980000000  -0.119056880  -3.139068036
    199   1.990000000  -0.150341690  -3.117041702
    200   2.000000000  -0.181380726  -3.089919700
    201   2.010000000  -0.212123244  -3.057746367
    202   2.020000000  -0.242518989  -3.020574301
    203   2.030000000  -0.272518268  -2.978464268
    204   2.040000000  -0.302072041  -2.931485110
    205   2.050000000  -0.331131994  -2.879713627
    206   2.060000000  -0.359650619  -2.823234454
    207   2.070000000  -0.387581296  -2.762139922
    208   2.080000000  -0.414878364  -2.696529907
    209   2.090000000  -0.441497198  -2.626511666
    210   2.100000000  -0.467394283  -2.552199663
    211   2.110000000  -0.492527282  -2.473715383
    212   2.120000000  -0.516855109  -2.391187130
    213   2.130000000  -0.540337993  -2.304749818
    214   2.140000000  -0.562937544  -2.214544754
    215   2.150000000  -0.584616818  -2.120719403
    216   2.160000000  -0.605340374  -2.023427148
    217   2.170000000  -0.625074334  -1.922827041
    218   2.180000000  -0.643786436  -1.819083540
    219   2.190000000  -0.661446090  -1.712366242
    220   2.200000000  -0.678024428  -1.602849608
    221   2.210000000  -0.693494347  -1.490712671
    222   2.220000000  -0.707830557  -1.376138752
    223   2.230000000  -0.721009622  -1.259315152
    224   2.240000000  -0.733009997  -1.140432853
    225   2.250000000  -0.743812064  -1.019686200
    226   2.260000000  -0.753398164  -0.897272587
    227   2.270000000  -0.761752625  -0.773392134
    228   2.280000000  -0.768861791  -0.648247356
    229   2.290000000  -0.774714039  -0.522042839
    230   2.300000000  -0.779299803  -0.394984898
    231   2.310000000  -0.782611585  -0.267281245
    232   2.320000000  -0.784643971  -0.139140647
    233   2.330000000  -0.785393639  -0.010772584
    234   2.340000000  -0.784859364   0.117613089
    235   2.350000000  -0.783042018   0.245806491
    236   2.360000000  -0.779944574   0.373598054
    237   2.370000000  -0.775572093   0.500778868
    238   2.380000000  -0.769931726   0.627141019
    239   2.390000000  -0.763032691   0.752477935
    240   2.400000000  -0.754886268   0.876584717
    241   2.410000000  -0.745505774   0.999258479
    242   2.420000000  -0.734906544   1.120298675
    243   2.430000000  -0.723105906   1.239507433
    244   2.440000000  -0.710123151   1.356689872
    245   2.450000000  -0.695979502   1.471654426
    246   2.460000000  -0.680698083   1.584213152
    247   2.470000000  -0.664303873   1.694182043
    248   2.480000000  -0.646823675   1.801381324
    249   2.490000000  -0.628286064   1.905635748
    250   2.500000000  -0.608721346   2.006774882
    251   2.510000000  -0.588161504   2.104633386
    252   2.520000000  -0.566640148   2.199051284
    253   2.530000000  -0.544192463   2.289874223
    254   2.540000000  -0.520855144   2.376953728
    255   2.550000000  -0.496666342   2.460147443
    256   2.560000000  -0.471665603   2.539319365
    257   2.570000000  -0.445893794   2.614340066
    258   2.580000000  -0.419393049   2.685086903
    259   2.590000000  -0.392206690   2.751444222
    260   2.600000000  -0.364379160   2.813303542
    261   2.610000000  -0.335955952   2.870563738
    262   2.620000000  -0.306983530   2.923131202
    263   2.630000000  -0.277509259   2.970919997
    264   2.640000000  -0.247581322   3.013852001
    265   2.650000000  -0.217248644   3.051857028
    266   2.660000000  -0.186560814   3.084872949
    267   2.670000000  -0.155567998   3.112845790
    268   2.680000000  -0.124320863   3.135729822
    269   2.690000000  -0.092870491   3.153487634
    270   2.700000000  -0.061268297   3.166090197
    271   2.710000000  -0.029565942   3.173516907
    272   2.720000000   0.002184746   3.175755625
    273   2.730000000   0.033931862   3.172802690
    274   2.740000000   0.065623508   3.164662930
    275   2.750000000   0.097207874   3.151349650
    276   2.760000000   0.128633326   3.132884617
    277   2.770000000   0.159848492   3.109298015
    278   2.780000000   0.190802341   3.080628403
    279   2.790000000   0.221444270   3.046922651
    280   2.800000000   0.251724188   3.008235859
    281   2.810000000   0.281592593   2.964631272
    282   2.820000000   0.311000656   2.916180173
    283   2.830000000   0.339900303   2.862961770
    284   2.840000000   0.368244288   2.805063062
    285   2.850000000   0.395986276   2.742578701
    286   2.860000000   0.423080915   2.675610834
    287   2.870000000   0.449483911   2.604268941
    288   2.880000000   0.475152101   2.528669648
    289   2.890000000   0.500043523   2.448936543
    290   2.900000000   0.524117485   2.365199973
    291   2.910000000   0.547334632   2.277596828
    292   2.920000000   0.569657009   2.186270320
    293   2.930000000   0.591048123   2.091369747
    294   2.940000000   0.611473005   1.993050251
    295   2.950000000   0.630898266   1.891472561
    296   2.960000000   0.649292148   1.786802735
    297   2.970000000   0.666624582   1.679211885
    298   2.980000000   0.682867234   1.568875898
    299   2.990000000   0.697993550   1.455975148
    300   3.000000000   0.711978802   1.340694204
    301   3.010000000   0.724800127   1.223221523
    302   3.020000000   0.736436566   1.103749147
    303   3.030000000   0.746869095   0.982472388
    304   3.040000000   0.756080659   0.859589505
    305   3.050000000   0.764056200   0.735301384
    306   3.060000000   0.770782679   0.609811210
    307   3.070000000   0.776249101   0.483324131
    308   3.080000000   0.780446528   0.356046924
    309   3.090000000   0.783368099   0.228187660
    310   3.100000000   0.785009037   0.099955360
    311   3.110000000   0.785366661  -0.028440345
    312   3.120000000   0.784440385  -0.156789556
    313   3.130000000   0.782231724  -0.284882452
    314   3.140000000   0.778744289  -0.412509628
    315   3.150000000   0.773983780  -0.539462442
    316   3.160000000   0.767957980  -0.665533356
    317   3.170000000   0.760676740  -0.790516271
    318   3.180000000   0.752151963  -0.914206868
    319   3.190000000   0.742397585  -1.036402940
    320   3.200000000   0.731429552  -1.156904725
    321   3.210000000   0.719265796  -1.275515228
    322   3.220000000   0.705926199  -1.392040548
    323   3.230000000   0.691432571  -1.506290192
    324   3.240000000   0.675808605  -1.618077387
    325   3.250000000   0.659079842  -1.727219386
    326   3.260000000   0.641273630  -1.833537766
    327   3.270000000   0.622419079  -1.936858721
    328   3.280000000   0.602547012  -2.037013343
    329   3.290000000   0.581689914  -2.133837902
    330   3.300000000   0.559881883  -2.227174112
    331   3.310000000   0.537158570  -2.316869388
    332   3.320000000   0.513557122  -2.402777099
    333   3.330000000   0.489116123  -2.484756805
    334   3.340000000   0.463875528  -2.562674487
    335   3.350000000   0.437876600  -2.636402768
    336   3.360000000   0.411161841  -2.705821117
    337   3.370000000   0.383774924  -2.770816052
    338   3.380000000   0.355760621  -2.831281320
    339   3.390000000   0.327164728  -2.887118074
    340   3.400000000   0.298033994  -2.938235033
    341   3.410000000   0.268416041  -2.984548633
    342   3.420000000   0.238359287  -3.025983160
    343   3.430000000   0.207912869  -3.062470880
    344   3.440000000   0.177126560  -3.093952142
    345   3.450000000   0.146050689  -3.120375482
    346   3.460000000   0.114736057  -3.141697703
    347   3.470000000   0.083233857  -3.157883948
    348   3.480000000   0.051595588  -3.168907757
    349   3.490000000   0.019872972  -3.174751108
    350   3.500000000  -0.011882132  -3.175404448
    351   3.510000000  -0.043617811  -3.170866709
    352   3.520000000  -0.075282185  -3.161145310
    353   3.530000000  -0.106823489  -3.146256143
    354   3.540000000  -0.138190160  -3.126223548
    355   3.550000000  -0.169330922  -3.101080274
    356   3.560000000  -0.200194865  -3.070867425
    357   3.570000000  -0.230731534  -3.035634392
    358   3.580000000  -0.260891009  -2.995438773
    359   3.590000000  -0.290623984  -2.950346279
    360   3.600000000  -0.319881855  -2.900430627
    361   3.610000000  -0.348616790  -2.845773417
    362   3.620000000  -0.376781814  -2.786464001
    363   3.630000000  -0.404330883  -2.722599337
    364   3.640000000  -0.431218962  -2.654283831
    365   3.650000000  -0.457402094  -2.581629161
    366   3.660000000  -0.482837475  -2.504754104
    367   3.670000000  -0.507483525  -2.423784331
    368   3.680000000  -0.531299952  -2.338852212
    369   3.690000000  -0.554247823  -2.250096590
    370   3.700000000  -0.576289621  -2.157662561
    371   3.710000000  -0.597389315  -2.061701235
    372   3.720000000  -0.617512410  -1.962369487
    373   3.730000000  -0.636626009  -1.859829702
    374   3.740000000  -0.654698867  -1.754249510
    375   3.750000000  -0.671701439  -1.645801511
    376   3.760000000  -0.687605928  -1.534662993
    377   3.770000000  -0.702386335  -1.421015643
    378   3.780000000  -0.716018496  -1.305045249
    379   3.790000000  -0.728480127  -1.186941397
    380   3.800000000  -0.739750855  -1.066897161
    381   3.810000000  -0.749812256  -0.945108785
    382   3.820000000  -0.758647880  -0.821775367
    383   3.830000000  -0.766243284  -0.697098529
    384   3.840000000  -0.772586052  -0.571282091
    385   3.850000000  -0.777665813  -0.444531733
    386   3.860000000  -0.781474263  -0.317054666
    387   3.870000000  -0.784005178  -0.189059285
    388   3.880000000  -0.785254419  -0.060754833
    389   3.890000000  -0.785219943   0.067648938
    390   3.900000000  -0.783901809   0.195942119
    391   3.910000000  -0.781302169   0.323914978
    392   3.920000000  -0.777425274   0.451358309
    393   3.930000000  -0.772277463   0.578063769
    394   3.940000000  -0.765867149   0.703824223
    395   3.950000000  -0.758204814   0.828434082
    396   3.960000000  -0.749302983   0.951689635
    397   3.970000000  -0.739176208   1.073389389
    398   3.980000000  -0.727841045   1.193334389
    399   3.990000000  -0.715316024   1.311328554
    400   4.000000000  -0.701621620   1.427178989
    401   4.010000000  -0.686780222   1.540696304
    402   4.020000000  -0.670816091   1.651694924
    403   4.030000000  -0.653755325   1.759993391
    404   4.040000000  -0.635625815   1.865414661
    405   4.050000000  -0.616457199   1.967786393
    406   4.060000000  -0.596280812   2.066941234
    407   4.070000000  -0.575129639   2.162717086
    408   4.080000000  -0.553038257   2.254957377
    409   4.090000000  -0.530042781   2.343511316
    410   4.100000000  -0.506180803   2.428234135
    411   4.110000000  -0.481491332   2.508987333
    412   4.120000000  -0.456014730   2.585638896
    413   4.130000000  -0.429792645   2.658063516
    414   4.140000000  -0.402867946   2.726142793
    415   4.150000000  -0.375284647   2.789765435
    416   4.160000000  -0.347087841   2.848827432
    417   4.170000000  -0.318323625   2.903232231
    418   4.180000000  -0.289039019   2.952890892
    419   4.190000000  -0.259281900   2.997722235
    420   4.200000000  -0.229100912   3.037652969
    421   4.210000000  -0.198545396   3.072617818
    422   4.220000000  -0.167665302   3.102559622
    423   4.230000000  -0.136511112   3.127429431
    424   4.240000000  -0.105133758   3.147186591
    425   4.250000000  -0.073584533   3.161798802
    426   4.260000000  -0.041915013   3.171242176
    427   4.270000000  -0.010176972   3.175501276
    428   4.280000000   0.021577706   3.174569139
    429   4.290000000   0.053297109   3.168447289
    430   4.300000000   0.084929383   3.157145733
    431   4.310000000   0.116422817   3.140682948
    432   4.320000000   0.147725926   3.119085846
    433   4.330000000   0.178787535   3.092389734
    434   4.340000000   0.209556867   3.060638253
    435   4.350000000   0.239983620   3.023883311
    436   4.360000000   0.270018053   2.982184994
    437   4.370000000   0.299611067   2.935611468
    438   4.380000000   0.328714283   2.884238872
    439   4.390000000   0.357280125   2.828151188
    440   4.400000000   0.385261893   2.767440107
    441   4.410000000   0.412613845   2.702204879
    442   4.420000000   0.439291264   2.632552147
    443   4.430000000   0.465250540   2.558595779
    444   4.440000000   0.490449235   2.480456678
    445   4.450000000   0.514846155   2.398262582
    446   4.460000000   0.538401416   2.312147861
    447   4.470000000   0.561076511   2.222253294
    448   4.480000000   0.582834371   2.128725838
    449   4.490000000   0.603639426   2.031718390
    450   4.500000000   0.623457666   1.931389535
    451   4.510000000   0.642256691   1.827903288
    452   4.520000000   0.660005769   1.721428826
    453   4.530000000   0.676675886   1.612140212
    454   4.540000000   0.692239787   1.500216109
    455   4.550000000   0.706672032   1.385839486
    456   4.560000000   0.719949024   1.269197324
    457   4.570000000   0.732049061   1.150480307
    458   4.580000000   0.742952360   1.029882512
    459   4.590000000   0.752641098   0.907601088
    460   4.600000000   0.761099436   0.783835939
    461   4.610000000   0.768313545   0.658789392
    462   4.620000000   0.774271633   0.532665872
    463   4.630000000   0.778963959   0.405671562
    464   4.640000000   0.782382853   0.278014069
    465   4.650000000   0.784522726   0.149902085
    466   4.660000000   0.785380078   0.021545044
    467   4.670000000   0.784953509  -0.106847217
    468   4.680000000   0.783243716  -0.235064808
    469   4.690000000   0.780253494  -0.362898120
    470   4.700000000   0.775987731  -0.490138174
    471   4.710000000   0.770453402  -0.616576961
    472   4.720000000   0.763659552  -0.742007783
    473   4.730000000   0.755617290  -0.866225587
    474   4.740000000   0.746339761  -0.989027305
    475   4.750000000   0.735842134  -1.110212185
    476   4.760000000   0.724141568  -1.229582114
    477   4.770000000   0.711257193  -1.346941951
    478   4.780000000   0.697210070  -1.462099838
    479   4.790000000   0.682023164  -1.574867517
    480   4.800000000   0.665721303  -1.685060639
    481   4.810000000   0.648331135  -1.792499062
    482   4.820000000   0.629881091  -1.897007149
    483   4.830000000   0.610401331  -1.998414052
    484   4.840000000   0.589923701  -2.096553993
    485   4.850000000   0.568481677  -2.191266535
    486   4.860000000   0.546110313  -2.282396845
    487   4.870000000   0.522846179  -2.369795945
    488   4.880000000   0.498727309  -2.453320956
    489   4.890000000   0.473793131  -2.532835334
    490   4.900000000   0.448084406  -2.608209091
    491   4.910000000   0.421643164  -2.679319007
    492   4.920000000   0.394512628  -2.746048834
    493   4.930000000   0.366737153  -2.808289483
    494   4.940000000   0.338362144  -2.865939204
    495   4.950000000   0.309433988  -2.918903753
    496   4.960000000   0.279999977  -2.967096545
    497   4.970000000   0.250108228  -3.010438795
    498   4.980000000   0.219807608  -3.048859649
    499   4.990000000   0.189147651  -3.082296296
    500   5.000000000   0.158178480  -3.110694076
    501   5.010000000   0.126950723  -3.134006564
    502   5.020000000   0.095515429  -3.152195650
    503   5.030000000   0.063923989  -3.165231598
    504   5.040000000   0.032228048  -3.173093098
    505   5.050000000   0.000479421  -3.175767298
    506   5.060000000  -0.031269990  -3.173249826
    507   5.070000000  -0.062968281  -3.165544797
    508   5.080000000  -0.094563634  -3.152664809
    509   5.090000000  -0.126004396  -3.134630915
    510   5.100000000  -0.157239168  -3.111472599
    511   5.110000000  -0.188216890  -3.083227718
    512   5.120000000  -0.218886919  -3.049942447
    513   5.130000000  -0.249199117  -3.011671200
    514   5.140000000  -0.279103929  -2.968476541
    515   5.150000000  -0.308552469  -2.920429085
    516   5.160000000  -0.337496595  -2.867607378
    517   5.170000000  -0.365888989  -2.810097772
    518   5.180000000  -0.393683235  -2.747994282
    519   5.190000000  -0.420833898  -2.681398434
    520   5.200000000  -0.447296590  -2.610419097
    521   5.210000000  -0.473028053  -2.535172306
    522   5.220000000  -0.497986220  -2.455781074
    523   5.230000000  -0.522130290  -2.372375187
    524   5.240000000  -0.545420794  -2.285090994
    525   5.250000000  -0.567819656  -2.194071188
    526   5.260000000  -0.589290260  -2.099464564
    527   5.270000000  -0.609797505  -2.001425783
    528   5.280000000  -0.629307868  -1.900115117
    529   5.290000000  -0.647789452  -1.795698186
    530   5.300000000  -0.665212045  -1.688345689
    531   5.310000000  -0.681547164  -1.578233123
    532   5.320000000  -0.696768106  -1.465540497
    533   5.330000000  -0.710849987  -1.350452039
    534   5.340000000  -0.723769787  -1.233155893
    535   5.350000000  -0.735506384  -1.113843812
    536   5.360000000  -0.746040592  -0.992710845
    537   5.370000000  -0.755355191  -0.869955016
    538   5.380000000  -0.763434952  -0.745777005
    539   5.390000000  -0.770266666  -0.620379815
    540   5.400000000  -0.775839167  -0.493968442
    541   5.410000000  -0.780143343  -0.366749540
    542   5.420000000  -0.783172159  -0.238931085
    543   5.430000000  -0.784920662  -0.110722031
    544   5.440000000  -0.785385996   0.017668029
    545   5.450000000  -0.784567398   0.146029206
    546   5.460000000  -0.782466207   0.274151658
    547   5.470000000  -0.779085859   0.401825932
    548   5.480000000  -0.774431879   0.528843311
    549   5.490000000  -0.768511875   0.654996149
    550   5.500000000  -0.761335525   0.780078214
    551   5.510000000  -0.752914562   0.903885025
    552   5.520000000  -0.743262751   1.026214185
    553   5.530000000  -0.732395871   1.146865714
    554   5.540000000  -0.720331687   1.265642373
    555   5.550000000  -0.707089921   1.382349989
    556   5.560000000  -0.692692221   1.496797770
    557   5.570000000  -0.677162123   1.608798621
    558   5.580000000  -0.660525017   1.718169444
    559   5.590000000  -0.642808099   1.824731444
    560   5.600000000  -0.624040333   1.928310414
    561   5.610000000  -0.604252400   2.028737026
    562   5.620000000  -0.583476649   2.125847105
    563   5.630000000  -0.561747043   2.219481897
    564   5.640000000  -0.539099107   2.309488332
    565   5.650000000  -0.515569863   2.395719267
    566   5.660000000  -0.491197778   2.478033736
    567   5.670000000  -0.466022694   2.556297171
    568   5.680000000  -0.440085766   2.630381630
    569   5.690000000  -0.413429397   2.700166002
    570   5.700000000  -0.386097162   2.765536203
    571   5.710000000  -0.358133745   2.826385370
    572   5.720000000  -0.329584859   2.882614025
    573   5.730000000  -0.300497175   2.934130250
    574   5.740000000  -0.270918245   2.980849825
    575   5.750000000  -0.240896424   3.022696375
    576   5.760000000  -0.210480791   3.059601490
    577   5.770000000  -0.179721069   3.091504838
    578   5.780000000  -0.148667543   3.118354264
    579   5.790000000  -0.117370978   3.140105877
    580   5.800000000  -0.085882539   3.156724115
    581   5.810000000  -0.054253700   3.168181814
    582   5.820000000  -0.022536169   3.174460241
    583   5.830000000   0.009218204   3.175549133
    584   5.840000000   0.040957507   3.171446709
    585   5.850000000   0.072629853   3.162159677
    586   5.860000000   0.104183467   3.147703219
    587   5.870000000   0.135566763   3.128100967
    588   5.880000000   0.166728438   3.103384967
    589   5.890000000   0.197617549   3.073595625
    590   5.900000000   0.228183599   3.038781638
    591   5.910000000   0.258376620   2.998999920
    592   5.920000000   0.288147253   2.954315506
    593   5.930000000   0.317446829   2.904801445
    594   5.940000000   0.346227451   2.850538680
    595   5.950000000   0.374442067   2.791615920
    596   5.960000000   0.402044555   2.728129489
    597   5.970000000   0.428989789   2.660183175
    598   5.980000000   0.455233720   2.587888054
    599   5.990000000   0.480733446   2.511362313
    600   6.000000000   0.505447280   2.430731054
    601   6.010000000   0.529334820   2.346126092
    602   6.020000000   0.552357015   2.257685736
    603   6.030000000   0.574476230   2.165554567
    604   6.040000000   0.595656304   2.069883199
    605   6.050000000   0.615862613   1.970828033
    606   6.060000000   0.635062124   1.868551002
    607   6.070000000   0.653223449   1.763219307
    608   6.080000000   0.670316900   1.655005141
    609   6.090000000   0.686314532   1.544085411
    610   6.100000000   0.701190193   1.430641445
    611   6.110000000   0.714919564   1.314858699
    612   6.120000000   0.727480201   1.196926452
    613   6.130000000   0.738851570   1.077037497
    614   6.140000000   0.749015081   0.955387826
    615   6.150000000   0.757954119   0.832176308
    616   6.160000000   0.765654072   0.707604368
    617   6.170000000   0.772102350   0.581875652
    618   6.180000000   0.777288414   0.455195700
    619   6.190000000   0.781203783   0.327771603
    620   6.200000000   0.783842059   0.199811673
    621   6.210000000   0.785198928   0.071525096
    622   6.220000000   0.785272171  -0.056878409
    623   6.230000000   0.784061670  -0.185188930
    624   6.240000000   0.781569402  -0.313196709
    625   6.250000000   0.777799442  -0.440692481
    626   6.260000000   0.772757954  -0.567467819
    627   6.270000000   0.766453179  -0.693315473
    628   6.280000000   0.758895423  -0.818029712
    629   6.290000000   0.750097043  -0.941406654
    630   6.300000000   0.740072421  -1.063244605
    631   6.310000000   0.728837945  -1.183344389
    632   6.320000000   0.716411982  -1.301509668
