# Giai phuong trinh vi phan
######################################################################
#      i             x         theta         omega
    630   6.300000000   0.493381614  -0.708829737
    631   6.310000000   0.485891963  -0.788896259
    632   6.320000000   0.477607988  -0.867673112
    633   6.330000000   0.468543230  -0.945031513
    634   6.340000000   0.458712508  -1.020844998
    635   6.350000000   0.448131894  -1.094989628
    636   6.360000000   0.436818683  -1.167344195
    637   6.370000000   0.424791372  -1.237790414
    638   6.380000000   0.412069621  -1.306213121
    639   6.390000000   0.398674228  -1.372500461
    640   6.400000000   0.384627092  -1.436544069
    641   6.410000000   0.369951176  -1.498239247
    642   6.420000000   0.354670472  -1.557485138
    643   6.430000000   0.338809961  -1.614184888
    644   6.440000000   0.322395572  -1.668245805
    645   6.450000000   0.305454137  -1.719579512
    646   6.460000000   0.288013353  -1.768102089
    647   6.470000000   0.270101732  -1.813734214
    648   6.480000000   0.251748554  -1.856401287
    649   6.490000000   0.232983823  -1.896033558
    650   6.500000000   0.213838216  -1.932566237
    651   6.510000000   0.194343031  -1.965939600
    652   6.520000000   0.174530138  -1.996099090
    653   6.530000000   0.154431928  -2.022995403
    654   6.540000000   0.134081256  -2.046584570
    655   6.550000000   0.113511390  -2.066828026
    656   6.560000000   0.092755959  -2.083692679
    657   6.570000000   0.071848893  -2.097150959
    658   6.580000000   0.050824370  -2.107180865
    659   6.590000000   0.029716760  -2.113765999
    660   6.600000000   0.008560570  -2.116895597
    661   6.610000000  -0.012609615  -2.116564543
    662   6.620000000  -0.033759186  -2.112773377
    663   6.630000000  -0.054853568  -2.105528297
    664   6.640000000  -0.075858277  -2.094841148
    665   6.650000000  -0.096738974  -2.080729400
    666   6.660000000  -0.117461525  -2.063216123
    667   6.670000000  -0.137992052  -2.042329948
    668   6.680000000  -0.158296993  -2.018105018
    669   6.690000000  -0.178343154  -1.990580936
    670   6.700000000  -0.198097763  -1.959802698
    671   6.710000000  -0.217528527  -1.925820620
    672   6.720000000  -0.236603680  -1.888690253
    673   6.730000000  -0.255292038  -1.848472299
    674   6.740000000  -0.273563052  -1.805232505
    675   6.750000000  -0.291386850  -1.759041558
    676   6.760000000  -0.308734296  -1.709974970
    677   6.770000000  -0.325577030  -1.658112954
    678   6.780000000  -0.341887518  -1.603540292
    679   6.790000000  -0.357639097  -1.546346200
    680   6.800000000  -0.372806015  -1.486624176
    681   6.810000000  -0.387363478  -1.424471853
    682   6.820000000  -0.401287688  -1.359990836
    683   6.830000000  -0.414555883  -1.293286536
    684   6.840000000  -0.427146371  -1.224468002
    685   6.850000000  -0.439038569  -1.153647735
    686   6.860000000  -0.450213038  -1.080941511
    687   6.870000000  -0.460651508  -1.006468189
    688   6.880000000  -0.470336916  -0.930349515
    689   6.890000000  -0.479253428  -0.852709928
    690   6.900000000  -0.487386468  -0.773676349
    691   6.910000000  -0.494722739  -0.693377983
    692   6.920000000  -0.501250248  -0.611946097
    693   6.930000000  -0.506958326  -0.529513816
    694   6.940000000  -0.511837639  -0.446215899
    695   6.950000000  -0.515880212  -0.362188517
    696   6.960000000  -0.519079435  -0.277569038
    697   6.970000000  -0.521430080  -0.192495796
    698   6.980000000  -0.522928302  -0.107107865
    699   6.990000000  -0.523571653  -0.021544838
    700   7.000000000  -0.523359081   0.064053411
    701   7.010000000  -0.522290934   0.149546947
    702   7.020000000  -0.520368957   0.234796006
    703   7.030000000  -0.517596293   0.319661227
    704   7.040000000  -0.513977475   0.404003873
    705   7.050000000  -0.509518418   0.487686062
    706   7.060000000  -0.504226412   0.570570993
    707   7.070000000  -0.498110107   0.652523168
    708   7.080000000  -0.491179504   0.733408613
    709   7.090000000  -0.483445932   0.813095098
    710   7.100000000  -0.474922034   0.891452354
    711   7.110000000  -0.465621744   0.968352284
    712   7.120000000  -0.455560266   1.043669174
    713   7.130000000  -0.444754048   1.117279897
    714   7.140000000  -0.433220757   1.189064117
    715   7.150000000  -0.420979246   1.258904481
    716   7.160000000  -0.408049528   1.326686818
    717   7.170000000  -0.394452740   1.392300317
    718   7.180000000  -0.380211110   1.455637715
    719   7.190000000  -0.365347919   1.516595470
    720   7.200000000  -0.349887466   1.575073929
    721   7.210000000  -0.333855025   1.630977494
    722   7.220000000  -0.317276805   1.684214773
    723   7.230000000  -0.300179908   1.734698737
    724   7.240000000  -0.282592284   1.782346855
    725   7.250000000  -0.264542685   1.827081233
    726   7.260000000  -0.246060617   1.868828740
    727   7.270000000  -0.227176295   1.907521128
    728   7.280000000  -0.207920590   1.943095145
    729   7.290000000  -0.188324982   1.975492634
    730   7.300000000  -0.168421504   2.004660633
    731   7.310000000  -0.148242695   2.030551458
    732   7.320000000  -0.127821542   2.053122784
    733   7.330000000  -0.107191429   2.072337712
    734   7.340000000  -0.086386082   2.088164830
    735   7.350000000  -0.065439512   2.100578263
    736   7.360000000  -0.044385964   2.109557719
    737   7.370000000  -0.023259855   2.115088518
    738   7.380000000  -0.002095721   2.117161619
    739   7.390000000   0.019071839   2.115773632
    740   7.400000000   0.040208220   2.110926827
    741   7.410000000   0.061278871   2.102629127
    742   7.420000000   0.082249344   2.090894097
    743   7.430000000   0.103085357   2.075740921
    744   7.440000000   0.123752849   2.057194371
    745   7.450000000   0.144218033   2.035284766
    746   7.460000000   0.164447452   2.010047925
    747   7.470000000   0.184408037   1.981525103
    748   7.480000000   0.204067155   1.949762929
    749   7.490000000   0.223392669   1.914813327
    750   7.500000000   0.242352986   1.876733432
    751   7.510000000   0.260917109   1.835585496
    752   7.520000000   0.279054692   1.791436786
    753   7.530000000   0.296736082   1.744359477
    754   7.540000000   0.313932374   1.694430529
    755   7.550000000   0.330615458   1.641731564
    756   7.560000000   0.346758058   1.586348735
    757   7.570000000   0.362333787   1.528372578
    758   7.580000000   0.377317180   1.467897873
    759   7.590000000   0.391683744   1.405023482
    760   7.600000000   0.405409992   1.339852190
    761   7.610000000   0.418473486   1.272490539
    762   7.620000000   0.430852868   1.203048650
    763   7.630000000   0.442527902   1.131640043
    764   7.640000000   0.453479502   1.058381458
    765   7.650000000   0.463689763   0.983392655
    766   7.660000000   0.473141995   0.906796224
    767   7.670000000   0.481820745   0.828717383
    768   7.680000000   0.489711826   0.749283774
    769   7.690000000   0.496802337   0.668625253
    770   7.700000000   0.503080687   0.586873678
    771   7.710000000   0.508536612   0.504162696
    772   7.720000000   0.513161193   0.420627520
    773   7.730000000   0.516946870   0.336404712
    774   7.740000000   0.519887454   0.251631958
    775   7.750000000   0.521978138   0.166447841
    776   7.760000000   0.523215504   0.080991619
    777   7.770000000   0.523597529  -0.004597007
    778   7.780000000   0.523123589  -0.090178117
    779   7.790000000   0.521794458  -0.175611806
    780   7.800000000   0.519612310  -0.260758409
    781   7.810000000   0.516580711  -0.345478730
    782   7.820000000   0.512704618  -0.429634270
    783   7.830000000   0.507990367  -0.513087454
    784   7.840000000   0.502445665  -0.595701854
    785   7.850000000   0.496079577  -0.677342415
    786   7.860000000   0.488902508  -0.757875672
    787   7.870000000   0.480926194  -0.837169970
    788   7.880000000   0.472163672  -0.915095683
    789   7.890000000   0.462629267  -0.991525417
    790   7.900000000   0.452338567  -1.066334229
    791   7.910000000   0.441308394  -1.139399822
    792   7.920000000   0.429556780  -1.210602750
    793   7.930000000   0.417102937  -1.279826612
    794   7.940000000   0.403967223  -1.346958243
    795   7.950000000   0.390171113  -1.411887898
    796   7.960000000   0.375737160  -1.474509430
    797   7.970000000   0.360688960  -1.534720468
    798   7.980000000   0.345051115  -1.592422580
    799   7.990000000   0.328849187  -1.647521436
    800   8.000000000   0.312109665  -1.699926961
    801   8.010000000   0.294859913  -1.749553485
    802   8.020000000   0.277128130  -1.796319878
    803   8.030000000   0.258943305  -1.840149689
    804   8.040000000   0.240335165  -1.880971265
    805   8.050000000   0.221334131  -1.918717872
    806   8.060000000   0.201971265  -1.953327803
    807   8.070000000   0.182278221  -1.984744479
    808   8.080000000   0.162287192  -2.012916539
    809   8.090000000   0.142030860  -2.037797929
    810   8.100000000   0.121542340  -2.059347974
    811   8.110000000   0.100855124  -2.077531444
    812   8.120000000   0.080003033  -2.092318613
    813   8.130000000   0.059020155  -2.103685307
    814   8.140000000   0.037940792  -2.111612944
    815   8.150000000   0.016799404  -2.116088565
    816   8.160000000  -0.004369446  -2.117104852
    817   8.170000000  -0.025531154  -2.114660145
    818   8.180000000  -0.046651124  -2.108758440
    819   8.190000000  -0.067694830  -2.099409384
    820   8.200000000  -0.088627870  -2.086628262
    821   8.210000000  -0.109416024  -2.070435968
    822   8.220000000  -0.130025306  -2.050858972
    823   8.230000000  -0.150422026  -2.027929279
    824   8.240000000  -0.170572839  -2.001684373
    825   8.250000000  -0.190444804  -1.972167160
    826   8.260000000  -0.210005434  -1.939425892
    827   8.270000000  -0.229222752  -1.903514096
    828   8.280000000  -0.248065342  -1.864490478
    829   8.290000000  -0.266502400  -1.822418833
    830   8.300000000  -0.284503786  -1.777367940
    831   8.310000000  -0.302040072  -1.729411446
    832   8.320000000  -0.319082590  -1.678627750
    833   8.330000000  -0.335603479  -1.625099872
    834   8.340000000  -0.351575731  -1.568915317
    835   8.350000000  -0.366973234  -1.510165936
    836   8.360000000  -0.381770819  -1.448947770
    837   8.370000000  -0.395944293  -1.385360897
    838   8.380000000  -0.409470487  -1.319509267
    839   8.390000000  -0.422327287  -1.251500535
    840   8.400000000  -0.434493677  -1.181445877
    841   8.410000000  -0.445949766  -1.109459819
    842   8.420000000  -0.456676826  -1.035660041
    843   8.430000000  -0.466657322  -0.960167190
    844   8.440000000  -0.475874937  -0.883104679
    845   8.450000000  -0.484314603  -0.804598489
    846   8.460000000  -0.491962522  -0.724776960
    847   8.470000000  -0.498806192  -0.643770582
    848   8.480000000  -0.504834425  -0.561711783
    849   8.490000000  -0.510037366  -0.478734710
    850   8.500000000  -0.514406510  -0.394975012
    851   8.510000000  -0.517934714  -0.310569618
    852   8.520000000  -0.520616210  -0.225656513
    853   8.530000000  -0.522446614  -0.140374509
    854   8.540000000  -0.523422935  -0.054863024
    855   8.550000000  -0.523543576   0.030738150
    856   8.560000000  -0.522808339   0.116289074
    857   8.570000000  -0.521218428   0.201649891
    858   8.580000000  -0.518776440   0.286681055
    859   8.590000000  -0.515486369   0.371243560
    860   8.600000000  -0.511353593   0.455199164
    861   8.610000000  -0.506384867   0.538410619
    862   8.620000000  -0.500588314   0.620741893
    863   8.630000000  -0.493973412   0.702058392
    864   8.640000000  -0.486550973   0.782227182
    865   8.650000000  -0.478333131   0.861117205
    866   8.660000000  -0.469333322   0.938599493
    867   8.670000000  -0.459566257   1.014547380
    868   8.680000000  -0.449047903   1.088836708
    869   8.690000000  -0.437795457   1.161346031
    870   8.700000000  -0.425827312   1.231956811
    871   8.710000000  -0.413163035   1.300553617
    872   8.720000000  -0.399823328   1.367024308
    873   8.730000000  -0.385829999   1.431260218
    874   8.740000000  -0.371205924   1.493156337
    875   8.750000000  -0.355975010   1.552611478
    876   8.760000000  -0.340162156   1.609528445
    877   8.770000000  -0.323793213   1.663814192
    878   8.780000000  -0.306894940   1.715379973
    879   8.790000000  -0.289494962   1.764141490
    880   8.800000000  -0.271621725   1.810019029
    881   8.810000000  -0.253304446   1.852937590
    882   8.820000000  -0.234573071   1.892827012
    883   8.830000000  -0.215458222   1.929622082
    884   8.840000000  -0.195991146   1.963262651
    885   8.850000000  -0.176203668   1.993693723
    886   8.860000000  -0.156128137   2.020865550
    887   8.870000000  -0.135797371   2.044733711
    888   8.880000000  -0.115244607   2.065259189
    889   8.890000000  -0.094503443   2.082408428
    890   8.900000000  -0.073607787   2.096153394
    891   8.910000000  -0.052591799   2.106471616
    892   8.920000000  -0.031489835   2.113346226
    893   8.930000000  -0.010336392   2.116765986
    894   8.940000000   0.010833948   2.116725305
    895   8.950000000   0.031986578   2.113224250
    896   8.960000000   0.053086916   2.106268544
    897   8.970000000   0.074100469   2.095869559
    898   8.980000000   0.094992885   2.082044294
    899   8.990000000   0.115730008   2.064815350
    900   9.000000000   0.136277938   2.044210893
    901   9.010000000   0.156603085   2.020264607
    902   9.020000000   0.176672220   1.993015639
    903   9.030000000   0.196452536   1.962508534
    904   9.040000000   0.215911695   1.928793165
    905   9.050000000   0.235017887   1.891924649
    906   9.060000000   0.253739877   1.851963258
    907   9.070000000   0.272047059   1.808974319
    908   9.080000000   0.289909505   1.763028111
    909   9.090000000   0.307298013   1.714199744
    910   9.100000000   0.324184157   1.662569043
    911   9.110000000   0.340540333   1.608220412
    912   9.120000000   0.356339800   1.551242699
    913   9.130000000   0.371556732   1.491729050
    914   9.140000000   0.386166252   1.429776756
    915   9.150000000   0.400144475   1.365487096
    916   9.160000000   0.413468552   1.298965168
    917   9.170000000   0.426116699   1.230319722
    918   9.180000000   0.438068241   1.159662978
    919   9.190000000   0.449303638   1.087110443
    920   9.200000000   0.459804525   1.012780724
    921   9.210000000   0.469553733   0.936795335
    922   9.220000000   0.478535326   0.859278494
    923   9.230000000   0.486734620   0.780356925
    924   9.240000000   0.494138211   0.700159645
    925   9.250000000   0.500733997   0.618817761
    926   9.260000000   0.506511194   0.536464247
    927   9.270000000   0.511460358   0.453233734
    928   9.280000000   0.515573399   0.369262285
    929   9.290000000   0.518843591   0.284687174
    930   9.300000000   0.521265590   0.199646664
    931   9.310000000   0.522835437   0.114279775
    932   9.320000000   0.523550563   0.028726064
    933   9.330000000   0.523409801  -0.056874607
    934   9.340000000   0.522413381  -0.142382301
    935   9.350000000   0.520562931  -0.227657232
    936   9.360000000   0.517861477  -0.312559993
    937   9.370000000   0.514313435  -0.396951789
    938   9.380000000   0.509924605  -0.480694657
    939   9.390000000   0.504702161  -0.563651697
    940   9.400000000   0.498654643  -0.645687291
    941   9.410000000   0.491791934  -0.726667331
    942   9.420000000   0.484125256  -0.806459431
    943   9.430000000   0.475667141  -0.884933150
    944   9.440000000   0.466431416  -0.961960201
    945   9.450000000   0.456433180  -1.037414661
    946   9.460000000   0.445688777  -1.111173179
    947   9.470000000   0.434215772  -1.183115177
    948   9.480000000   0.422032921  -1.253123045
    949   9.490000000   0.409160141  -1.321082335
    950   9.500000000   0.395618474  -1.386881951
    951   9.510000000   0.381430060  -1.450414324
    952   9.520000000   0.366618093  -1.511575592
    953   9.530000000   0.351206786  -1.570265772
    954   9.540000000   0.335221335  -1.626388916
    955   9.550000000   0.318687872  -1.679853277
    956   9.560000000   0.301633425  -1.730571453
    957   9.570000000   0.284085874  -1.778460529
    958   9.580000000   0.266073907  -1.823442219
    959   9.590000000   0.247626968  -1.865442988
    960   9.600000000   0.228775214  -1.904394172
    961   9.610000000   0.209549463  -1.940232097
    962   9.620000000   0.189981146  -1.972898174
    963   9.630000000   0.170102252  -2.002339003
    964   9.640000000   0.149945279  -2.028506453
    965   9.650000000   0.129543178  -2.051357747
    966   9.660000000   0.108929304  -2.070855529
    967   9.670000000   0.088137354  -2.086967923
    968   9.680000000   0.067201319  -2.099668590
    969   9.690000000   0.046155425  -2.108936766
    970   9.700000000   0.025034077  -2.114757301
    971   9.710000000   0.003871805  -2.117120678
    972   9.720000000  -0.017296798  -2.116023036
    973   9.730000000  -0.038437124  -2.111466167
    974   9.740000000  -0.059514614  -2.103457521
    975   9.750000000  -0.080494810  -2.092010191
    976   9.760000000  -0.101343416  -2.077142891
    977   9.770000000  -0.122026348  -2.058879924
    978   9.780000000  -0.142509794  -2.037251148
    979   9.790000000  -0.162760268  -2.012291920
    980   9.800000000  -0.182744665  -1.984043044
    981   9.810000000  -0.202430316  -1.952550699
    982   9.820000000  -0.221785038  -1.917866369
    983   9.830000000  -0.240777191  -1.880046754
    984   9.840000000  -0.259375726  -1.839153682
    985   9.850000000  -0.277550241  -1.795254004
    986   9.860000000  -0.295271022  -1.748419485
    987   9.870000000  -0.312509102  -1.698726690
    988   9.880000000  -0.329236298  -1.646256856
    989   9.890000000  -0.345425267  -1.591095758
    990   9.900000000  -0.361049542  -1.533333573
    991   9.910000000  -0.376083581  -1.473064730
    992   9.920000000  -0.390502808  -1.410387754
    993   9.930000000  -0.404283650  -1.345405108
    994   9.940000000  -0.417403578  -1.278223025
    995   9.950000000  -0.429841144  -1.208951332
    996   9.960000000  -0.441576016  -1.137703273
    997   9.970000000  -0.452589009  -1.064595323
    998   9.980000000  -0.462862120  -0.989746996
    999   9.990000000  -0.472378555  -0.913280654
   1000  10.000000000  -0.481122756  -0.835321301
