# Giai phuong trinh vi phan
######################################################################
#     i             x         theta         omega
    393   3.930000000  -0.514501847   0.394435177
    394   3.940000000  -0.510136890   0.478233779
    395   3.950000000  -0.504937516   0.561250204
    396   3.960000000  -0.498912227   0.643348666
    397   3.970000000  -0.492070880   0.724394877
    398   3.980000000  -0.484424663   0.804256273
    399   3.990000000  -0.475986083   0.882802226
    400   4.000000000  -0.466768942   0.959904260
    401   4.010000000  -0.456788316   1.035436260
    402   4.020000000  -0.446060529   1.109274681
    403   4.030000000  -0.434603128   1.181298745
    404   4.040000000  -0.422434852   1.251390645
    405   4.050000000  -0.409575605   1.319435731
    406   4.060000000  -0.396046420   1.385322704
    407   4.070000000  -0.381869425   1.448943793
    408   4.080000000  -0.367067809   1.510194932
    409   4.090000000  -0.351665781   1.568975934
    410   4.100000000  -0.335688535   1.625190652
    411   4.110000000  -0.319162203   1.678747134
    412   4.120000000  -0.302113817   1.729557778
    413   4.130000000  -0.284571261   1.777539474
    414   4.140000000  -0.266563229   1.822613737
    415   4.150000000  -0.248119177   1.864706838
    416   4.160000000  -0.229269271   1.903749925
    417   4.170000000  -0.210044344   1.939679136
    418   4.180000000  -0.190475841   1.972435698
    419   4.190000000  -0.170595770   2.001966032
    420   4.200000000  -0.150436648   2.028221833
    421   4.210000000  -0.130031448   2.051160154
    422   4.220000000  -0.109413545   2.070743472
    423   4.230000000  -0.088616665   2.086939754
    424   4.240000000  -0.067674823   2.099722505
    425   4.250000000  -0.046622274   2.109070816
    426   4.260000000  -0.025493452   2.114969392
    427   4.270000000  -0.004322917   2.117408584
    428   4.280000000   0.016854702   2.116384400
    429   4.290000000   0.038004768   2.111898512
    430   4.300000000   0.059092684   2.103958255
    431   4.310000000   0.080083958   2.092576615
    432   4.320000000   0.100944256   2.077772207
    433   4.330000000   0.121639456   2.059569242
    434   4.340000000   0.142135708   2.037997493
    435   4.350000000   0.162399487   2.013092242
    436   4.360000000   0.182397648   1.984894223
    437   4.370000000   0.202097480   1.953449557
    438   4.380000000   0.221466761   1.918809674
    439   4.390000000   0.240473808   1.881031232
    440   4.400000000   0.259087533   1.840176021
    441   4.410000000   0.277277490   1.796310865
    442   4.420000000   0.295013924   1.749507512
    443   4.430000000   0.312267825   1.699842513
    444   4.440000000   0.329010971   1.647397102
    445   4.450000000   0.345215976   1.592257061
    446   4.460000000   0.360856332   1.534512579
    447   4.470000000   0.375906458   1.474258104
    448   4.480000000   0.390341736   1.411592192
    449   4.490000000   0.404138553   1.346617342
    450   4.500000000   0.417274343   1.279439829
    451   4.510000000   0.429727620   1.210169532
    452   4.520000000   0.441478013   1.138919752
    453   4.530000000   0.452506302   1.065807030
    454   4.540000000   0.462794449   0.990950953
    455   4.550000000   0.472325624   0.914473958
    456   4.560000000   0.481084237   0.836501136
    457   4.570000000   0.489055962   0.757160024
    458   4.580000000   0.496227759   0.676580395
    459   4.590000000   0.502587897   0.594894052
    460   4.600000000   0.508125972   0.512234605
    461   4.610000000   0.512832925   0.428737257
    462   4.620000000   0.516701056   0.344538581
    463   4.630000000   0.519724039   0.259776298
    464   4.640000000   0.521896928   0.174589051
    465   4.650000000   0.523216167   0.089116177
    466   4.660000000   0.523679600   0.003497481
    467   4.670000000   0.523286467  -0.082126993
    468   4.680000000   0.522037410  -0.167617191
    469   4.690000000   0.519934473  -0.252833281
    470   4.700000000   0.516981093  -0.337635876
    471   4.710000000   0.513182103  -0.421886267
    472   4.720000000   0.508543713  -0.505446649
    473   4.730000000   0.503073513  -0.588180344
    474   4.740000000   0.496780446  -0.669952026
    475   4.750000000   0.489674808  -0.750627943
    476   4.760000000   0.481768220  -0.830076136
    477   4.770000000   0.473073613  -0.908166652
    478   4.780000000   0.463605209  -0.984771762
    479   4.790000000   0.453378494  -1.059766162
    480   4.800000000   0.442410195  -1.133027187
    481   4.810000000   0.430718253  -1.204435004
    482   4.820000000   0.418321791  -1.273872813
    483   4.830000000   0.405241085  -1.341227035
    484   4.840000000   0.391497530  -1.406387499
    485   4.850000000   0.377113605  -1.469247623
    486   4.860000000   0.362112839  -1.529704588
    487   4.870000000   0.346519766  -1.587659504
    488   4.880000000   0.330359891  -1.643017574
    489   4.890000000   0.313659646  -1.695688249
    490   4.900000000   0.296446346  -1.745585376
    491   4.910000000   0.278748148  -1.792627337
    492   4.920000000   0.260593998  -1.836737187
    493   4.930000000   0.242013590  -1.877842773
    494   4.940000000   0.223037317  -1.915876858
    495   4.950000000   0.203696215  -1.950777230
    496   4.960000000   0.184021921  -1.982486801
    497   4.970000000   0.164046615  -2.010953702
    498   4.980000000   0.143802970  -2.036131369
    499   4.990000000   0.123324097  -2.057978617
    500   5.000000000   0.102643494  -2.076459710
    501   5.010000000   0.081794986  -2.091544415
    502   5.020000000   0.060812674  -2.103208058
    503   5.030000000   0.039730879  -2.111431557
    504   5.040000000   0.018584083  -2.116201461
    505   5.050000000  -0.002593124  -2.117509964
    506   5.060000000  -0.023766103  -2.115354924
    507   5.070000000  -0.044900224  -2.109739863
    508   5.080000000  -0.065960917  -2.100673964
    509   5.090000000  -0.086913733  -2.088172053
    510   5.100000000  -0.107724402  -2.072254577
    511   5.110000000  -0.128358883  -2.052947569
    512   5.120000000  -0.148783425  -2.030282607
    513   5.130000000  -0.168964621  -2.004296761
    514   5.140000000  -0.188869460  -1.975032533
    515   5.150000000  -0.208465384  -1.942537788
    516   5.160000000  -0.227720342  -1.906865673
    517   5.170000000  -0.246602837  -1.868074534
    518   5.180000000  -0.265081985  -1.826227819
    519   5.190000000  -0.283127558  -1.781393974
    520   5.200000000  -0.300710041  -1.733646328
    521   5.210000000  -0.317800674  -1.683062981
    522   5.220000000  -0.334371502  -1.629726666
    523   5.230000000  -0.350395420  -1.573724624
    524   5.240000000  -0.365846218  -1.515148453
    525   5.250000000  -0.380698623  -1.454093963
    526   5.260000000  -0.394928341  -1.390661016
    527   5.270000000  -0.408512098  -1.324953367
    528   5.280000000  -0.421427673  -1.257078490
    529   5.290000000  -0.433653941  -1.187147404
    530   5.300000000  -0.445170902  -1.115274491
    531   5.310000000  -0.455959720  -1.041577312
    532   5.320000000  -0.466002746  -0.966176408
    533   5.330000000  -0.475283553  -0.889195110
    534   5.340000000  -0.483786960  -0.810759332
    535   5.350000000  -0.491499057  -0.730997368
    536   5.360000000  -0.498407231  -0.650039682
    537   5.370000000  -0.504500179  -0.568018692
    538   5.380000000  -0.509767937  -0.485068558
    539   5.390000000  -0.514201888  -0.401324957
    540   5.400000000  -0.517794777  -0.316924865
    541   5.410000000  -0.520540729  -0.232006333
    542   5.420000000  -0.522435250  -0.146708258
    543   5.430000000  -0.523475242  -0.061170161
    544   5.440000000  -0.523659002   0.024468048
    545   5.450000000  -0.522986231   0.110066292
    546   5.460000000  -0.521458026   0.195484562
    547   5.470000000  -0.519076889   0.280583140
    548   5.480000000  -0.515846712   0.365222835
    549   5.490000000  -0.511772779   0.449265203
    550   5.500000000  -0.506861753   0.532572778
    551   5.510000000  -0.501121666   0.615009296
    552   5.520000000  -0.494561906   0.696439918
    553   5.530000000  -0.487193202   0.776731450
    554   5.540000000  -0.479027607   0.855752561
    555   5.550000000  -0.470078476   0.933373997
    556   5.560000000  -0.460360447   1.009468794
    557   5.570000000  -0.449889415   1.083912487
    558   5.580000000  -0.438682505   1.156583308
    559   5.590000000  -0.426758049   1.227362390
    560   5.600000000  -0.414135551   1.296133963
    561   5.610000000  -0.400835655   1.362785536
    562   5.620000000  -0.386880117   1.427208088
    563   5.630000000  -0.372291761   1.489296245
    564   5.640000000  -0.357094450   1.548948448
    565   5.650000000  -0.341313041   1.606067125
    566   5.660000000  -0.324973347   1.660558848
    567   5.670000000  -0.308102092   1.712334483
    568   5.680000000  -0.290726874   1.761309342
    569   5.690000000  -0.272876111   1.807403315
    570   5.700000000  -0.254579002   1.850541007
    571   5.710000000  -0.235865474   1.890651857
    572   5.720000000  -0.216766135   1.927670254
    573   5.730000000  -0.197312226   1.961535646
    574   5.740000000  -0.177535567   1.992192640
    575   5.750000000  -0.157468505   2.019591088
    576   5.760000000  -0.137143864   2.043686173
    577   5.770000000  -0.116594887   2.064438481
    578   5.780000000  -0.095855186   2.081814066
    579   5.790000000  -0.074958684   2.095784506
    580   5.800000000  -0.053939560   2.106326947
    581   5.810000000  -0.032832195   2.113424143
    582   5.820000000  -0.011671113   2.117064483
    583   5.830000000   0.009509073   2.117242009
    584   5.840000000   0.030673719   2.113956431
    585   5.850000000   0.051788208   2.107213118
    586   5.860000000   0.072818002   2.097023099
    587   5.870000000   0.093728705   2.083403040
    588   5.880000000   0.114486112   2.066375214
    589   5.890000000   0.135056271   2.045967473
    590   5.900000000   0.155405538   2.022213195
    591   5.910000000   0.175500626   1.995151230
    592   5.920000000   0.195308666   1.964825842
    593   5.930000000   0.214797260   1.931286630
    594   5.940000000   0.233934529   1.894588451
    595   5.950000000   0.252689172   1.854791329
    596   5.960000000   0.271030512   1.811960358
    597   5.970000000   0.288928548   1.766165591
    598   5.980000000   0.306354005   1.717481933
    599   5.990000000   0.323278380   1.665989012
    600   6.000000000   0.339673990   1.611771051
    601   6.010000000   0.355514017   1.554916731
    602   6.020000000   0.370772552   1.495519044
    603   6.030000000   0.385424636   1.433675145
    604   6.040000000   0.399446302   1.369486188
    605   6.050000000   0.412814617   1.303057163
    606   6.060000000   0.425507713   1.234496723
    607   6.070000000   0.437504827   1.163917011
    608   6.080000000   0.448786337   1.091433470
    609   6.090000000   0.459333789   1.017164657
    610   6.100000000   0.469129930   0.941232050
    611   6.110000000   0.478158737   0.863759850
    612   6.120000000   0.486405441   0.784874772
    613   6.130000000   0.493856552   0.704705848
    614   6.140000000   0.500499883   0.623384204
    615   6.150000000   0.506324566   0.541042857
    616   6.160000000   0.511321074   0.457816488
    617   6.170000000   0.515481234   0.373841227
    618   6.180000000   0.518798241   0.289254430
    619   6.190000000   0.521266667   0.204194452
    620   6.200000000   0.522882476   0.118800423
    621   6.210000000   0.523643024   0.033212019
    622   6.220000000   0.523547066  -0.052430766
    623   6.230000000   0.522594759  -0.137987850
    624   6.240000000   0.520787659  -0.223319288
    625   6.250000000   0.518128722  -0.308285506
    626   6.260000000   0.514622297  -0.392747529
    627   6.270000000   0.510274118  -0.476567203
    628   6.280000000   0.505091297  -0.559607428
    629   6.290000000   0.499082311  -0.641732376
    630   6.300000000   0.492256987  -0.722807718
    631   6.310000000   0.484626490  -0.802700840
    632   6.320000000   0.476203299  -0.881281063
