# Giai phuong trinh vi phan
######################################################################
#      i             x         theta         omega
    238   2.380000000  -0.523297611   0.070161974
    239   2.390000000  -0.522187668   0.151800351
    240   2.400000000  -0.520262321   0.233223612
    241   2.410000000  -0.517524299   0.314316006
    242   2.420000000  -0.513977490   0.394961792
    243   2.430000000  -0.509626938   0.475045256
    244   2.440000000  -0.504478845   0.554450724
    245   2.450000000  -0.498540568   0.633062605
    246   2.460000000  -0.491820623   0.710765429
    247   2.470000000  -0.484328675   0.787443912
    248   2.480000000  -0.476075543   0.862983029
    249   2.490000000  -0.467073194   0.937268107
    250   2.500000000  -0.457334742   1.010184940
    251   2.510000000  -0.446874436   1.081619919
    252   2.520000000  -0.435707659   1.151460185
    253   2.530000000  -0.423850921   1.219593797
    254   2.540000000  -0.411321842   1.285909932
    255   2.550000000  -0.398139146   1.350299094
    256   2.560000000  -0.384322644   1.412653349
    257   2.570000000  -0.369893217   1.472866575
    258   2.580000000  -0.354872797   1.530834733
    259   2.590000000  -0.339284346   1.586456154
    260   2.600000000  -0.323151827   1.639631835
    261   2.610000000  -0.306500182   1.690265753
    262   2.620000000  -0.289355295   1.738265184
    263   2.630000000  -0.271743958   1.783541032
    264   2.640000000  -0.253693838   1.826008156
    265   2.650000000  -0.235233428   1.865585702
    266   2.660000000  -0.216392011   1.902197430
    267   2.670000000  -0.197199605   1.935772035
    268   2.680000000  -0.177686916   1.966243454
    269   2.690000000  -0.157885283   1.993551168
    270   2.700000000  -0.137826622   2.017640474
    271   2.710000000  -0.117543365   2.038462747
    272   2.720000000  -0.097068400   2.055975675
    273   2.730000000  -0.076435004   2.070143465
    274   2.740000000  -0.055676780   2.080937024
    275   2.750000000  -0.034827587   2.088334104
    276   2.760000000  -0.013921472   2.092319415
    277   2.770000000   0.007007400   2.092884706
    278   2.780000000   0.027924816   2.090028806
    279   2.790000000   0.048796590   2.083757629
    280   2.800000000   0.069588626   2.074084147
    281   2.810000000   0.090266996   2.061028319
    282   2.820000000   0.110798006   2.044616992
    283   2.830000000   0.131148262   2.024883764
    284   2.840000000   0.151284740   2.001868814
    285   2.850000000   0.171174852   1.975618706
    286   2.860000000   0.190786505   1.946186162
    287   2.870000000   0.210088162   1.913629810
    288   2.880000000   0.229048901   1.878013912
    289   2.890000000   0.247638472   1.839408076
    290   2.900000000   0.265827344   1.797886946
    291   2.910000000   0.283586757   1.753529888
    292   2.920000000   0.300888766   1.706420662
    293   2.930000000   0.317706287   1.656647094
    294   2.940000000   0.334013131   1.604300746
    295   2.950000000   0.349784042   1.549476588
    296   2.960000000   0.364994730   1.492272671
    297   2.970000000   0.379621898   1.432789819
    298   2.980000000   0.393643273   1.371131319
    299   2.990000000   0.407037623   1.307402635
    300   3.000000000   0.419784782   1.241711132
    301   3.010000000   0.431865666   1.174165817
    302   3.020000000   0.443262287   1.104877099
    303   3.030000000   0.453957768   1.033956571
    304   3.040000000   0.463936354   0.961516810
    305   3.050000000   0.473183418   0.887671194
    306   3.060000000   0.481685471   0.812533748
    307   3.070000000   0.489430168   0.736219004
    308   3.080000000   0.496406310   0.658841881
    309   3.090000000   0.502603848   0.580517588
    310   3.100000000   0.508013889   0.501361540
    311   3.110000000   0.512628691   0.421489294
    312   3.120000000   0.516441673   0.341016501
    313   3.130000000   0.519447405   0.260058864
    314   3.140000000   0.521641619   0.178732119
    315   3.150000000   0.523021203   0.097152012
    316   3.160000000   0.523584201   0.015434297
    317   3.170000000   0.523329816  -0.066305272
    318   3.180000000   0.522258408  -0.147950942
    319   3.190000000   0.520371496  -0.229386959
    320   3.200000000   0.517671754  -0.310497572
    321   3.210000000   0.514163015  -0.391167041
    322   3.220000000   0.509850269  -0.471279647
    323   3.230000000   0.504739664  -0.550719717
    324   3.240000000   0.498838502  -0.629371652
    325   3.250000000   0.492155243  -0.707119978
    326   3.260000000   0.484699499  -0.783849399
    327   3.270000000   0.476482035  -0.859444875
    328   3.280000000   0.467514764  -0.933791716
    329   3.290000000   0.457810744  -1.006775690
    330   3.300000000   0.447384173  -1.078283157
    331   3.310000000   0.436250380  -1.148201218
    332   3.320000000   0.424425820  -1.216417886
    333   3.330000000   0.411928063  -1.282822279
    334   3.340000000   0.398775781  -1.347304835
    335   3.350000000   0.384988733  -1.409757539
    336   3.360000000   0.370587751  -1.470074178
    337   3.370000000   0.355594718  -1.528150610
    338   3.380000000   0.340032547  -1.583885045
    339   3.390000000   0.323925155  -1.637178348
    340   3.400000000   0.307297438  -1.687934349
    341   3.410000000   0.290175237  -1.736060162
    342   3.420000000   0.272585301  -1.781466510
    343   3.430000000   0.254555257  -1.824068058
    344   3.440000000   0.236113561  -1.863783744
    345   3.450000000   0.217289458  -1.900537103
    346   3.460000000   0.198112933  -1.934256587
    347   3.470000000   0.178614661  -1.964875883
    348   3.480000000   0.158825953  -1.992334201
    349   3.490000000   0.138778699  -2.016576557
    350   3.500000000   0.118505307  -2.037554036
    351   3.510000000   0.098038645  -2.055224022
    352   3.520000000   0.077411973  -2.069550411
    353   3.530000000   0.056658882  -2.080503789
    354   3.540000000   0.035813218  -2.088061581
    355   3.550000000   0.014909022  -2.092208169
    356   3.560000000  -0.006019544  -2.092934967
    357   3.570000000  -0.026938271  -2.090240470
    358   3.580000000  -0.047812966  -2.084130258
    359   3.590000000  -0.068609531  -2.074616970
    360   3.600000000  -0.089294026  -2.061720239
    361   3.610000000  -0.109832744  -2.045466589
    362   3.620000000  -0.130192277  -2.025889303
    363   3.630000000  -0.150339583  -2.003028253
    364   3.640000000  -0.170242049  -1.976929707
    365   3.650000000  -0.189867558  -1.947646101
    366   3.660000000  -0.209184547  -1.915235790
    367   3.670000000  -0.228162064  -1.879762779
    368   3.680000000  -0.246769824  -1.841296428
    369   3.690000000  -0.264978261  -1.799911152
    370   3.700000000  -0.282758579  -1.755686100
    371   3.710000000  -0.300082795  -1.708704832
    372   3.720000000  -0.316923780  -1.659054990
    373   3.730000000  -0.333255303  -1.606827968
    374   3.740000000  -0.349052064  -1.552118581
    375   3.750000000  -0.364289725  -1.495024743
    376   3.760000000  -0.378944945  -1.435647152
    377   3.770000000  -0.392995399  -1.374088987
    378   3.780000000  -0.406419807  -1.310455616
    379   3.790000000  -0.419197951  -1.244854320
    380   3.800000000  -0.431310696  -1.177394032
    381   3.810000000  -0.442740002  -1.108185102
    382   3.820000000  -0.453468940  -1.037339072
    383   3.830000000  -0.463481701  -0.964968474
    384   3.840000000  -0.472763605  -0.891186656
    385   3.850000000  -0.481301110  -0.816107612
    386   3.860000000  -0.489081815  -0.739845855
    387   3.870000000  -0.496094467  -0.662516288
    388   3.880000000  -0.502328965  -0.584234108
    389   3.890000000  -0.507776359  -0.505114721
    390   3.900000000  -0.512428854  -0.425273681
    391   3.910000000  -0.516279812  -0.344826632
    392   3.920000000  -0.519323752  -0.263889278
    393   3.930000000  -0.521556349  -0.182577352
    394   3.940000000  -0.522974436  -0.101006601
    395   3.950000000  -0.523576004  -0.019292779
    396   3.960000000  -0.523360201   0.062448362
    397   3.970000000  -0.522327332   0.144101066
    398   3.980000000  -0.520478860   0.225549581
    399   3.990000000  -0.517817407   0.306678156
    400   4.000000000  -0.514346749   0.387371049
    401   4.010000000  -0.510071824   0.467512541
    402   4.020000000  -0.504998722   0.546986954
    403   4.030000000  -0.499134694   0.625678687
    404   4.040000000  -0.492488143   0.703472257
    405   4.050000000  -0.485068627   0.780252360
    406   4.060000000  -0.476886857   0.855903940
    407   4.070000000  -0.467954693   0.930312289
    408   4.080000000  -0.458285137   1.003363151
    409   4.090000000  -0.447892334   1.074942854
    410   4.100000000  -0.436791560   1.144938461
    411   4.110000000  -0.424999219   1.213237937
    412   4.120000000  -0.412532826   1.279730345
    413   4.130000000  -0.399411002   1.344306053
    414   4.140000000  -0.385653455   1.406856970
    415   4.150000000  -0.371280967   1.467276790
    416   4.160000000  -0.356315371   1.525461268
    417   4.170000000  -0.340779533   1.581308496
    418   4.180000000  -0.324697324   1.634719208
    419   4.190000000  -0.308093592   1.685597086
    420   4.200000000  -0.290994136   1.733849081
    421   4.210000000  -0.273425663   1.779385738
    422   4.220000000  -0.255415758   1.822121531
    423   4.230000000  -0.236992841   1.861975187
    424   4.240000000  -0.218186119   1.898870015
    425   4.250000000  -0.199025544   1.932734233
    426   4.260000000  -0.179541760   1.963501269
    427   4.270000000  -0.159766047   1.991110068
    428   4.280000000  -0.139730271   2.015505367
    429   4.290000000  -0.119466817   2.036637956
    430   4.300000000  -0.099008533   2.054464920
    431   4.310000000  -0.078388661   2.068949841
    432   4.320000000  -0.057640777   2.080062987
    433   4.330000000  -0.036798718   2.087781457
    434   4.340000000  -0.015896518   2.092089303
    435   4.350000000   0.005031667   2.092977605
    436   4.360000000   0.025951628   2.090444523
    437   4.370000000   0.046829169   2.084495304
    438   4.380000000   0.067630186   2.075142255
    439   4.390000000   0.088320731   2.062404680
    440   4.400000000   0.108867083   2.046308781
    441   4.410000000   0.129235820   2.026887525
    442   4.420000000   0.149393879   2.004180477
    443   4.430000000   0.169308629   1.978233610
    444   4.440000000   0.188947925   1.949099072
    445   4.450000000   0.208280177   1.916834947
    446   4.460000000   0.227274403   1.881504976
    447   4.470000000   0.245900286   1.843178277
    448   4.480000000   0.264128225   1.801929030
    449   4.490000000   0.281929386   1.757836170
    450   4.500000000   0.299275746   1.710983056
    451   4.510000000   0.316140137   1.661457144
    452   4.520000000   0.332496283   1.609349659
    453   4.530000000   0.348318839   1.554755261
    454   4.540000000   0.363583423   1.497771725
    455   4.550000000   0.378266644   1.438499626
    456   4.560000000   0.392346130   1.377042032
    457   4.570000000   0.405800550   1.313504212
    458   4.580000000   0.418609637   1.247993365
    459   4.590000000   0.430754203   1.180618350
    460   4.600000000   0.442216157   1.111489457
    461   4.610000000   0.452978517   1.040718175
    462   4.620000000   0.463025421   0.968416994
    463   4.630000000   0.472342135   0.894699227
    464   4.640000000   0.480915063   0.819678841
    465   4.650000000   0.488731751   0.743470328
    466   4.660000000   0.495780892   0.666188573
    467   4.670000000   0.502052328   0.587948763
    468   4.680000000   0.507537058   0.508866295
    469   4.690000000   0.512227230   0.429056717
    470   4.700000000   0.516116154   0.348635671
    471   4.710000000   0.519198291   0.267718857
    472   4.720000000   0.521469264   0.186422008
    473   4.730000000   0.522925850   0.104860871
    474   4.740000000   0.523565986   0.023151199
    475   4.750000000   0.523388765  -0.058591255
    476   4.760000000   0.522394438  -0.140250736
    477   4.770000000   0.520584413  -0.221711492
    478   4.780000000   0.517961256  -0.302857770
    479   4.790000000   0.514528691  -0.383573829
    480   4.800000000   0.510291599  -0.463743948
    481   4.810000000   0.505256018  -0.543252448
    482   4.820000000   0.499429141  -0.621983721
    483   4.830000000   0.492819319  -0.699822279
    484   4.840000000   0.485436056  -0.776652807
    485   4.850000000   0.477290007  -0.852360236
    486   4.860000000   0.468392978  -0.926829838
    487   4.870000000   0.458757918  -0.999947335
    488   4.880000000   0.448398917  -1.071599023
    489   4.890000000   0.437331200  -1.141671925
    490   4.900000000   0.425571116  -1.210053963
    491   4.910000000   0.413136128  -1.276634141
    492   4.920000000   0.400044805  -1.341302761
    493   4.930000000   0.386316806  -1.403951653
    494   4.940000000   0.371972860  -1.464474422
    495   4.950000000   0.357034753  -1.522766719
    496   4.960000000   0.341525301  -1.578726520
    497   4.970000000   0.325468330  -1.632254426
    498   4.980000000   0.308888642  -1.683253972
    499   4.990000000   0.291811990  -1.731631950
    500   5.000000000   0.274265041  -1.777298727
    501   5.010000000   0.256275340  -1.820168583
    502   5.020000000   0.237871266  -1.860160037
    503   5.030000000   0.219081991  -1.897196176
    504   5.040000000   0.199937435  -1.931204977
    505   5.050000000   0.180468207  -1.962119618
    506   5.060000000   0.160705562  -1.989878775
    507   5.070000000   0.140681337  -2.014426906
    508   5.080000000   0.120427894  -2.035714511
    509   5.090000000   0.099978060  -2.053698371
    510   5.100000000   0.079365063  -2.068341758
    511   5.110000000   0.058622462  -2.079614621
    512   5.120000000   0.037784085  -2.087493734
    513   5.130000000   0.016883956  -2.091962817
    514   5.140000000  -0.004043772  -2.093012619
    515   5.150000000  -0.024964890  -2.090640964
    516   5.160000000  -0.045845201  -2.084852765
    517   5.170000000  -0.066650595  -2.075659998
    518   5.180000000  -0.087347114  -2.063081637
    519   5.190000000  -0.107901027  -2.047143562
    520   5.200000000  -0.128278893  -2.027878425
    521   5.210000000  -0.148447634  -2.005325483
    522   5.220000000  -0.168374594  -1.979530410
    523   5.230000000  -0.188027607  -1.950545070
    524   5.240000000  -0.207375053  -1.918427271
    525   5.250000000  -0.226385921  -1.883240496
    526   5.260000000  -0.245029861  -1.845053613
    527   5.270000000  -0.263277238  -1.803940572
    528   5.280000000  -0.281099180  -1.759980090
    529   5.290000000  -0.298467624  -1.713255324
    530   5.300000000  -0.315355362  -1.663853546
    531   5.310000000  -0.331736074  -1.611865808
    532   5.320000000  -0.347584372  -1.557386618
    533   5.330000000  -0.362875826  -1.500513609
    534   5.340000000  -0.377586999  -1.441347231
    535   5.350000000  -0.391695469  -1.379990441
    536   5.360000000  -0.405179856  -1.316548412
    537   5.370000000  -0.418019843  -1.251128256
    538   5.380000000  -0.430196189  -1.183838761
    539   5.390000000  -0.441690753  -1.114790153
    540   5.400000000  -0.452486500  -1.044093869
    541   5.410000000  -0.462567513  -0.971862358
    542   5.420000000  -0.471919007  -0.898208895
    543   5.430000000  -0.480527331  -0.823247423
    544   5.440000000  -0.488379976  -0.747092408
    545   5.450000000  -0.495465583  -0.669858723
    546   5.460000000  -0.501773939  -0.591661539
    547   5.470000000  -0.507295986  -0.512616248
    548   5.480000000  -0.512023822  -0.432838390
    549   5.490000000  -0.515950698  -0.352443604
    550   5.500000000  -0.519071023  -0.271547589
    551   5.510000000  -0.521380364  -0.190266075
    552   5.520000000  -0.522875445  -0.108714810
    553   5.530000000  -0.523554147  -0.027009546
    554   5.540000000  -0.523415509   0.054733963
    555   5.550000000  -0.522459726   0.136399964
    556   5.560000000  -0.520688154   0.217872702
    557   5.570000000  -0.518103302   0.299036426
    558   5.580000000  -0.514708841   0.379775394
    559   5.590000000  -0.510509596   0.459973883
    560   5.600000000  -0.505511551   0.539516211
    561   5.610000000  -0.499721845   0.618286767
    562   5.620000000  -0.493148773   0.696170056
    563   5.630000000  -0.485801786   0.773050752
    564   5.640000000  -0.477691484   0.848813774
    565   5.650000000  -0.468829618   0.923344376
    566   5.660000000  -0.459229086   0.996528253
    567   5.670000000  -0.448903922   1.068251674
    568   5.680000000  -0.437869298   1.138401623
    569   5.690000000  -0.426141509   1.206865975
    570   5.700000000  -0.413737967   1.273533678
    571   5.710000000  -0.400677190   1.338294969
    572   5.720000000  -0.386978784   1.401041599
    573   5.730000000  -0.372663430   1.461667085
    574   5.740000000  -0.357752862   1.520066974
    575   5.750000000  -0.342269850   1.576139125
    576   5.760000000  -0.326238171   1.629784010
    577   5.770000000  -0.309682584   1.680905018
    578   5.780000000  -0.292628796   1.729408778
    579   5.790000000  -0.275103433   1.775205483
    580   5.800000000  -0.257133998   1.818209221
    581   5.810000000  -0.238748832   1.858338302
    582   5.820000000  -0.219977072   1.895515591
    583   5.830000000  -0.200848602   1.929668828
    584   5.840000000  -0.181394001   1.960730936
    585   5.850000000  -0.161644493   1.988640327
    586   5.860000000  -0.141631891   2.013341180
    587   5.870000000  -0.121388533   2.034783704
    588   5.880000000  -0.100947225   2.052924378
    589   5.890000000  -0.080341176   2.067726165
    590   5.900000000  -0.059603934   2.079158693
    591   5.910000000  -0.038769313   2.087198412
    592   5.920000000  -0.017871332   2.091828712
    593   5.930000000   0.003055862   2.093040009
    594   5.940000000   0.023978061   2.090829792
    595   5.950000000   0.044861067   2.085202640
    596   5.960000000   0.065670761   2.076170197
    597   5.970000000   0.086373180   2.063751108
    598   5.980000000   0.106934578   2.047970931
    599   5.990000000   0.127321501   2.028861999
    600   6.000000000   0.147500851   2.006463264
    601   6.010000000   0.167439950   1.980820101
    602   6.020000000   0.187106608   1.951984088
    603   6.030000000   0.206469179   1.920012758
    604   6.040000000   0.225496622   1.884969331
    605   6.050000000   0.244158553   1.846922429
    606   6.060000000   0.262425303   1.805945769
    607   6.070000000   0.280267963   1.762117850
    608   6.080000000   0.297658431   1.715521627
    609   6.090000000   0.314569457   1.666244185
    610   6.100000000   0.330974679   1.614376406
    611   6.110000000   0.346848664   1.560012640
    612   6.120000000   0.362166936   1.503250382
    613   6.130000000   0.376906010   1.444189955
    614   6.140000000   0.391043417   1.382934204
    615   6.150000000   0.404557726   1.319588204
    616   6.160000000   0.417428569   1.254258982
    617   6.170000000   0.429636657   1.187055252
    618   6.180000000   0.441163793   1.118087177
    619   6.190000000   0.451992890   1.047466143
    620   6.200000000   0.462107980   0.975304553
    621   6.210000000   0.471494223   0.901715649
    622   6.220000000   0.480137915   0.826813345
    623   6.230000000   0.488026493   0.750712085
    624   6.240000000   0.495148542   0.673526726
    625   6.250000000   0.501493797   0.595372426
    626   6.260000000   0.507053145   0.516364569
    627   6.270000000   0.511818629   0.436618688
    628   6.280000000   0.515783444   0.356250420
    629   6.290000000   0.518941948   0.275375461
    630   6.300000000   0.521289650   0.194109540
    631   6.310000000   0.522823221   0.112568405
    632   6.320000000   0.523540487   0.030867807
