# Giai phuong trinh vi phan
######################################################################
#      i             x         theta         omega
     72   0.720000000  -0.254145871  -0.252683439
     73   0.730000000  -0.256466531  -0.211387438
     74   0.740000000  -0.258372505  -0.169757157
     75   0.750000000  -0.259860780  -0.127858565
     76   0.760000000  -0.260929003  -0.085757963
     77   0.770000000  -0.261575488  -0.043521907
     78   0.780000000  -0.261799212  -0.001217121
     79   0.790000000  -0.261599824   0.041089588
     80   0.800000000  -0.260977637   0.083331407
     81   0.810000000  -0.259933634   0.125441607
     82   0.820000000  -0.258469465   0.167353620
     83   0.830000000  -0.256587444   0.209001127
     84   0.840000000  -0.254290544   0.250318138
     85   0.850000000  -0.251582401   0.291239083
     86   0.860000000  -0.248467300   0.331698891
     87   0.870000000  -0.244950176   0.371633083
     88   0.880000000  -0.241036603   0.410977856
     89   0.890000000  -0.236732794   0.449670178
     90   0.900000000  -0.232045582   0.487647874
     91   0.910000000  -0.226982423   0.524849722
     92   0.920000000  -0.221551375   0.561215547
     93   0.930000000  -0.215761096   0.596686315
     94   0.940000000  -0.209620825   0.631204234
     95   0.950000000  -0.203140376   0.664712843
     96   0.960000000  -0.196330116   0.697157123
     97   0.970000000  -0.189200960   0.728483584
     98   0.980000000  -0.181764344   0.758640374
     99   0.990000000  -0.174032219   0.787577374
    100   1.000000000  -0.166017024   0.815246296
    101   1.010000000  -0.157731675   0.841600787
    102   1.020000000  -0.149189538   0.866596519
    103   1.030000000  -0.140404415   0.890191290
    104   1.040000000  -0.131390516   0.912345113
    105   1.050000000  -0.122162442   0.933020308
    106   1.060000000  -0.112735157   0.952181590
    107   1.070000000  -0.103123967   0.969796152
    108   1.080000000  -0.093344491   0.985833739
    109   1.090000000  -0.083412641   1.000266730
    110   1.100000000  -0.073344589   1.013070202
    111   1.110000000  -0.063156744   1.024221992
    112   1.120000000  -0.052865720   1.033702757
    113   1.130000000  -0.042488314   1.041496022
    114   1.140000000  -0.032041471   1.047588224
    115   1.150000000  -0.021542256   1.051968746
    116   1.160000000  -0.011007828   1.054629948
    117   1.170000000  -0.000455405   1.055567185
    118   1.180000000   0.010097763   1.054778821
    119   1.190000000   0.020634424   1.052266233
    120   1.200000000   0.031137354   1.048033806
    121   1.210000000   0.041589391   1.042088923
    122   1.220000000   0.051973458   1.034441943
    123   1.230000000   0.062272600   1.025106178
    124   1.240000000   0.072470006   1.014097852
    125   1.250000000   0.082549044   1.001436064
    126   1.260000000   0.092493288   0.987142734
    127   1.270000000   0.102286542   0.971242550
    128   1.280000000   0.111912873   0.953762904
    129   1.290000000   0.121356635   0.934733825
    130   1.300000000   0.130602493   0.914187903
    131   1.310000000   0.139635453   0.892160214
    132   1.320000000   0.148440882   0.868688233
    133   1.330000000   0.157004535   0.843811752
    134   1.340000000   0.165312575   0.817572785
    135   1.350000000   0.173351596   0.790015481
    136   1.360000000   0.181108644   0.761186022
    137   1.370000000   0.188571236   0.731132533
    138   1.380000000   0.195727380   0.699904978
    139   1.390000000   0.202565593   0.667555065
    140   1.400000000   0.209074918   0.634136144
    141   1.410000000   0.215244936   0.599703110
    142   1.420000000   0.221065787   0.564312299
    143   1.430000000   0.226528181   0.528021395
    144   1.440000000   0.231623410   0.490889327
    145   1.450000000   0.236343363   0.452976178
    146   1.460000000   0.240680534   0.414343080
    147   1.470000000   0.244628032   0.375052131
    148   1.480000000   0.248179593   0.335166294
    149   1.490000000   0.251329587   0.294749306
    150   1.500000000   0.254073023   0.253865594
    151   1.510000000   0.256405560   0.212580179
    152   1.520000000   0.258323506   0.170958594
    153   1.530000000   0.259823831   0.129066794
    154   1.540000000   0.260904162   0.086971074
    155   1.550000000   0.261562794   0.044737982
    156   1.560000000   0.261798686   0.002434240
    157   1.570000000   0.261611466  -0.039873347
    158   1.580000000   0.261001429  -0.082117965
    159   1.590000000   0.259969539  -0.124232881
    160   1.600000000   0.258517426  -0.166151522
    161   1.610000000   0.256647384  -0.207807560
    162   1.620000000   0.254362370  -0.249134995
    163   1.630000000   0.251665999  -0.290068243
    164   1.640000000   0.248562537  -0.330542218
    165   1.650000000   0.245056900  -0.370492422
    166   1.660000000   0.241154647  -0.409855032
    167   1.670000000   0.236861969  -0.448566992
    168   1.680000000   0.232185684  -0.486566102
    169   1.690000000   0.227133227  -0.523791111
    170   1.700000000   0.221712643  -0.560181811
    171   1.710000000   0.215932569  -0.595679137
    172   1.720000000   0.209802231  -0.630225256
    173   1.730000000   0.203331424  -0.663763672
    174   1.740000000   0.196530501  -0.696239318
    175   1.750000000   0.189410359  -0.727598662
    176   1.760000000   0.181982422  -0.757789803
    177   1.770000000   0.174258624  -0.786762570
    178   1.780000000   0.166251393  -0.814468621
    179   1.790000000   0.157973630  -0.840861547
    180   1.800000000   0.149438688  -0.865896960
    181   1.810000000   0.140660357  -0.889532594
    182   1.820000000   0.131652836  -0.911728399
    183   1.830000000   0.122430715  -0.932446627
    184   1.840000000   0.113008948  -0.951651923
    185   1.850000000   0.103402830  -0.969311406
    186   1.860000000   0.093627974  -0.985394749
    187   1.870000000   0.083700282  -0.999874253
    188   1.880000000   0.073635919  -1.012724916
    189   1.890000000   0.063451288  -1.023924495
    190   1.900000000   0.053162998  -1.033453566
    191   1.910000000   0.042787841  -1.041295571
    192   1.920000000   0.032342757  -1.047436861
    193   1.930000000   0.021844809  -1.051866735
    194   1.940000000   0.011311153  -1.054577468
    195   1.950000000   0.000759007  -1.055564327
    196   1.960000000  -0.009794380  -1.054825591
    197   1.970000000  -0.020331756  -1.052362548
    198   1.980000000  -0.030835897  -1.048179498
    199   1.990000000  -0.041289637  -1.042283738
    200   2.000000000  -0.051675896  -1.034685542
    201   2.010000000  -0.061977716  -1.025398137
    202   2.020000000  -0.072178281  -1.014437664
    203   2.030000000  -0.082260955  -1.001823140
    204   2.040000000  -0.092209303  -0.987576405
    205   2.050000000  -0.102007124  -0.971722068
    206   2.060000000  -0.111638476  -0.954287444
    207   2.070000000  -0.121087704  -0.935302486
    208   2.080000000  -0.130339465  -0.914799714
    209   2.090000000  -0.139378755  -0.892814131
    210   2.100000000  -0.148190929  -0.869383146
    211   2.110000000  -0.156761732  -0.844546485
    212   2.120000000  -0.165077313  -0.818346100
    213   2.130000000  -0.173124254  -0.790826078
    214   2.140000000  -0.180889589  -0.762032546
    215   2.150000000  -0.188360820  -0.732013573
    216   2.160000000  -0.195525941  -0.700819073
    217   2.170000000  -0.202373455  -0.668500703
    218   2.180000000  -0.208892386  -0.635111770
    219   2.190000000  -0.215072304  -0.600707123
    220   2.200000000  -0.220903330  -0.565343061
    221   2.210000000  -0.226376159  -0.529077228
    222   2.220000000  -0.231482065  -0.491968521
    223   2.230000000  -0.236212919  -0.454076987
    224   2.240000000  -0.240561199  -0.415463734
    225   2.250000000  -0.244519995  -0.376190831
    226   2.260000000  -0.248083026  -0.336321217
    227   2.270000000  -0.251244642  -0.295918610
    228   2.280000000  -0.253999836  -0.255047416
    229   2.290000000  -0.256344245  -0.213772642
    230   2.300000000  -0.258274162  -0.172159806
    231   2.310000000  -0.259786534  -0.130274854
    232   2.320000000  -0.260878973  -0.088184070
    233   2.330000000  -0.261549751  -0.045953999
    234   2.340000000  -0.261797811  -0.003651356
    235   2.350000000  -0.261622759   0.038657053
    236   2.360000000  -0.261024873   0.080904415
    237   2.370000000  -0.260005097   0.123023993
    238   2.380000000  -0.258565041   0.164949206
    239   2.390000000  -0.256706982   0.206613721
    240   2.400000000  -0.254433856   0.247951526
    241   2.410000000  -0.251749259   0.288897023
    242   2.420000000  -0.248657440   0.329385111
    243   2.430000000  -0.245163297   0.369351275
    244   2.440000000  -0.241272368   0.408731670
    245   2.450000000  -0.236990826   0.447463217
    246   2.460000000  -0.232325474   0.485483690
    247   2.470000000  -0.227283728   0.522731809
    248   2.480000000  -0.221873613   0.559147337
    249   2.490000000  -0.216103753   0.594671172
    250   2.500000000  -0.209983355   0.629245446
    251   2.510000000  -0.203522199   0.662813621
    252   2.520000000  -0.196730621   0.695320590
    253   2.530000000  -0.189619503   0.726712774
    254   2.540000000  -0.182200255   0.756938224
    255   2.550000000  -0.174484796   0.785946717
    256   2.560000000  -0.166485539   0.813689860
    257   2.570000000  -0.158215372   0.840121184
    258   2.580000000  -0.149687637   0.865196242
    259   2.590000000  -0.140916110   0.888872707
    260   2.600000000  -0.131914979   0.911110463
    261   2.610000000  -0.122698823   0.931871694
    262   2.620000000  -0.113282586   0.951120977
    263   2.630000000  -0.103681554   0.968825356
    264   2.640000000  -0.093911330   0.984954432
    265   2.650000000  -0.083987809   0.999480428
    266   2.660000000  -0.073927150   1.012378264
    267   2.670000000  -0.063745746   1.023625617
    268   2.680000000  -0.053460205   1.033202980
    269   2.690000000  -0.043087310   1.041093712
    270   2.700000000  -0.032643999   1.047284082
    271   2.710000000  -0.022147333   1.051763303
    272   2.720000000  -0.011614464   1.054523562
    273   2.730000000  -0.001062608   1.055560042
    274   2.740000000   0.009490984   1.054870933
    275   2.750000000   0.020029062   1.052457439
    276   2.760000000   0.030534398   1.048323773
    277   2.770000000   0.040989827   1.042477144
    278   2.780000000   0.051378265   1.034927743
    279   2.790000000   0.061682748   1.025688712
    280   2.800000000   0.071886460   1.014776108
    281   2.810000000   0.081972754   1.002208866
    282   2.820000000   0.091925193   0.988008747
    283   2.830000000   0.101727567   0.972200278
    284   2.840000000   0.111363928   0.954810701
    285   2.850000000   0.120818610   0.935869892
    286   2.860000000   0.130076262   0.915410298
    287   2.870000000   0.139121869   0.893466852
    288   2.880000000   0.147940777   0.870076896
    289   2.890000000   0.156518717   0.845280090
    290   2.900000000   0.164841828   0.819118322
    291   2.910000000   0.172896680   0.791635621
    292   2.920000000   0.180670291   0.762878056
    293   2.930000000   0.188150151   0.732893641
    294   2.940000000   0.195324240   0.701732238
    295   2.950000000   0.202181044   0.669445456
    296   2.960000000   0.208709574   0.636086556
    297   2.970000000   0.214899383   0.601710343
    298   2.980000000   0.220740577   0.566373077
    299   2.990000000   0.226223833   0.530132364
    300   3.000000000   0.231340409   0.493047066
    301   3.010000000   0.236082159   0.455177200
    302   3.020000000   0.240441541   0.416583842
    303   3.030000000   0.244411630   0.377329037
    304   3.040000000   0.247986126   0.337475699
    305   3.050000000   0.251159361   0.297087525
    306   3.060000000   0.253926309   0.256228904
    307   3.070000000   0.256282588   0.214964825
    308   3.080000000   0.258224472   0.173360793
    309   3.090000000   0.259748890   0.131482743
    310   3.100000000   0.260853434   0.089396952
    311   3.110000000   0.261536358   0.047169956
    312   3.120000000   0.261796585   0.004868467
    313   3.130000000   0.261633702  -0.037440710
    314   3.140000000   0.261047968  -0.079690760
    315   3.150000000   0.260040307  -0.121814943
    316   3.160000000   0.258612310  -0.163746676
    317   3.170000000   0.256766236  -0.205419612
    318   3.180000000   0.254505001  -0.246767732
    319   3.190000000   0.251832183  -0.287725424
    320   3.200000000   0.248752011  -0.328227573
    321   3.210000000   0.245269365  -0.368209643
    322   3.220000000   0.241389765  -0.407607771
    323   3.230000000   0.237119367  -0.446358854
    324   3.240000000   0.232464953  -0.484400639
    325   3.250000000   0.227433923  -0.521671819
    326   3.260000000   0.222034286  -0.558112125
    327   3.270000000   0.216274647  -0.593662421
    328   3.280000000   0.210164198  -0.628264803
    329   3.290000000   0.203712700  -0.661862692
    330   3.300000000   0.196930476  -0.694400939
    331   3.310000000   0.189828393  -0.725825920
    332   3.320000000   0.182417843  -0.756085638
    333   3.330000000   0.174710732  -0.785129818
    334   3.340000000   0.166719460  -0.812910014
    335   3.350000000   0.158456901  -0.839379699
    336   3.360000000   0.149936384  -0.864494367
    337   3.370000000   0.141171672  -0.888211630
    338   3.380000000   0.132176944  -0.910491305
    339   3.390000000   0.122966765  -0.931295511
    340   3.400000000   0.113556071  -0.950588752
    341   3.410000000   0.103960137  -0.968338003
    342   3.420000000   0.094194559  -0.984512789
    343   3.430000000   0.084275223  -0.999085256
    344   3.440000000   0.074218280  -1.012030246
    345   3.450000000   0.064040119  -1.023325356
    346   3.460000000   0.053757339  -1.032950998
    347   3.470000000   0.043386720  -1.040890447
    348   3.480000000   0.032945197  -1.047129888
    349   3.490000000   0.022449826  -1.051658448
    350   3.500000000   0.011917758  -1.054468229
    351   3.510000000   0.001366208  -1.055554328
    352   3.520000000  -0.009187576  -1.054914849
    353   3.530000000  -0.019726340  -1.052550908
    354   3.540000000  -0.030232859  -1.048466630
    355   3.550000000  -0.040689961  -1.042669142
    356   3.560000000  -0.051080564  -1.035168547
    357   3.570000000  -0.061387698  -1.025977902
    358   3.580000000  -0.071594541  -1.015113183
    359   3.590000000  -0.081684443  -1.002593242
    360   3.600000000  -0.091640959  -0.988439757
    361   3.610000000  -0.101447874  -0.972677181
    362   3.620000000  -0.111089229  -0.955332674
    363   3.630000000  -0.120549353  -0.936436041
    364   3.640000000  -0.129812884  -0.916019654
    365   3.650000000  -0.138864796  -0.894118377
    366   3.660000000  -0.147690425  -0.870769483
    367   3.670000000  -0.156275491  -0.846012565
    368   3.680000000  -0.164606122  -0.819889452
    369   3.690000000  -0.172668872  -0.792444110
    370   3.700000000  -0.180450749  -0.763722551
    371   3.710000000  -0.187939229  -0.733772735
    372   3.720000000  -0.195122275  -0.702644471
    373   3.730000000  -0.201988361  -0.670389322
    374   3.740000000  -0.208526482  -0.637060500
    375   3.750000000  -0.214726174  -0.602712768
    376   3.760000000  -0.220577528  -0.567402345
    377   3.770000000  -0.226071204  -0.531186801
    378   3.780000000  -0.231198443  -0.494124962
    379   3.790000000  -0.235951082  -0.456276814
    380   3.800000000  -0.240321561  -0.417703403
    381   3.810000000  -0.244302939  -0.378466748
    382   3.820000000  -0.247888895  -0.338629739
    383   3.830000000  -0.251073744  -0.298256052
    384   3.840000000  -0.253852441  -0.257410057
    385   3.850000000  -0.256220588  -0.216156727
    386   3.860000000  -0.258174436  -0.174561554
    387   3.870000000  -0.259710899  -0.132690461
    388   3.880000000  -0.260827547  -0.090609716
    389   3.890000000  -0.261522616  -0.048385850
    390   3.900000000  -0.261795009  -0.006085571
    391   3.910000000  -0.261644295   0.036224317
    392   3.920000000  -0.261070713   0.078477001
    393   3.930000000  -0.260075169   0.120605735
    394   3.940000000  -0.258659234   0.162543931
    395   3.950000000  -0.256825146   0.204225234
    396   3.960000000  -0.254575806   0.245583615
    397   3.970000000  -0.251914769   0.286553449
    398   3.980000000  -0.248846249   0.327069604
    399   3.990000000  -0.245375105   0.367067528
    400   4.000000000  -0.241506839   0.406483337
    401   4.010000000  -0.237247589   0.445253903
    402   4.020000000  -0.232604120   0.483316951
    403   4.030000000  -0.227583813   0.520611142
    404   4.040000000  -0.222194661   0.557076177
    405   4.050000000  -0.216445251   0.592652887
    406   4.060000000  -0.210344758   0.627283328
    407   4.070000000  -0.203902928   0.660910886
    408   4.080000000  -0.197130068   0.693480367
    409   4.090000000  -0.190037027   0.724938103
    410   4.100000000  -0.182635185   0.755232046
    411   4.110000000  -0.174936434   0.784311874
    412   4.120000000  -0.166953157   0.812129083
    413   4.130000000  -0.158698216   0.838637092
    414   4.140000000  -0.150184928   0.863791336
    415   4.150000000  -0.141427044   0.887549363
    416   4.160000000  -0.132438730   0.909870926
    417   4.170000000  -0.123234541   0.930718077
    418   4.180000000  -0.113829402   0.950055250
    419   4.190000000  -0.104238581   0.967849348
    420   4.200000000  -0.094477662   0.984069820
    421   4.210000000  -0.084562523   0.998688737
    422   4.220000000  -0.074509310   1.011680863
    423   4.230000000  -0.064334404   1.023023714
    424   4.240000000  -0.054054400   1.032697621
    425   4.250000000  -0.043686072   1.040685775
    426   4.260000000  -0.033246351   1.046974278
    427   4.270000000  -0.022752289   1.051552171
    428   4.280000000  -0.012221037   1.054411471
    429   4.290000000  -0.001669806   1.055547187
    430   4.300000000   0.008884154   1.054957338
    431   4.310000000   0.019423592   1.052642952
    432   4.320000000   0.029931278   1.048608070
    433   4.330000000   0.040390041   1.042859731
    434   4.340000000   0.050782793   1.035407952
    435   4.350000000   0.061092564   1.026265707
    436   4.360000000   0.071302525   1.015448888
    437   4.370000000   0.081396022   1.002976265
    438   4.380000000   0.091356602   0.988869436
    439   4.390000000   0.101168043   0.973152774
    440   4.400000000   0.110814381   0.955853363
    441   4.410000000   0.120279933   0.937000933
    442   4.420000000   0.129549330   0.916627782
    443   4.430000000   0.138607535   0.894768704
    444   4.440000000   0.147439874   0.871460904
    445   4.450000000   0.156032055   0.846743910
    446   4.460000000   0.164370194   0.820659488
    447   4.470000000   0.172440833   0.793251543
    448   4.480000000   0.180230965   0.764566029
    449   4.490000000   0.187728054   0.734650853
    450   4.500000000   0.194920049   0.703555773
    451   4.510000000   0.201795408   0.671332300
    452   4.520000000   0.208343110   0.638033600
    453   4.530000000   0.214552677   0.603714397
    454   4.540000000   0.220414183   0.568430865
    455   4.550000000   0.225918272   0.532240538
    456   4.560000000   0.231056167   0.495202208
    457   4.570000000   0.235819689   0.457375827
    458   4.580000000   0.240201260   0.418822415
    459   4.590000000   0.244193920   0.379603962
    460   4.600000000   0.247791332   0.339783334
    461   4.610000000   0.250987791   0.299424188
    462   4.620000000   0.253778235   0.258590872
    463   4.630000000   0.256158245   0.217348346
    464   4.640000000   0.258124056   0.175762086
    465   4.650000000   0.259672560   0.133898005
    466   4.660000000   0.260801310   0.091822362
    467   4.670000000   0.261508524   0.049601682
    468   4.680000000   0.261793083   0.007302668
    469   4.690000000   0.261654539  -0.035007878
    470   4.700000000   0.261093110  -0.077263139
    471   4.710000000   0.260109683  -0.119396370
    472   4.720000000   0.258705811  -0.161340973
    473   4.730000000   0.256883713  -0.203030589
    474   4.740000000   0.254646270  -0.244399177
    475   4.750000000   0.251997019  -0.285381098
    476   4.760000000   0.248940154  -0.325911207
    477   4.770000000   0.245480516  -0.365924932
    478   4.780000000   0.241623590  -0.405358369
    479   4.790000000   0.237375494  -0.444148368
    480   4.800000000   0.232742975  -0.482232626
    481   4.810000000   0.227733399  -0.519549779
    482   4.820000000   0.222354738  -0.556039494
    483   4.830000000   0.216615564  -0.591642569
    484   4.840000000   0.210525036  -0.626301025
    485   4.850000000   0.204092882  -0.659958205
    486   4.860000000   0.197329394  -0.692558876
    487   4.870000000   0.190245406  -0.724049322
    488   4.880000000   0.182852282  -0.754377450
    489   4.890000000   0.175161900  -0.783492884
    490   4.900000000   0.167186629  -0.811347069
    491   4.910000000   0.158939318  -0.837893366
    492   4.920000000   0.150433271  -0.863087150
    493   4.930000000   0.141682226  -0.886885908
    494   4.940000000   0.132700338  -0.909249328
    495   4.950000000   0.123502151  -0.930139394
    496   4.960000000   0.114102580  -0.949520472
    497   4.970000000   0.104516883  -0.967359390
    498   4.980000000   0.094760636  -0.983625526
    499   4.990000000   0.084849709  -0.998290873
    500   5.000000000   0.074800240  -1.011330115
    501   5.010000000   0.064628603  -1.022720692
    502   5.020000000   0.054351388  -1.032442849
    503   5.030000000   0.043985365  -1.040479697
    504   5.040000000   0.033547459  -1.046817252
    505   5.050000000   0.023054722  -1.051444472
    506   5.060000000   0.012524298  -1.054353286
    507   5.070000000   0.001973402  -1.055538619
    508   5.080000000  -0.008580721  -1.054998400
    509   5.090000000  -0.019120817  -1.052733574
    510   5.100000000  -0.029629656  -1.048748093
    511   5.110000000  -0.040090066  -1.043048910
    512   5.120000000  -0.050484955  -1.035645958
    513   5.130000000  -0.060797348  -1.026552127
    514   5.140000000  -0.071010413  -1.015783224
    515   5.150000000  -0.081107490  -1.003357937
    516   5.160000000  -0.091072121  -0.989297784
    517   5.170000000  -0.100888076  -0.973627058
    518   5.180000000  -0.110539383  -0.956372768
    519   5.190000000  -0.120010351  -0.937564566
    520   5.200000000  -0.129285601  -0.917234680
    521   5.210000000  -0.138350088  -0.895417832
    522   5.220000000  -0.147189125  -0.872151159
    523   5.230000000  -0.155788409  -0.847474124
    524   5.240000000  -0.164134044  -0.821428429
    525   5.250000000  -0.172212561  -0.794057918
    526   5.260000000  -0.180010939  -0.765408491
    527   5.270000000  -0.187516627  -0.735527996
    528   5.280000000  -0.194717561  -0.704466140
    529   5.290000000  -0.201602183  -0.672274387
    530   5.300000000  -0.208159459  -0.639005857
    531   5.310000000  -0.214378892  -0.604715227
    532   5.320000000  -0.220250543  -0.569458634
    533   5.330000000  -0.225765036  -0.533293573
    534   5.340000000  -0.230913582  -0.496278801
    535   5.350000000  -0.235687980  -0.458474239
    536   5.360000000  -0.240080637  -0.419940877
    537   5.370000000  -0.244084574  -0.380740677
    538   5.380000000  -0.247693437  -0.340936484
    539   5.390000000  -0.250901502  -0.300591931
    540   5.400000000  -0.253703688  -0.259771349
    541   5.410000000  -0.256095559  -0.218539680
    542   5.420000000  -0.258073330  -0.176962388
    543   5.430000000  -0.259633874  -0.135105374
    544   5.440000000  -0.260774726  -0.093034888
    545   5.450000000  -0.261494082  -0.050817448
    546   5.460000000  -0.261790807  -0.008519755
    547   5.470000000  -0.261664432   0.033791392
    548   5.480000000  -0.261115157   0.076049177
    549   5.490000000  -0.260143849   0.118186848
    550   5.500000000  -0.258752042   0.160137805
    551   5.510000000  -0.256941937   0.201835679
    552   5.520000000  -0.254716393   0.243214419
    553   5.530000000  -0.252078931   0.284208374
    554   5.540000000  -0.249033725   0.324752382
    555   5.550000000  -0.245585599   0.364781855
    556   5.560000000  -0.241740017   0.404232868
    557   5.570000000  -0.237503080   0.443042249
    558   5.580000000  -0.232881518   0.481147667
    559   5.590000000  -0.227882678   0.518487731
    560   5.600000000  -0.222514517   0.555002078
    561   5.610000000  -0.216785587   0.590631470
    562   5.620000000  -0.210705031   0.625317892
    563   5.630000000  -0.204282562   0.659004650
    564   5.640000000  -0.197528455   0.691636466
    565   5.650000000  -0.190453529   0.723159580
    566   5.660000000  -0.183069133   0.753521851
    567   5.670000000  -0.175387130   0.782672851
    568   5.680000000  -0.167419876   0.810563973
    569   5.690000000  -0.159180206   0.837148521
    570   5.700000000  -0.150681410   0.862381810
    571   5.710000000  -0.141937217   0.886221265
    572   5.720000000  -0.132961766   0.908626511
    573   5.730000000  -0.123769595   0.929559463
    574   5.740000000  -0.114375605   0.948984417
    575   5.750000000  -0.104795044   0.966868132
    576   5.760000000  -0.095043482   0.983179907
    577   5.770000000  -0.085136780   0.997891663
    578   5.780000000  -0.075091068   1.010978004
    579   5.790000000  -0.064922715   1.022416289
    580   5.800000000  -0.054648303   1.032186683
    581   5.810000000  -0.044284598   1.040272214
    582   5.820000000  -0.033848522   1.046658812
    583   5.830000000  -0.023357123   1.051335351
    584   5.840000000  -0.012827543   1.054293675
    585   5.850000000  -0.002276995   1.055528622
    586   5.860000000   0.008277276   1.055038035
    587   5.870000000   0.018818016   1.052822771
    588   5.880000000   0.029327995   1.048886697
    589   5.890000000   0.039790036   1.043236679
    590   5.900000000   0.050187048   1.035882566
    591   5.910000000   0.060502049   1.026837161
    592   5.920000000   0.070718205   1.016116189
    593   5.930000000   0.080818849   1.003738255
    594   5.940000000   0.090787517   0.989724798
    595   5.950000000   0.100607973   0.974100032
    596   5.960000000   0.110264236   0.956890886
    597   5.970000000   0.119740608   0.938126940
    598   5.980000000   0.129021699   0.917840348
    599   5.990000000   0.138092454   0.896065761
    600   6.000000000   0.146938177   0.872840248
    601   6.010000000   0.155544553   0.848203206
    602   6.020000000   0.163897674   0.822196273
    603   6.030000000   0.171984058   0.794863236
    604   6.040000000   0.179790671   0.766249933
    605   6.050000000   0.187304947   0.736404161
    606   6.060000000   0.194514810   0.705375573
    607   6.070000000   0.201408687   0.673215584
    608   6.080000000   0.207975527   0.639977268
    609   6.090000000   0.214204820   0.605715258
    610   6.100000000   0.220086607   0.570485651
    611   6.110000000   0.225611499   0.534345905
    612   6.120000000   0.230770686   0.497354741
    613   6.130000000   0.235555955   0.459572048
    614   6.140000000   0.239959692   0.421058787
    615   6.150000000   0.243974901   0.381876893
    616   6.160000000   0.247595210   0.342089187
    617   6.170000000   0.250814877   0.301759280
    618   6.180000000   0.253628802   0.260951486
    619   6.190000000   0.256032530   0.219730728
    620   6.200000000   0.258022259   0.178162459
    621   6.210000000   0.259594841   0.136312566
    622   6.220000000   0.260747792   0.094247293
    623   6.230000000   0.261479290   0.052033149
    624   6.240000000   0.261788181   0.009736831
    625   6.250000000   0.261673976  -0.032574863
    626   6.260000000   0.261136855  -0.074835115
    627   6.270000000   0.260177667  -0.116977172
    628   6.280000000   0.258797928  -0.158934427
    629   6.290000000   0.256999816  -0.200640505
    630   6.300000000   0.254786175  -0.242029342
    631   6.310000000   0.252160506  -0.283035277
    632   6.320000000   0.249126963  -0.323593132
