# Giai phuong trinh vi phan
######################################################################
#     i             x         theta         omega
    628   6.280000000   0.848061429  -0.863549148
    629   6.290000000   0.839425938  -1.002207192
    630   6.300000000   0.829403866  -1.139453333
    631   6.310000000   0.818009333  -1.275060865
    632   6.320000000   0.805258724  -1.408805391
    633   6.330000000   0.791170670  -1.540465192
    634   6.340000000   0.775766018  -1.669821597
    635   6.350000000   0.759067802  -1.796659341
    636   6.360000000   0.741101209  -1.920766926
    637   6.370000000   0.721893539  -2.041936974
    638   6.380000000   0.701474170  -2.159966568
    639   6.390000000   0.679874504  -2.274657594
    640   6.400000000   0.657127928  -2.385817076
    641   6.410000000   0.633269757  -2.493257492
    642   6.420000000   0.608337182  -2.596797097
    643   6.430000000   0.582369211  -2.696260227
    644   6.440000000   0.555406609  -2.791477593
    645   6.450000000   0.527491833  -2.882286573
    646   6.460000000   0.498668968  -2.968531488
    647   6.470000000   0.468983653  -3.050063864
    648   6.480000000   0.438483014  -3.126742691
    649   6.490000000   0.407215587  -3.198434664
    650   6.500000000   0.375231240  -3.265014413
    651   6.510000000   0.342581096  -3.326364721
    652   6.520000000   0.309317449  -3.382376730
    653   6.530000000   0.275493682  -3.432950133
    654   6.540000000   0.241164180  -3.477993350
    655   6.550000000   0.206384247  -3.517423693
    656   6.560000000   0.171210010  -3.551167518
    657   6.570000000   0.135698335  -3.579160354
    658   6.580000000   0.099906731  -3.601347032
    659   6.590000000   0.063893261  -3.617681783
    660   6.600000000   0.027716443  -3.628128331
    661   6.610000000  -0.008564840  -3.632659969
    662   6.620000000  -0.044891440  -3.631259618
    663   6.630000000  -0.081204036  -3.623919867
    664   6.640000000  -0.117443235  -3.610643008
    665   6.650000000  -0.153549665  -3.591441039
    666   6.660000000  -0.189464075  -3.566335669
    667   6.670000000  -0.225127432  -3.535358292
    668   6.680000000  -0.260481015  -3.498549957
    669   6.690000000  -0.295466514  -3.455961311
    670   6.700000000  -0.330026127  -3.407652536
    671   6.710000000  -0.364102653  -3.353693264
    672   6.720000000  -0.397639585  -3.294162481
    673   6.730000000  -0.430581210  -3.229148408
    674   6.740000000  -0.462872694  -3.158748381
    675   6.750000000  -0.494460178  -3.083068695
    676   6.760000000  -0.525290865  -3.002224456
    677   6.770000000  -0.555313110  -2.916339399
    678   6.780000000  -0.584476504  -2.825545706
    679   6.790000000  -0.612731961  -2.729983798
    680   6.800000000  -0.640031799  -2.629802122
    681   6.810000000  -0.666329820  -2.525156923
    682   6.820000000  -0.691581389  -2.416211997
    683   6.830000000  -0.715743509  -2.303138440
    684   6.840000000  -0.738774893  -2.186114377
    685   6.850000000  -0.760636037  -2.065324682
    686   6.860000000  -0.781289284  -1.940960689
    687   6.870000000  -0.800698891  -1.813219892
    688   6.880000000  -0.818831090  -1.682305623
    689   6.890000000  -0.835654146  -1.548426740
    690   6.900000000  -0.851138413  -1.411797287
    691   6.910000000  -0.865256386  -1.272636156
    692   6.920000000  -0.877982748  -1.131166737
    693   6.930000000  -0.889294415  -0.987616558
    694   6.940000000  -0.899170581  -0.842216921
    695   6.950000000  -0.907592750  -0.695202531
    696   6.960000000  -0.914544775  -0.546811116
    697   6.970000000  -0.920012887  -0.397283045
    698   6.980000000  -0.923985717  -0.246860938
    699   6.990000000  -0.926454326  -0.095789274
    700   7.000000000  -0.927412219   0.055686009
    701   7.010000000  -0.926855359   0.207317906
    702   7.020000000  -0.924782180   0.358858758
    703   7.030000000  -0.921193592   0.510060644
    704   7.040000000  -0.916092986   0.660675796
    705   7.050000000  -0.909486228   0.810457000
    706   7.060000000  -0.901381658   0.959157998
    707   7.070000000  -0.891790078   1.106533899
    708   7.080000000  -0.880724739   1.252341577
    709   7.090000000  -0.868201323   1.396340072
    710   7.100000000  -0.854237923   1.538290988
    711   7.110000000  -0.838855013   1.677958888
    712   7.120000000  -0.822075424   1.815111683
    713   7.130000000  -0.803924307   1.949521015
    714   7.140000000  -0.784429097   2.080962639
    715   7.150000000  -0.763619470   2.209216796
    716   7.160000000  -0.741527302   2.334068580
    717   7.170000000  -0.718186617   2.455308294
    718   7.180000000  -0.693633534   2.572731805
    719   7.190000000  -0.667906216   2.686140888
    720   7.200000000  -0.641044807   2.795343554
    721   7.210000000  -0.613091371   2.900154380
    722   7.220000000  -0.584089827   3.000394819
    723   7.230000000  -0.554085879   3.095893506
    724   7.240000000  -0.523126944   3.186486548
    725   7.250000000  -0.491262079   3.272017803
    726   7.260000000  -0.458541901   3.352339153
    727   7.270000000  -0.425018509   3.427310754
    728   7.280000000  -0.390745402   3.496801280
    729   7.290000000  -0.355777389   3.560688153
    730   7.300000000  -0.320170507   3.618857756
    731   7.310000000  -0.283981930   3.671205634
    732   7.320000000  -0.247269873   3.717636679
    733   7.330000000  -0.210093507   3.758065304
    734   7.340000000  -0.172512854   3.792415592
    735   7.350000000  -0.134588698   3.820621444
    736   7.360000000  -0.096382483   3.842626696
    737   7.370000000  -0.057956216   3.858385232
    738   7.380000000  -0.019372364   3.867861073
    739   7.390000000   0.019306247   3.871028455
    740   7.400000000   0.058016531   3.867871883
    741   7.410000000   0.096695250   3.858386180
    742   7.420000000   0.135279112   3.842576507
    743   7.430000000   0.173704877   3.820458372
    744   7.440000000   0.211909461   3.792057625
    745   7.450000000   0.249830037   3.757410428
    746   7.460000000   0.287404141   3.716563217
    747   7.470000000   0.324569773   3.669572640
    748   7.480000000   0.361265500   3.616505482
    749   7.490000000   0.397430555   3.557438573
    750   7.500000000   0.433004940   3.492458677
    751   7.510000000   0.467929527   3.421662369
    752   7.520000000   0.502146151   3.345155891
    753   7.530000000   0.535597710   3.263054996
    754   7.540000000   0.568228260   3.175484770
    755   7.550000000   0.599983107   3.082579450
    756   7.560000000   0.630808902   2.984482212
    757   7.570000000   0.660653724   2.881344956
    758   7.580000000   0.689467174   2.773328072
    759   7.590000000   0.717200454   2.660600189
    760   7.600000000   0.743806456   2.543337915
    761   7.610000000   0.769239835   2.421725560
    762   7.620000000   0.793457091   2.295954846
    763   7.630000000   0.816416639   2.166224612
    764   7.640000000   0.838078886   2.032740492
    765   7.650000000   0.858406290   1.895714594
    766   7.660000000   0.877363436   1.755365165
    767   7.670000000   0.894917088   1.611916243
    768   7.680000000   0.911036251   1.465597299
    769   7.690000000   0.925692224   1.316642873
    770   7.700000000   0.938858652   1.165292194
    771   7.710000000   0.950511574   1.011788804
    772   7.720000000   0.960629462   0.856380162
    773   7.730000000   0.969193264   0.699317245
    774   7.740000000   0.976186436   0.540854146
    775   7.750000000   0.981594978   0.381247664
    776   7.760000000   0.985407454   0.220756885
    777   7.770000000   0.987615023   0.059642766
    778   7.780000000   0.988211451  -0.101832290
    779   7.790000000   0.987193128  -0.263404862
    780   7.800000000   0.984559079  -0.424810939
    781   7.810000000   0.980310970  -0.585786348
    782   7.820000000   0.974453107  -0.746067192
    783   7.830000000   0.966992435  -0.905390275
    784   7.840000000   0.957938532  -1.063493538
    785   7.850000000   0.947303596  -1.220116488
    786   7.860000000   0.935102432  -1.375000626
    787   7.870000000   0.921352425  -1.527889873
    788   7.880000000   0.906073527  -1.678530995
    789   7.890000000   0.889288217  -1.826674016
    790   7.900000000   0.871021476  -1.972072640
    791   7.910000000   0.851300750  -2.114484651
    792   7.920000000   0.830155904  -2.253672324
    793   7.930000000   0.807619180  -2.389402814
    794   7.940000000   0.783725152  -2.521448550
    795   7.950000000   0.758510667  -2.649587612
    796   7.960000000   0.732014791  -2.773604106
    797   7.970000000   0.704278750  -2.893288525
    798   7.980000000   0.675345864  -3.008438100
    799   7.990000000   0.645261483  -3.118857149
    800   8.000000000   0.614072912  -3.224357402
    801   8.010000000   0.581829338  -3.324758323
    802   8.020000000   0.548581755  -3.419887419
    803   8.030000000   0.514382880  -3.509580536
    804   8.040000000   0.479287075  -3.593682137
    805   8.050000000   0.443350254  -3.672045574
    806   8.060000000   0.406629798  -3.744533340
    807   8.070000000   0.369184464  -3.811017312
    808   8.080000000   0.331074291  -3.871378972
    809   8.090000000   0.292360502  -3.925509619
    810   8.100000000   0.253105405  -3.973310561
    811   8.110000000   0.213372300  -4.014693295
    812   8.120000000   0.173225367  -4.049579666
    813   8.130000000   0.132729570  -4.077902013
    814   8.140000000   0.091950550  -4.099603298
    815   8.150000000   0.050954517  -4.114637213
    816   8.160000000   0.009808145  -4.122968276
    817   8.170000000  -0.031421538  -4.124571908
    818   8.180000000  -0.072667257  -4.119434487
    819   8.190000000  -0.113861602  -4.107553390
    820   8.200000000  -0.154937136  -4.088937018
    821   8.210000000  -0.195826506  -4.063604797
    822   8.220000000  -0.236462554  -4.031587163
    823   8.230000000  -0.276778425  -3.992925535
    824   8.240000000  -0.316707681  -3.947672263
    825   8.250000000  -0.356184403  -3.895890557
    826   8.260000000  -0.395143309  -3.837654407
    827   8.270000000  -0.433519853  -3.773048476
    828   8.280000000  -0.471250338  -3.702167980
    829   8.290000000  -0.508272018  -3.625118550
    830   8.300000000  -0.544523203  -3.542016075
    831   8.310000000  -0.579943364  -3.452986531
    832   8.320000000  -0.614473229  -3.358165791
    833   8.330000000  -0.648054887  -3.257699418
    834   8.340000000  -0.680631881  -3.151742444
    835   8.350000000  -0.712149306  -3.040459132
    836   8.360000000  -0.742553897  -2.924022720
    837   8.370000000  -0.771794124  -2.802615158
    838   8.380000000  -0.799820276  -2.676426819
    839   8.390000000  -0.826584544  -2.545656204
    840   8.400000000  -0.852041106  -2.410509631
    841   8.410000000  -0.876146202  -2.271200910
    842   8.420000000  -0.898858211  -2.127951006
    843   8.430000000  -0.920137721  -1.980987688
    844   8.440000000  -0.939947598  -1.830545171
    845   8.450000000  -0.958253050  -1.676863738
    846   8.460000000  -0.975021687  -1.520189365
    847   8.470000000  -0.990223581  -1.360773319
    848   8.480000000  -1.003831314  -1.198871763
    849   8.490000000  -1.015820032  -1.034745343
    850   8.500000000  -1.026167485  -0.868658768
    851   8.510000000  -1.034854073  -0.700880384
    852   8.520000000  -1.041862877  -0.531681743
    853   8.530000000  -1.047179694  -0.361337163
    854   8.540000000  -1.050793066  -0.190123283
    855   8.550000000  -1.052694299  -0.018318617
    856   8.560000000  -1.052877485   0.153796901
    857   8.570000000  -1.051339516   0.325942370
    858   8.580000000  -1.048080092   0.497836381
    859   8.590000000  -1.043101728   0.669197476
    860   8.600000000  -1.036409754   0.839744608
    861   8.610000000  -1.028012308   1.009197603
    862   8.620000000  -1.017920332   1.177277616
    863   8.630000000  -1.006147555   1.343707590
    864   8.640000000  -0.992710480   1.508212715
    865   8.650000000  -0.977628352   1.670520878
    866   8.660000000  -0.960923144   1.830363114
    867   8.670000000  -0.942619512   1.987474048
    868   8.680000000  -0.922744772   2.141592338
    869   8.690000000  -0.901328849   2.292461109
    870   8.700000000  -0.878404237   2.439828375
    871   8.710000000  -0.854005954   2.583447468
    872   8.720000000  -0.828171479   2.723077442
    873   8.730000000  -0.800940705   2.858483478
    874   8.740000000  -0.772355870   2.989437284
    875   8.750000000  -0.742461497   3.115717468
    876   8.760000000  -0.711304322   3.237109923
    877   8.770000000  -0.678933223   3.353408180
    878   8.780000000  -0.645399141   3.464413762
    879   8.790000000  -0.610755004   3.569936521
    880   8.800000000  -0.575055638   3.669794964
    881   8.810000000  -0.538357689   3.763816561
    882   8.820000000  -0.500719523   3.851838043
    883   8.830000000  -0.462201143   3.933705685
    884   8.840000000  -0.422864086   4.009275572
    885   8.850000000  -0.382771330   4.078413850
    886   8.860000000  -0.341987192   4.140996963
    887   8.870000000  -0.300577222   4.196911869
    888   8.880000000  -0.258608103   4.246056245
    889   8.890000000  -0.216147541   4.288338669
    890   8.900000000  -0.173264154   4.323678792
    891   8.910000000  -0.130027366   4.352007482
    892   8.920000000  -0.086507292   4.373266956
    893   8.930000000  -0.042774622   4.387410898
    894   8.940000000   0.001099487   4.394404549
    895   8.950000000   0.045043533   4.394224783
    896   8.960000000   0.088985780   4.386860165
    897   8.970000000   0.132854382   4.372310990
    898   8.980000000   0.176577492   4.350589299
    899   8.990000000   0.220083385   4.321718879
    900   9.000000000   0.263300574   4.285735245
    901   9.010000000   0.306157926   4.242685601
    902   9.020000000   0.348584782   4.192628780
    903   9.030000000   0.390511070   4.135635169
    904   9.040000000   0.431867422   4.071786609
    905   9.050000000   0.472585288   4.001176285
    906   9.060000000   0.512597051   3.923908591
    907   9.070000000   0.551836136   3.840098973
    908   9.080000000   0.590237126   3.749873765
    909   9.090000000   0.627735864   3.653369994
    910   9.100000000   0.664269564   3.550735181
    911   9.110000000   0.699776916   3.442127107
    912   9.120000000   0.734198187   3.327713581
    913   9.130000000   0.767475322   3.207672178
    914   9.140000000   0.799552044   3.082189963
    915   9.150000000   0.830373944   2.951463203
    916   9.160000000   0.859888576   2.815697064
    917   9.170000000   0.888045547   2.675105281
    918   9.180000000   0.914796599   2.529909835
    919   9.190000000   0.940095698   2.380340591
    920   9.200000000   0.963899104   2.226634944
    921   9.210000000   0.986165453   2.069037441
    922   9.220000000   1.006855827   1.907799389
    923   9.230000000   1.025933821   1.743178461
    924   9.240000000   1.043365606   1.575438281
    925   9.250000000   1.059119989   1.404848005
    926   9.260000000   1.073168469   1.231681887
    927   9.270000000   1.085485288   1.056218842
    928   9.280000000   1.096047476   0.878741997
    929   9.290000000   1.104834896   0.699538235
    930   9.300000000   1.111830278   0.518897730
    931   9.310000000   1.117019256   0.337113479
    932   9.320000000   1.120390391   0.154480831
    933   9.330000000   1.121935199  -0.028702998
    934   9.340000000   1.121648169  -0.212139403
    935   9.350000000   1.119526775  -0.395528879
    936   9.360000000   1.115571486  -0.578571506
    937   9.370000000   1.109785771  -0.760967444
    938   9.380000000   1.102176097  -0.942417418
    939   9.390000000   1.092751922  -1.122623210
    940   9.400000000   1.081525690  -1.301288149
    941   9.410000000   1.068512809  -1.478117599
    942   9.420000000   1.053731633  -1.652819444
    943   9.430000000   1.037203438  -1.825104566
    944   9.440000000   1.018952393  -1.994687328
    945   9.450000000   0.999005519  -2.161286044
    946   9.460000000   0.977392659  -2.324623446
    947   9.470000000   0.954146424  -2.484427146
    948   9.480000000   0.929302153  -2.640430087
    949   9.490000000   0.902897852  -2.792370989
    950   9.500000000   0.874974142  -2.939994787
    951   9.510000000   0.845574194  -3.083053060
    952   9.520000000   0.814743664  -3.221304440
    953   9.530000000   0.782530619  -3.354515029
    954   9.540000000   0.748985469  -3.482458786
    955   9.550000000   0.714160881  -3.604917910
    956   9.560000000   0.678111702  -3.721683214
    957   9.570000000   0.640894870  -3.832554477
    958   9.580000000   0.602569325  -3.937340789
    959   9.590000000   0.563195917  -4.035860873
    960   9.600000000   0.522837309  -4.127943406
    961   9.610000000   0.481557875  -4.213427306
    962   9.620000000   0.439423602  -4.292162018
    963   9.630000000   0.396501981  -4.364007777
    964   9.640000000   0.352861904  -4.428835851
    965   9.650000000   0.308573545  -4.486528772
    966   9.660000000   0.263708257  -4.536980547
    967   9.670000000   0.218338452  -4.580096847
    968   9.680000000   0.172537483  -4.615795184
    969   9.690000000   0.126379532  -4.644005062
    970   9.700000000   0.079939481  -4.664668116
    971   9.710000000   0.033292800  -4.677738221
    972   9.720000000  -0.013484582  -4.683181594
    973   9.730000000  -0.060316398  -4.680976864
    974   9.740000000  -0.107126167  -4.671115133
    975   9.750000000  -0.153837318  -4.653600005
    976   9.760000000  -0.200373318  -4.628447603
    977   9.770000000  -0.246657794  -4.595686566
    978   9.780000000  -0.292614660  -4.555358016
    979   9.790000000  -0.338168240  -4.507515520
    980   9.800000000  -0.383243395  -4.452225012
    981   9.810000000  -0.427765646  -4.389564717
    982   9.820000000  -0.471661293  -4.319625034
    983   9.830000000  -0.514857543  -4.242508413
    984   9.840000000  -0.557282627  -4.158329204
    985   9.850000000  -0.598865919  -4.067213495
    986   9.860000000  -0.639538054  -3.969298917
    987   9.870000000  -0.679231043  -3.864734445
    988   9.880000000  -0.717878388  -3.753680170
    989   9.890000000  -0.755415190  -3.636307053
    990   9.900000000  -0.791778260  -3.512796670
    991   9.910000000  -0.826906227  -3.383340924
    992   9.920000000  -0.860739636  -3.248141756
    993   9.930000000  -0.893221054  -3.107410826
    994   9.940000000  -0.924295162  -2.961369183
    995   9.950000000  -0.953908854  -2.810246924
    996   9.960000000  -0.982011323  -2.654282827
    997   9.970000000  -1.008554151  -2.493723976
    998   9.980000000  -1.033491391  -2.328825372
    999   9.990000000  -1.056779645  -2.159849529
   1000  10.000000000  -1.078378140  -1.987066057
